#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  |VxB0|_(V/m)
      0.097222222    0.0000000  -6631.767   2148.789      0.000  -2330.781  -7193.444      0.000   0.000000005     0.0000000      6971.1997     114.56254     -57.29578  276.6094581   1.84389e+11     1.3639e-13   4.6498e+12  -8802.74   3535.58  22481.03    0.17204256
      0.104166667    0.0000000  -6577.976  -2308.214      0.000   2503.708  -7135.098      0.000   0.000000005     0.0000000      6971.1997      95.91801     -57.29578  295.2539996   1.86653e+11     1.5737e-13   5.3334e+12  -8450.57   -745.04  25928.35    0.19185138
      0.111111111    0.0000000  -3834.966  -5821.569      0.000   6314.626  -4159.768      0.000   0.000000004     0.0000000      6971.1997      77.27347     -57.29578  313.8985286   5.40359e+11     3.0739e-13   1.0639e+13  -6478.64  -8264.50  29383.09    0.22000061
      0.118055556    0.0000000    475.862  -6954.939      0.000   7543.988    516.166      0.000   0.000000003     0.0000000      6971.1996      58.62894     -57.29578  332.5430615   9.97550e+11     5.1327e-13   1.7782e+13   1687.21  -9158.47  28780.60    0.21322931
      0.125000000    0.0000000   4592.148  -5244.979      0.000   5689.202   4981.080      0.000   0.000000002     0.0000000      6971.1996      39.98440     -57.29578  351.1875927   8.80883e+11     7.0603e-13   2.4376e+13   6582.67  -1323.88  26319.51    0.18941035
      0.131944444    0.0000000   6831.063  -1390.757      0.000   1508.547   7409.620      0.000   0.000000000     0.0000000      6971.1996      21.33987     -57.29578    9.8321296   6.93895e+11     6.8327e-13   2.3468e+13    695.35   4132.91  24568.42    0.17329080
      0.138888889    0.0000000   6277.290   3032.037      0.000  -3288.836   6808.946      0.000   0.000000001     0.0000000      6971.1996     177.30466     -57.29578  208.4766685   7.08657e+11     4.0238e-13   1.4080e+13  -5178.30   1953.13  23328.59    0.16672685
      0.145833333    0.0000000   3157.225   6215.268      0.000  -6741.670   3424.626      0.000   0.000000002     0.0000000      6971.1995     164.05081     -57.29578  227.1212019   5.05493e+11     2.0080e-13   7.0559e+12  -5355.55  -6792.75  22154.10    0.16731930
      0.152777778    0.0000000  -1253.583   6857.562      0.000  -7438.363  -1359.756      0.000   0.000000004     0.0000000      6971.1995     145.40628     -57.29578  245.7657386   3.26814e+11     1.6758e-13   5.8043e+12   6214.62  -4137.54  19997.53    0.14571679
      0.159722222    0.0000000  -5151.899   4696.334      0.000  -5094.091  -5588.240      0.000   0.000000004     0.0000000      6971.1995     126.76174     -57.29578  264.4102723   2.23684e+11     1.5805e-13   5.4452e+12  -1111.47   8153.73  19663.38    0.14566682
      0.166666667    0.0000000  -6944.006    615.143      0.000   -667.243  -7532.129      0.000   0.000000005     0.0000000      6971.1995     108.11721     -57.29578  283.0548117   1.54016e+11     1.3020e-13   4.3915e+12  -9711.85   2341.14  21668.11    0.16797054
      0.173611111    0.0000000  -5897.252  -3717.532      0.000   4032.389  -6396.720      0.000   0.000000005     0.0000000      6971.1995      89.47267     -57.29578  301.6993389   2.51253e+11     1.9280e-13   6.5728e+12  -7301.66  -3174.10  24477.95    0.18135267
      0.180555556    0.0000000  -2439.572  -6530.399      0.000   7083.491  -2646.192      0.000   0.000000004     0.0000000      6971.1994      70.82814     -57.29578  320.3438819   6.92917e+11     3.7353e-13   1.2934e+13  -5257.77  -8886.26  28513.14    0.21350738
      0.187500000    0.0000000   2015.458  -6673.496      0.000   7238.708   2186.157      0.000   0.000000003     0.0000000      6971.1994      52.18361     -57.29578  338.9884148   1.16132e+12     5.8139e-13   2.0120e+13   3182.61  -9152.62  29423.14    0.21847634
      0.194444444    0.0000000   5646.525  -4088.322      0.000   4434.583   6124.758      0.000   0.000000001     0.0000000      6971.1994      33.53906     -57.29578  357.6329406   8.33552e+11     7.3320e-13   2.5216e+13   7752.76  -1779.08  27144.79    0.19830439
      0.201388889    0.0000000   6969.169    168.247      0.000   -182.497   7559.423      0.000   0.000000000     0.0000000      6971.1994     165.10511     -57.29578  196.2778372   7.41904e+11     5.9886e-13   2.0627e+13   1207.30   4454.38  25129.89    0.17749042
      0.208333333    0.0000000   5442.664   4356.033      0.000  -4724.968   5903.631      0.000   0.000000002     0.0000000      6971.1994     176.25003     -57.29578  214.9220405   6.57915e+11     3.1337e-13   1.1033e+13  -4487.16   1711.26  23659.85    0.16776019
      0.215277778    0.0000000   1691.080   6762.978      0.000  -7335.769   1834.306      0.000   0.000000003     0.0000000      6971.1993     157.60547     -57.29578  233.5665564   4.57998e+11     1.7836e-13   6.2392e+12  -4726.69  -5884.49  22740.91    0.16752756
      0.222222222    0.0000000  -2751.855   6405.069      0.000  -6947.547  -2984.924      0.000   0.000000004     0.0000000      6971.1993     138.96094     -57.29578  252.2110960   2.20874e+11     1.7019e-13   5.8913e+12   5997.92  -6244.59  20661.01    0.15653994
      0.229166667    0.0000000  -6069.772   3428.628      0.000  -3719.016  -6583.851      0.000   0.000000005     0.0000000      6971.1993     120.31641     -57.29578  270.8556319   1.72616e+11     1.4591e-13   4.9971e+12    777.69   6924.32  19490.93    0.13881541
      0.236111111    0.0000000  -6906.233   -949.511      0.000   1029.930  -7491.157      0.000   0.000000005     0.0000000      6971.1993     101.67187     -57.29578  289.5001639   1.53965e+11     1.3541e-13   4.5391e+12  -9751.68   1263.95  20841.29    0.16151754
      0.243055556    0.0000000  -4919.275  -4939.469      0.000   5357.818  -5335.913      0.000   0.000000004     0.0000000      6971.1992      83.02732     -57.29578  308.1446879   3.66186e+11     2.4401e-13   8.3763e+12  -6434.33  -5724.13  23277.54    0.17502077
      0.250000000    0.0000000   -921.209  -6910.065      0.000   7495.313   -999.231      0.000   0.000000004     0.0000000      6971.1992      64.38278     -57.29578  326.7892156   7.83840e+11     4.4091e-13   1.5258e+13  -3520.63  -8765.84  27206.14    0.20246391
      0.256944444    0.0000000   3453.466  -6055.674      0.000   6568.560   3745.958      0.000   0.000000002     0.0000000      6971.1992      45.73823     -57.29578  345.4337395   1.22440e+12     6.4536e-13   2.2295e+13   4905.12  -8917.36  29650.95    0.22111024
      0.263888889    0.0000000   6416.289  -2725.592      0.000   2956.436   6959.718      0.000   0.000000001     0.0000000      6971.1992      27.09363     -57.29578    4.0782092   8.06809e+11     7.2102e-13   2.4713e+13   8714.87  -1609.64  28051.51    0.20704928
      0.270833333    0.0000000   6755.993   1718.772      0.000  -1864.344   7328.192      0.000   0.000000001     0.0000000      6971.1992     171.55066     -57.29578  202.7229900   9.29610e+11     4.9644e-13   1.7214e+13   2156.10   5180.57  25727.51    0.18301049
      0.277777778    0.0000000   4333.699   5460.465      0.000  -5922.939   4700.742      0.000   0.000000002     0.0000000      6971.1991     169.80468     -57.29578  221.3674015   5.03006e+11     2.4632e-13   8.6919e+12  -3963.49   1665.93  24112.95    0.17027172
      0.284722222    0.0000000    139.694   6969.799      0.000  -7560.107    151.525      0.000   0.000000003     0.0000000      6971.1991     151.16014     -57.29578  240.0119332   3.73146e+11     1.7171e-13   5.9851e+12  -3885.98  -5030.77  23097.23    0.16684695
      0.291666667    0.0000000  -4111.421   5629.727      0.000  -6106.538  -4459.639      0.000   0.000000004     0.0000000      6971.1991     132.51558     -57.29578  258.6564486   1.64173e+11     1.6860e-13   5.8354e+12   5597.68  -7155.39  21481.88    0.16449640
      0.298611111    0.0000000  -6681.697   1988.100      0.000  -2156.482  -7247.604      0.000   0.000000005     0.0000000      6971.1991     113.87104     -57.29578  277.3009795   1.31922e+11     1.3470e-13   4.5711e+12   3412.54   5707.54  19639.45    0.13900647
      0.305555556    0.0000000  -6520.349  -2466.307      0.000   2675.191  -7072.591      0.000   0.000000005     0.0000000      6971.1991      95.22650     -57.29578  295.9455061   1.92137e+11     1.5594e-13   5.2411e+12  -9158.29    766.57  20090.90    0.15330910
      0.312500000    0.0000000  -3693.339  -5912.433      0.000   6413.187  -4006.147      0.000   0.000000004     0.0000000      6971.1990      76.58194     -57.29578  314.5900199   5.15557e+11     3.0626e-13   1.0561e+13  -5697.63  -7731.38  22361.04    0.17157179
      0.319444444    0.0000000    643.589  -6941.427      0.000   7529.332    698.098      0.000   0.000000003     0.0000000      6971.1990      57.93738     -57.29578  333.2345356   8.40468e+11     5.0891e-13   1.7604e+13  -1238.11  -8253.97  25711.79    0.19014800
      0.326388889    0.0000000   4717.403  -5132.614      0.000   5567.321   5116.944      0.000   0.000000002     0.0000000      6971.1990      39.29282     -57.29578  351.8790450   9.62054e+11     6.9595e-13   2.3976e+13   6348.52  -8389.19  29293.01    0.21941897
      0.333333333    0.0000000   6862.640  -1225.475      0.000   1329.267   7443.872      0.000   0.000000000     0.0000000      6971.1990      20.64814     -57.29578   10.5234384   1.02877e+12     6.6682e-13   2.2838e+13   9341.03   -712.52  28890.65    0.21411637
      0.340277778    0.0000000   6202.279   3182.664      0.000  -3452.221   6727.582      0.000   0.000000001     0.0000000      6971.1989     177.99613     -57.29578  209.1682381   9.48116e+11     3.9428e-13   1.3784e+13   3214.84   6109.18  26429.42    0.19062514
      0.347222222    0.0000000   3006.290   6289.661      0.000  -6822.365   3260.908      0.000   0.000000003     0.0000000      6971.1989     163.35927     -57.29578  227.8127125   4.05120e+11     2.0352e-13   7.1685e+12  -3785.30   1850.24  24647.92    0.17384881
      0.354166667    0.0000000  -1418.736   6825.306      0.000  -7403.377  -1538.896      0.000   0.000000004     0.0000000      6971.1989     144.71472     -57.29578  246.4572345   3.01716e+11     1.7346e-13   6.0368e+12  -3218.52  -4356.02  23369.66    0.16678759
      0.361111111    0.0000000  -5263.751   4570.616      0.000  -4957.726  -5709.566      0.000   0.000000004     0.0000000      6971.1989     126.07019     -57.29578  265.1017781   1.54882e+11     1.6078e-13   5.5558e+12   4966.27  -6921.75  22254.04    0.16749637
      0.368055556    0.0000000  -6956.830    447.359      0.000   -485.248  -7546.040      0.000   0.000000005     0.0000000      6971.1989     107.42565     -57.29578  283.7463148   1.14796e+11     1.3032e-13   4.3825e+12   6023.64   4717.91  20077.81    0.14722691
      0.375000000    0.0000000  -5805.804  -3858.789      0.000   4185.610  -6297.527      0.000   0.000000005     0.0000000      6971.1988      88.78111     -57.29578  302.3908474   2.52047e+11     1.9395e-13   6.5790e+12  -7931.06   1313.32  19616.95    0.14444219
      0.381944444    0.0000000  -2281.238  -6587.379      0.000   7145.299  -2474.447      0.000   0.000000004     0.0000000      6971.1988      70.13657     -57.29578  321.0353789   6.72446e+11     3.7381e-13   1.2916e+13  -4762.54  -8795.82  21550.84    0.16718741
      0.388888889    0.0000000   2175.949  -6622.904      0.000   7183.832   2360.241      0.000   0.000000003     0.0000000      6971.1988      51.49203     -57.29578  339.6799130   8.47626e+11     5.7714e-13   1.9957e+13   1451.63  -7854.96  24286.39    0.18016749
      0.395833333    0.0000000   5743.559  -3950.840      0.000   4285.458   6230.011      0.000   0.000000001     0.0000000      6971.1988      32.84749     -57.29578  358.3244471   8.53400e+11     7.1957e-13   2.4704e+13   7188.85  -7288.90  28346.57    0.21213916
      0.402777778    0.0000000   6963.077    336.414      0.000   -364.906   7552.816      0.000   0.000000000     0.0000000      6971.1988     165.79710     -57.29578  196.9689307   1.01171e+12     5.8012e-13   1.9940e+13   9719.74    796.50  29486.34    0.21904326
      0.409722222    0.0000000   5335.936   4486.135      0.000  -4866.089   5787.864      0.000   0.000000002     0.0000000      6971.1987     175.55842     -57.29578  215.6135266   8.46799e+11     3.0652e-13   1.0786e+13   3894.24   7114.10  27273.10    0.19961626
      0.416666667    0.0000000   1527.347   6801.825      0.000  -7377.907   1656.706      0.000   0.000000003     0.0000000      6971.1987     156.91387     -57.29578  234.2580555   3.80365e+11     1.8194e-13   6.3839e+12  -4004.21   2512.03  25212.47    0.17817665
      0.423611111    0.0000000  -2905.655   6336.780      0.000  -6873.475  -3151.750      0.000   0.000000004     0.0000000      6971.1987     138.26934     -57.29578  252.9025982   2.22283e+11     1.7599e-13   6.1249e+12  -2834.32  -3766.30  23717.66    0.16803313
      0.430555556    0.0000000  -6150.761   3281.120      0.000  -3559.015  -6671.701      0.000   0.000000005     0.0000000      6971.1987     119.62480     -57.29578  271.5471361   1.47335e+11     1.4903e-13   5.1269e+12   4270.20  -6006.43  22804.25    0.16743535
      0.437500000    0.0000000  -6881.301  -1115.934      0.000   1210.448  -7464.114      0.000   0.000000005     0.0000000      6971.1986     100.98025     -57.29578  290.1916619   1.30232e+11     1.3792e-13   4.6243e+12   7837.87   3960.52  20773.46    0.15796929
      0.444444444    0.0000000  -4798.614  -5056.769      0.000   5485.054  -5205.033      0.000   0.000000004     0.0000000      6971.1986      82.33573     -57.29578  308.8362114   3.79159e+11     2.4825e-13   8.5037e+12  -6175.39   2929.72  19493.67    0.13830931
      0.451388889    0.0000000   -754.148  -6930.287      0.000   7517.249   -818.020      0.000   0.000000004     0.0000000      6971.1986      63.69118     -57.29578  327.4807427   7.29389e+11     4.4335e-13   1.5333e+13  -3756.32  -9019.30  20723.78    0.16042499
      0.458333333    0.0000000   3598.631  -5970.550      0.000   6476.227   3903.417      0.000   0.000000002     0.0000000      6971.1986      45.04664     -57.29578  346.1252764   9.68319e+11     6.4174e-13   2.2169e+13   4096.80  -7747.57  23130.86    0.17443206
      0.465277778    0.0000000   6480.209  -2569.921      0.000   2787.582   7029.052      0.000   0.000000001     0.0000000      6971.1986      26.40209     -57.29578    4.7698015   7.69172e+11     7.0459e-13   2.4126e+13   7488.64  -5485.48  26996.77    0.20068126
      0.472222222    0.0000000   6712.536   1881.348      0.000  -2040.689   7281.056      0.000   0.000000001     0.0000000      6971.1985     172.24242     -57.29578  203.4143692   8.61953e+11     4.7794e-13   1.6551e+13   9934.46   2517.05  29638.03    0.22118251
      0.479166667    0.0000000   4200.630   5563.480      0.000  -6034.681   4556.404      0.000   0.000000002     0.0000000      6971.1985     169.11304     -57.29578  222.0589062   7.00737e+11     2.4114e-13   8.5050e+12   3884.23   8070.92  28180.27    0.20819059
      0.486111111    0.0000000    -28.585   6971.140      0.000  -7561.562    -31.006      0.000   0.000000003     0.0000000      6971.1985     150.46850     -57.29578  240.7034419   3.86480e+11     1.7546e-13   6.1358e+12  -4469.06   3678.08  25820.18    0.18397363
      0.493055556    0.0000000  -4246.115   5528.844      0.000  -5997.111  -4605.741      0.000   0.000000004     0.0000000      6971.1985     131.82396     -57.29578  259.3479753   1.89749e+11     1.7368e-13   6.0453e+12  -2681.12  -3304.53  24186.40    0.17073563
      0.500000000    0.0000000  -6727.739   1826.235      0.000  -1980.909  -7297.547      0.000   0.000000005     0.0000000      6971.1985     113.17943     -57.29578  277.9925256   1.34592e+11     1.3861e-13   4.7350e+12   3702.61  -4977.55  23137.08    0.16677865
      0.506944444    0.0000000  -6458.915  -2622.979      0.000   2845.133  -7005.955      0.000   0.000000005     0.0000000      6971.1984      94.53489     -57.29578  296.6370606   2.00343e+11     1.6148e-13   5.4461e+12   8421.35   3340.89  21601.19    0.16521644
      0.513888889    0.0000000  -3549.545  -5999.861      0.000   6508.021  -3850.175      0.000   0.000000004     0.0000000      6971.1984      75.89035     -57.29578  315.2815990   4.63259e+11     3.1384e-13   1.0821e+13  -4293.87   5182.88  19684.97    0.13976721
      0.520833333    0.0000000    810.958  -6923.868      0.000   7510.288    879.642      0.000   0.000000003     0.0000000      6971.1984      57.24582     -57.29578  333.9261479   1.00131e+12     5.1423e-13   1.7798e+13  -3215.36  -8465.02  20002.05    0.15203360
      0.527777778    0.0000000   4839.923  -5017.246      0.000   5442.183   5249.842      0.000   0.000000002     0.0000000      6971.1984      38.60129     -57.29578  352.5706949   9.98795e+11     6.9296e-13   2.3889e+13   6112.62  -7541.30  22243.14    0.17107549
      0.534722222    0.0000000   6890.221  -1059.462      0.000   1149.194   7473.790      0.000   0.000000000     0.0000000      6971.1983      19.95687     -57.29578   11.2153486   8.74068e+11     6.4893e-13   2.2226e+13   7628.49  -3076.20  25496.73    0.18849567
      0.541666667    0.0000000   6123.645   3331.453      0.000  -3613.611   6642.289      0.000   0.000000001     0.0000000      6971.1983     178.68786     -57.29578  209.8597017   7.96781e+11     3.7770e-13   1.3193e+13   9738.34   3995.37  29190.41    0.21871637
      0.548611111    0.0000000   2853.588   6360.396      0.000  -6899.092   3095.274      0.000   0.000000003     0.0000000      6971.1983     162.66764     -57.29578  228.5042762   5.44969e+11     1.9973e-13   7.0306e+12   3082.26   8902.73  28995.73    0.21495944
      0.555555556    0.0000000  -1583.079   6789.070      0.000  -7364.072  -1717.158      0.000   0.000000004     0.0000000      6971.1983     144.02312     -57.29578  247.1488328   3.45302e+11     1.7652e-13   6.1615e+12  -5096.39   4929.52  26542.49    0.19187020
      0.562500000    0.0000000  -5372.548   4442.222      0.000  -4818.457  -5827.578      0.000   0.000000004     0.0000000      6971.1983     125.37858     -57.29578  265.7933746   1.99464e+11     1.6494e-13   5.7337e+12  -2876.37  -3126.61  24727.89    0.17441989
      0.569444444    0.0000000  -6965.601    279.296      0.000   -302.951  -7555.555      0.000   0.000000005     0.0000000      6971.1982     106.73405     -57.29578  284.4379230   1.11363e+11     1.3552e-13   4.5993e+12   3243.10  -4195.18  23412.53    0.16687597
      0.576388889    0.0000000  -5710.963  -3997.813      0.000   4336.409  -6194.655      0.000   0.000000005     0.0000000      6971.1982      88.08950     -57.29578  303.0824543   2.90245e+11     2.0298e-13   6.9208e+12   7889.75   2811.59  22349.04    0.16760978
      0.583333333    0.0000000  -2121.557  -6640.527      0.000   7202.949  -2301.243      0.000   0.000000004     0.0000000      6971.1982      69.44495     -57.29578  321.7269827   4.71335e+11     3.8471e-13   1.3308e+13  -2682.50   7365.06  20163.58    0.14878936
      0.590277778    0.0000000   2335.188  -6568.447      0.000   7124.764   2532.967      0.000   0.000000003     0.0000000      6971.1982      50.80041     -57.29578  340.3715163   1.01344e+12     5.8573e-13   2.0281e+13  -3538.59  -7002.83  19577.99    0.14326962
      0.597222222    0.0000000   5837.257  -3811.042      0.000   4133.819   6331.645      0.000   0.000000001     0.0000000      6971.1982      32.15582     -57.29578  359.0160072   1.05918e+12     7.1668e-13   2.4640e+13   7272.87  -6865.65  21432.71    0.16635118
      0.604166667    0.0000000   6952.926    504.402      0.000   -547.122   7541.807      0.000   0.000000000     0.0000000      6971.1981     166.48806     -57.29578  197.6612084   9.62034e+11     5.6230e-13   1.9346e+13   8032.73   -364.20  24100.81    0.17907748
      0.611111111    0.0000000   5226.086   4613.635      0.000  -5004.388   5668.711      0.000   0.000000002     0.0000000      6971.1981     174.86684     -57.29578  216.3051878   7.37520e+11     2.9265e-13   1.0286e+13   8790.13   5044.94  28171.60    0.21068105
      0.618055556    0.0000000   1362.707   6836.712      0.000  -7415.750   1478.122      0.000   0.000000003     0.0000000      6971.1981     156.22228     -57.29578  234.9497135   4.71348e+11     1.7891e-13   6.2708e+12   1670.31   9674.97  29540.32    0.21955550
      0.625000000    0.0000000  -3057.777   6264.791      0.000  -6795.389  -3316.757      0.000   0.000000004     0.0000000      6971.1981     137.57773     -57.29578  253.5942404   2.90515e+11     1.7762e-13   6.1958e+12  -5901.64   5776.70  27402.84    0.20091862
      0.631944444    0.0000000  -6228.174   3131.684      0.000  -3396.923  -6755.672      0.000   0.000000005     0.0000000      6971.1980     118.93317     -57.29578  272.2387620   1.78785e+11     1.5250e-13   5.2802e+12  -3664.72  -3177.71  25295.81    0.17889315
      0.638888889    0.0000000  -6852.356  -1281.724      0.000   1390.280  -7432.719      0.000   0.000000005     0.0000000      6971.1980     100.28862     -57.29578  290.8832931   1.37025e+11     1.4491e-13   4.9119e+12   2780.65  -3701.34  23778.14    0.16833764
      0.645833333    0.0000000  -4675.144  -5171.135      0.000   5609.106  -5071.107      0.000   0.000000004     0.0000000      6971.1980      81.64408     -57.29578  309.5278316   4.04028e+11     2.6059e-13   8.9720e+12   6773.93   2415.74  22862.79    0.16733330
      0.652777778    0.0000000   -586.629  -6946.472      0.000   7534.806   -636.314      0.000   0.000000004     0.0000000      6971.1980      62.99953     -57.29578  328.1723636   5.31064e+11     4.5738e-13   1.5847e+13  -1526.51   8753.49  20888.81    0.15931654
      0.659722222    0.0000000   3741.713  -5881.937      0.000   6380.110   4058.618      0.000   0.000000002     0.0000000      6971.1980      44.35499     -57.29578  346.8169020   7.78766e+11     6.5327e-13   2.2609e+13  -4721.58  -4791.83  19502.85    0.13797006
      0.666666667    0.0000000   6540.359  -2412.737      0.000   2617.085   7094.298      0.000   0.000000001     0.0000000      6971.1979      25.71043     -57.29578    5.4614236   9.94436e+11     7.0109e-13   2.4060e+13   7650.81  -5959.41  20608.35    0.15929971
      0.673611111    0.0000000   6665.163   2042.843      0.000  -2215.863   7229.671      0.000   0.000000001     0.0000000      6971.1979     172.93399     -57.29578  204.1060787   1.02603e+12     4.6145e-13   1.6003e+13   8656.29   2148.15  22990.14    0.17389719
      0.680555556    0.0000000   4065.100   5663.264      0.000  -6142.917   4409.395      0.000   0.000000002     0.0000000      6971.1979     168.42140     -57.29578  222.7505575   6.18658e+11     2.3007e-13   8.0987e+12   7029.68   5803.99  26784.31    0.19888375
      0.687500000    0.0000000   -196.865   6968.418      0.000  -7558.611   -213.539      0.000   0.000000003     0.0000000      6971.1979     149.77684     -57.29578  241.3950729   3.94583e+11     1.7244e-13   6.0195e+12     74.53  10314.74  29612.38    0.22115809
      0.694444444    0.0000000  -4378.348   5424.728      0.000  -5884.177  -4749.174      0.000   0.000000004     0.0000000      6971.1979     131.13230     -57.29578  260.0396153   2.44000e+11     1.7357e-13   6.0505e+12  -6839.31   5915.96  28307.13    0.20929198
      0.701388889    0.0000000  -6769.865   1663.289      0.000  -1804.162  -7343.241      0.000   0.000000005     0.0000000      6971.1978     112.48776     -57.29578  278.6841551   1.55230e+11     1.4183e-13   4.8784e+12  -4963.56  -3316.71  25915.31    0.18498354
      0.708333333    0.0000000  -6393.711  -2778.139      0.000   3013.434  -6935.229      0.000   0.000000005     0.0000000      6971.1978      93.84322     -57.29578  297.3286992   2.15070e+11     1.7054e-13   5.8130e+12   2400.80  -3471.57  24261.34    0.17121933
      0.715277778    0.0000000  -3403.667  -6083.802      0.000   6599.072  -3691.942      0.000   0.000000004     0.0000000      6971.1978      75.19867     -57.29578  315.9732338   5.63528e+11     3.2849e-13   1.1373e+13   5655.50   2167.53  23175.77    0.16672702
      0.722222222    0.0000000    977.871  -6902.273      0.000   7486.864   1060.692      0.000   0.000000003     0.0000000      6971.1978      56.55412     -57.29578  334.6177623   7.42140e+11     5.3103e-13   1.8416e+13   -833.25   8975.40  21718.74    0.16582966
      0.729166667    0.0000000   4959.634  -4898.941      0.000   5313.859   5379.693      0.000   0.000000002     0.0000000      6971.1977      37.90956     -57.29578  353.2622927   6.51754e+11     7.0605e-13   2.4392e+13  -6414.32  -2373.14  19736.42    0.14069682
      0.736111111    0.0000000   6913.789   -892.814      0.000    968.432   7499.356      0.000   0.000000000     0.0000000      6971.1977      19.26492     -57.29578   11.9067340   1.06453e+12     6.4443e-13   2.2137e+13   7117.19  -5357.91  19919.69    0.15074484
      0.743055556    0.0000000   6041.434   3478.315      0.000  -3772.912   6553.116      0.000   0.000000001     0.0000000      6971.1977     179.37943     -57.29578  210.5514690   9.01406e+11     3.6344e-13   1.2709e+13   8922.58   4042.47  22126.63    0.17054382
      0.750000000    0.0000000   2699.207   6427.432      0.000  -6971.806   2927.817      0.000   0.000000003     0.0000000      6971.1977     161.97598     -57.29578  229.1959612   5.91798e+11     1.9110e-13   6.7050e+12   4690.33   6633.06  25283.92    0.18690381
      0.756944444    0.0000000  -1746.516   6748.872      0.000  -7320.471  -1894.438      0.000   0.000000004     0.0000000      6971.1977     143.33143     -57.29578  247.8404893   3.59719e+11     1.7282e-13   6.0173e+12  -1369.78  10427.20  29075.68    0.21789309
