#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  |VxB0|_(V/m)
      0.069444444    0.0000000   6795.509    402.519   1502.220  -1686.931   1907.769   7119.892   0.000000001    75.0000000      6971.1998     170.85930     360.00000  202.0313574   3.84224e+11     5.0792e-13   1.7587e+13 -19381.62   2777.20  18933.02    0.10923836
      0.076388889    0.0000000   4464.228   1385.789   5171.836  -5807.759   1253.286   4677.327   0.000000002    75.0000000      6971.1998     189.50384     360.00000  220.6758763   2.49205e+11     2.5370e-13   8.6176e+12 -35904.97  -8013.26 -22074.34    0.30482798
      0.083333333    0.0000000    307.873   1802.519   6727.092  -7554.248     86.432    322.570   0.000000003    75.0000000      6971.1997     208.14837     360.00000  239.3204180   3.27774e+11     1.3098e-13   4.0248e+12    670.15 -15118.92 -40348.88    0.31962788
      0.090277778    0.0000000  -3974.346   1482.340   5532.166  -6212.395  -1115.757  -4164.061   0.000000004    75.0000000      6971.1997     226.79290     360.00000  257.9649532   5.50381e+10     1.1950e-13   3.3341e+12  30661.91 -12365.77 -19467.58    0.26867408
      0.097222222    0.0000000  -6631.767    556.148   2075.571  -2330.781  -1861.800  -6948.334   0.000000005    75.0000000      6971.1997     245.43744     360.00000  276.6094771   7.22448e+10     1.3355e-13   4.3122e+12  17393.78  -1926.85  22068.00    0.08757209
      0.104166667    0.0000000  -6577.976   -597.410  -2229.563   2503.708  -1846.699  -6891.975   0.000000005    75.0000000      6971.1997     264.08198     360.00000  295.2540079   1.33133e+11     1.6794e-13   5.8326e+12 -24344.85   1584.00   8687.49    0.14933405
      0.111111111    0.0000000  -3834.966  -1506.733  -5623.204   6314.626  -1076.627  -4018.028   0.000000004    75.0000000      6971.1997     282.72651       0.00000  313.8985404   2.74418e+11     2.9088e-13   9.9862e+12 -27665.68    342.73 -21468.42    0.24587445
      0.118055556    0.0000000    475.862  -1800.071  -6717.955   7543.988    133.594    498.578   0.000000003    75.0000000      6971.1996     301.37106     360.00000  332.5430660   4.53134e+11     5.0577e-13   1.6578e+13   1882.22  -7697.52 -47234.22    0.35571027
      0.125000000    0.0000000   4592.148  -1357.500  -5066.261   5689.202   1289.198   4811.354   0.000000002    75.0000000      6971.1996     320.01561     360.00000  351.1875783   2.56779e+11     5.8437e-13   2.0281e+13  36992.28  -3349.65 -17325.07    0.28009430
      0.131944444    0.0000000   6831.063   -359.954  -1343.368   1508.547   1917.751   7157.143   0.000000000    75.0000000      6971.1996     338.66024     360.00000    9.8320169   8.13039e+11     6.9052e-13   2.3809e+13  13722.54   4077.49  21851.97    0.06720566
      0.138888889    0.0000000   6277.290    784.749   2928.723  -3288.836   1762.285   6576.936   0.000000001    75.0000000      6971.1996     177.30460     360.00000  208.4767266   2.30936e+11     4.1563e-13   1.4477e+13 -28148.55    800.59   9759.57    0.15751627
      0.145833333    0.0000000   3157.225   1608.630   6003.488  -6741.670    886.358   3307.935   0.000000002    75.0000000      6971.1995     195.94916       0.00000  227.1212341   1.78818e+11     1.8027e-13   5.8502e+12 -27807.03  -9975.84 -32660.27    0.31987055
      0.152777778    0.0000000  -1253.583   1774.868   6623.896  -7438.363   -351.931  -1313.423   0.000000004    75.0000000      6971.1995     214.59370       0.00000  245.7657581   2.53727e+11     1.2470e-13   3.7210e+12  13428.11 -13527.30 -37469.68    0.30905639
      0.159722222    0.0000000  -5151.899   1215.501   4536.311  -5094.091  -1446.343  -5397.825   0.000000004    75.0000000      6971.1995     233.23823       0.00000  264.4102958   6.18505e+10     1.2374e-13   3.5592e+12  33164.83  -7528.45  -4030.85    0.21530119
      0.166666667    0.0000000  -6944.006    159.211    594.183   -667.243  -1949.458  -7275.478   0.000000005    75.0000000      6971.1995     251.88278     360.00000  283.0548201   1.40690e+11     1.2972e-13   4.3202e+12  -3241.60    935.40  24168.49    0.04869027
      0.173611111    0.0000000  -5897.252   -962.168  -3590.860   4032.389  -1655.593  -6178.757   0.000000005    75.0000000      6971.1995     270.52733     360.00000  301.6993420   1.07135e+11     2.0959e-13   7.3459e+12 -22561.43    106.64  -1861.25    0.14930933
      0.180555556    0.0000000  -2439.572  -1690.192  -6307.881   7083.491   -684.885  -2556.025   0.000000004    75.0000000      6971.1994     289.17188     360.00000  320.3438596   3.57749e+11     3.5609e-13   1.1941e+13 -23135.30  -3100.23 -25617.49    0.23981654
      0.187500000    0.0000000   2015.458  -1727.228  -6446.102   7238.708    565.819   2111.666   0.000000003    75.0000000      6971.1994     307.81643     360.00000  338.9883780   4.71773e+11     5.4300e-13   1.7885e+13  15315.39  -9893.20 -45760.64    0.36597472
      0.194444444    0.0000000   5646.525  -1058.136  -3949.016   4434.583   1585.204   5916.062   0.000000001    75.0000000      6971.1994     326.46100       0.00000  357.6328770   3.03553e+11     6.6224e-13   2.3035e+13  39243.42  -1077.43  -3987.54    0.25465486
      0.201388889    0.0000000   6969.169     43.546    162.514   -182.497   1956.523   7301.842   0.000000000    75.0000000      6971.1994     165.10347       0.00000  196.2794789   7.12246e+11     5.9718e-13   2.0566e+13   -389.13   4379.29  25052.34    0.00461791
      0.208333333    0.0000000   5442.664   1127.424   4207.605  -4724.968   1527.972   5702.470   0.000000002    75.0000000      6971.1994     183.74992       0.00000  214.9220994   1.40474e+11     3.2310e-13   1.1197e+13 -32279.19  -2795.72   -946.52    0.19542195
      0.215277778    0.0000000   1691.080   1750.387   6532.535  -7335.769    474.753   1771.803   0.000000003    75.0000000      6971.1993     202.39450       0.00000  233.5665876   9.39380e+10     1.3629e-13   4.1523e+12 -16076.22 -12411.01 -39548.28    0.32776032
      0.222222222    0.0000000  -2751.855   1657.754   6186.822  -6947.547   -772.555  -2883.215   0.000000004    75.0000000      6971.1993     221.03905       0.00000  252.2111067   1.40914e+11     1.2103e-13   3.5305e+12  24663.95 -10512.84 -30792.27    0.29440841
      0.229166667    0.0000000  -6069.772    887.394   3311.801  -3719.016  -1704.026  -6359.512   0.000000005    75.0000000      6971.1993     239.68359       0.00000  270.8556304   6.09340e+10     1.2997e-13   3.9512e+12  26995.67  -1399.39  11065.44    0.13885658
      0.236111111    0.0000000  -6906.233   -245.752   -917.157   1029.930  -1938.854  -7235.902   0.000000005    75.0000000      6971.1993     258.32814       0.00000  289.5001594   1.82379e+11     1.3891e-13   4.7350e+12 -15988.77   3042.71  15159.94    0.10229945
      0.243055556    0.0000000  -4919.275  -1278.429  -4771.161   5357.818  -1381.036  -5154.096   0.000000004    75.0000000      6971.1992     276.97269       0.00000  308.1446794   1.72558e+11     2.4830e-13   8.7252e+12 -20544.08  -1302.85  -6661.67    0.14368431
      0.250000000    0.0000000   -921.209  -1788.456  -6674.610   7495.313   -258.620   -965.183   0.000000004    75.0000000      6971.1992     295.61723       0.00000  326.7892094   4.23694e+11     4.3200e-13   1.3981e+13 -17373.43  -9180.70 -32295.57    0.26433353
      0.256944444    0.0000000   3453.466  -1567.324  -5849.332   6568.560    969.525   3618.318   0.000000002    75.0000000      6971.1992     314.26178       0.00000  345.4337270   4.07317e+11     5.6407e-13   1.9064e+13  28925.29 -11146.65 -38858.25    0.36756265
      0.263888889    0.0000000   6416.289   -705.435  -2632.719   2956.436   1801.307   6722.571   0.000000001    75.0000000      6971.1992     332.90639       0.00000    4.0781907   3.40830e+11     7.1760e-13   2.4782e+13  35641.06    611.18  10484.81    0.21431403
      0.270833333    0.0000000   6755.993    444.851   1660.207  -1864.344   1896.676   7078.490   0.000000001    75.0000000      6971.1992     171.55066       0.00000  202.7229934   6.49220e+11     4.8652e-13   1.6852e+13 -13034.78   2157.70  22342.91    0.05568138
      0.277777778    0.0000000   4333.699   1413.272   5274.404  -5922.939   1216.641   4540.568   0.000000002    75.0000000      6971.1991     190.19532       0.00000  221.3674015   1.18184e+11     2.3228e-13   7.8344e+12 -32863.88  -9083.38 -13337.99    0.24313307
      0.284722222    0.0000000    139.694   1803.917   6732.309  -7560.107     39.218    146.362   0.000000003    75.0000000      6971.1991     208.83988       0.00000  240.0119072   1.95772e+11     1.1975e-13   3.4895e+12  -2457.18 -13426.31 -42488.22    0.33137542
      0.291666667    0.0000000  -4111.421   1457.081   5437.899  -6106.538  -1154.239  -4307.680   0.000000004    75.0000000      6971.1991     227.48442       0.00000  258.6564444   7.28421e+10     1.1797e-13   3.3814e+12  32883.39  -6604.30 -21214.17    0.27753026
      0.298611111    0.0000000  -6681.697    514.558   1920.357  -2156.482  -1875.818  -7000.648   0.000000005    75.0000000      6971.1991     246.12896       0.00000  277.3009780   7.53032e+10     1.3137e-13   4.2083e+12  16107.11   4604.41  18408.71    0.07511992
      0.305555556    0.0000000  -6520.349   -638.327  -2382.269   2675.191  -1830.521  -6831.598   0.000000005    75.0000000      6971.1991     264.77350       0.00000  295.9455082   2.26385e+11     1.7158e-13   5.9654e+12 -17828.04   3583.60   7732.34    0.10348506
      0.312500000    0.0000000  -3693.339  -1530.250  -5710.972   6413.187  -1036.867  -3869.641   0.000000004    75.0000000      6971.1990     283.41803       0.00000  314.5900475   2.90706e+11     2.9190e-13   1.0198e+13 -20703.88  -4868.90 -10617.17    0.15459218
      0.319444444    0.0000000    643.589  -1796.574  -6704.904   7529.332    180.681    674.311   0.000000003    75.0000000      6971.1990     302.06257       0.00000  333.2345804   4.69000e+11     5.0080e-13   1.5893e+13  -6405.84 -15654.66 -37692.64    0.29769163
      0.326388889    0.0000000   4717.403  -1328.418  -4957.724   5567.321   1324.363   4942.589   0.000000002    75.0000000      6971.1990     320.70713       0.00000  351.8790951   2.56157e+11     5.9513e-13   2.0521e+13  38925.35 -11252.58 -26015.37    0.35054202
      0.333333333    0.0000000   6862.640   -317.176  -1183.718   1329.267   1926.616   7190.228   0.000000000    75.0000000      6971.1990     339.35182       0.00000   10.5234789   5.03486e+11     6.8522e-13   2.3491e+13  23986.85    924.06  23198.20    0.14832680
      0.340277778    0.0000000   6202.279    823.734   3074.218  -3452.221   1741.226   6498.345   0.000000001    75.0000000      6971.1989     177.99613       0.00000  209.1682377   3.35373e+11     3.9310e-13   1.3645e+13 -26567.97  -4155.98  14587.52    0.14001808
      0.347222222    0.0000000   3006.290   1627.884   6075.346  -6822.365    843.985   3149.796   0.000000003    75.0000000      6971.1989     196.64069       0.00000  227.8127530   1.22012e+11     1.6180e-13   5.1273e+12 -26702.27 -15068.02 -27888.59    0.29703324
      0.354166667    0.0000000  -1418.736   1766.519   6592.739  -7403.377   -398.296  -1486.459   0.000000004    75.0000000      6971.1989     215.28523       0.00000  246.4572845   2.59917e+11     1.1472e-13   3.3065e+12  10503.70 -13286.09 -41618.63    0.33371437
      0.361111111    0.0000000  -5263.751   1182.963   4414.876  -4957.726  -1477.744  -5515.017   0.000000004    75.0000000      6971.1989     233.92978       0.00000  265.1018098   8.27631e+10     1.2213e-13   3.5413e+12  36934.54  -3641.62 -10153.21    0.25990180
      0.368055556    0.0000000  -6956.830    115.785    432.115   -485.248  -1953.059  -7288.915   0.000000005    75.0000000      6971.1989     252.57433       0.00000  283.7463358   1.03320e+11     1.2987e-13   4.3219e+12   8723.38   5493.34  19821.63    0.05621217
      0.375000000    0.0000000  -5805.804   -998.728  -3727.304   4185.610  -1629.920  -6082.944   0.000000005    75.0000000      6971.1988     271.21888       0.00000  302.3908597   2.75329e+11     2.1462e-13   7.5577e+12 -18204.25    491.30   4942.56    0.09262923
      0.381944444    0.0000000  -2281.238  -1704.939  -6362.920   7145.299   -640.434  -2390.133   0.000000004    75.0000000      6971.1988     289.86342       0.00000  321.0353932   4.09967e+11     3.4937e-13   1.1936e+13 -19279.65 -11724.43 -17527.12    0.19328939
      0.388888889    0.0000000   2175.949  -1714.134  -6397.234   7183.832    610.875   2279.818   0.000000003    75.0000000      6971.1988     308.50797       0.00000  339.6799148   4.26436e+11     5.3377e-13   1.7373e+13   7907.49 -19823.71 -36306.48    0.31091501
      0.395833333    0.0000000   5743.559  -1022.553  -3816.219   4285.458   1612.446   6017.729   0.000000001    75.0000000      6971.1988     327.15252       0.00000  358.3244369   1.86852e+11     6.5711e-13   2.2720e+13  41567.70 -10019.30  -8973.68    0.30625263
      0.402777778    0.0000000   6963.077     87.070    324.951   -364.906   1954.813   7295.460   0.000000000    75.0000000      6971.1988     165.79644       0.00000  196.9695960   1.04249e+12     5.7412e-13   1.9736e+13   5185.91    221.10  30160.08    0.06473531
      0.409722222    0.0000000   5335.936   1161.097   4333.273  -4866.089   1498.009   5590.647   0.000000002    75.0000000      6971.1987     184.44151       0.00000  215.6136038   1.17540e+11     3.0725e-13   1.0570e+13 -37104.41 -10253.92  -2489.92    0.24335159
      0.416666667    0.0000000   1527.347   1760.442   6570.058  -7377.907    428.787   1600.255   0.000000003    75.0000000      6971.1987     203.08608       0.00000  234.2581055   1.06858e+11     1.2391e-13   3.6130e+12 -14120.64 -17016.37 -37805.72    0.32340239
      0.423611111    0.0000000  -2905.655   1640.079   6120.859  -6873.475   -815.733  -3044.357   0.000000004    75.0000000      6971.1987     221.73061       0.00000  252.9026446   1.36384e+11     1.1047e-13   3.1383e+12  22741.90 -14075.00 -36538.07    0.33485705
      0.430555556    0.0000000  -6150.761    849.216   3169.319  -3559.015  -1726.763  -6444.369   0.000000005    75.0000000      6971.1987     240.37517       0.00000  271.5471661   6.73455e+10     1.3179e-13   4.0344e+12  35218.18  -3924.95   2996.58    0.22619110
      0.437500000    0.0000000  -6881.301   -288.825  -1077.909   1210.448  -1931.855  -7209.781   0.000000005    75.0000000      6971.1986     259.01972       0.00000  290.1916883   1.33248e+11     1.4063e-13   4.8102e+12   -782.16    399.80  20672.28    0.03273035
      0.444444444    0.0000000  -4798.614  -1308.788  -4884.464   5485.054  -1347.162  -5027.676   0.000000004    75.0000000      6971.1986     277.66427       0.00000  308.8362121   3.17651e+11     2.5785e-13   9.1392e+12 -21072.67  -7102.34   -105.88    0.12700071
      0.451388889    0.0000000   -754.148  -1793.690  -6694.143   7517.249   -211.719   -790.147   0.000000004    75.0000000      6971.1986     296.30883       0.00000  327.4807326   4.15000e+11     4.1853e-13   1.3881e+13 -10767.97 -18623.98 -24904.33    0.23780284
      0.458333333    0.0000000   3598.631  -1545.292  -5767.108   6476.227   1010.279   3770.412   0.000000002    75.0000000      6971.1986     314.95342       0.00000  346.1252136   3.39923e+11     5.3875e-13   1.8203e+13  19593.61 -19973.74 -26385.60    0.28573115
      0.465277778    0.0000000   6480.209   -665.145  -2482.353   2787.582   1819.253   6789.543   0.000000001    75.0000000      6971.1986     333.59815       0.00000    4.7695665   2.84981e+11     7.0699e-13   2.4276e+13  34735.58  -7853.70   8053.12    0.23341662
      0.472222222    0.0000000   6712.536    486.929   1817.242  -2040.689   1884.476   7032.960   0.000000001    75.0000000      6971.1985     172.24201       0.00000  203.4147777   6.49531e+11     4.6226e-13   1.5976e+13 -16079.38  -1650.68  26657.42    0.08123839
      0.479166667    0.0000000   4200.630   1439.935   5373.909  -6034.681   1179.284   4401.148   0.000000002    75.0000000      6971.1985     190.88684       0.00000  222.0590231   9.69587e+10     2.2471e-13   7.5279e+12 -35922.52 -13052.20 -21783.15    0.30955917
      0.486111111    0.0000000    -28.585   1804.264   6733.604  -7561.562     -8.025    -29.950   0.000000003    75.0000000      6971.1985     209.53144       0.00000  240.7034975   1.63306e+11     1.0892e-13   3.0413e+12   -548.45 -17165.22 -40452.54    0.32648546
      0.493055556    0.0000000  -4246.115   1430.970   5340.453  -5997.111  -1192.053  -4448.804   0.000000004    75.0000000      6971.1985     228.17602       0.00000  259.3480005   6.70549e+10     1.1106e-13   3.1002e+12  32544.28 -14781.92 -23766.28    0.31072615
      0.500000000    0.0000000  -6727.739    472.664   1764.008  -1980.909  -1888.744  -7048.889   0.000000005    75.0000000      6971.1985     246.82058       0.00000  277.9925171   4.62351e+10     1.3668e-13   4.4439e+12  23732.95  -4665.91  16564.17    0.15220430
      0.506944444    0.0000000  -6458.915   -678.877  -2533.603   2845.133  -1813.275  -6767.233   0.000000005    75.0000000      6971.1984     265.46514       0.00000  296.6370316   1.51637e+11     1.7117e-13   5.9676e+12 -14780.60  -5576.75  15738.50    0.08865178
      0.513888889    0.0000000  -3549.545  -1552.878  -5795.421   6508.021   -996.499  -3718.983   0.000000004    75.0000000      6971.1984     284.10969       0.00000  315.2815593   2.34612e+11     3.0797e-13   1.0868e+13 -21847.44 -15923.35 -11725.13    0.20217684
      0.520833333    0.0000000    810.958  -1792.029  -6687.943   7510.288    227.668    849.669   0.000000003    75.0000000      6971.1984     302.75425       0.00000  333.9260747   4.06080e+11     4.7118e-13   1.5584e+13   2859.58 -20914.09 -25724.49    0.24721657
      0.527777778    0.0000000   4839.923  -1298.559  -4846.287   5442.183   1358.759   5070.958   0.000000002    75.0000000      6971.1984     321.39885       0.00000  352.5705506   3.08473e+11     5.6656e-13   1.9487e+13  23629.74 -15527.93 -12287.37    0.22413302
      0.534722222    0.0000000   6890.221   -274.209  -1023.362   1149.194   1934.359   7219.127   0.000000000    75.0000000      6971.1983     340.04393       0.00000   11.2145506   5.17201e+11     6.6583e-13   2.2807e+13  19574.73  -4190.53  20426.02    0.13636735
      0.541666667    0.0000000   6123.645    862.243   3217.936  -3613.611   1719.151   6415.959   0.000000001    75.0000000      6971.1983     178.68761       0.00000  209.8599476   3.11470e+11     3.8024e-13   1.3131e+13 -31553.10  -4297.31  12331.16    0.17353670
      0.548611111    0.0000000   2853.588   1646.192   6143.671  -6899.092    801.116   2989.805   0.000000003    75.0000000      6971.1983     197.33228       0.00000  228.5043597   1.05250e+11     1.6228e-13   5.1499e+12 -25795.14 -13842.93 -34584.52    0.33079413
      0.555555556    0.0000000  -1583.079   1757.141   6557.738  -7364.072   -444.433  -1658.647   0.000000004    75.0000000      6971.1983     215.97687       0.00000  247.1488440   1.54521e+11     1.0289e-13   2.8259e+12  13098.63 -17668.40 -37308.35    0.32068177
      0.562500000    0.0000000  -5372.548   1149.732   4290.857  -4818.457  -1508.288  -5629.008   0.000000004    75.0000000      6971.1983     234.62143       0.00000  265.7933648   5.00632e+10     1.2172e-13   3.5138e+12  33633.40 -12099.58  -5442.58    0.24311859
      0.569444444    0.0000000  -6965.601     72.287    269.779   -302.951  -1955.522  -7298.106   0.000000005    75.0000000      6971.1982     253.26598       0.00000  284.4378905   1.09056e+11     1.3590e-13   4.5881e+12   6333.10  -4059.36  23118.36    0.07507089
      0.576388889    0.0000000  -5710.963  -1034.710  -3861.590   4336.409  -1603.295  -5983.577   0.000000005    75.0000000      6971.1982     271.91054       0.00000  303.0824124   1.83771e+11     2.1606e-13   7.6262e+12 -26072.72 -11064.68   4396.62    0.17333149
      0.583333333    0.0000000  -2121.557  -1718.695  -6414.256   7202.949   -595.606  -2222.830   0.000000004    75.0000000      6971.1982     290.55511       0.00000  321.7269243   2.48906e+11     3.6800e-13   1.2776e+13 -13974.45 -21851.44 -24587.34    0.26333407
      0.590277778    0.0000000   2335.188  -1700.039  -6344.633   7124.764    655.580   2446.659   0.000000003    75.0000000      6971.1982     309.19969       0.00000  340.3714210   3.42404e+11     4.8457e-13   1.6378e+13  13752.08 -17461.58 -18986.09    0.21327579
      0.597222222    0.0000000   5837.257   -986.370  -3681.184   4133.819   1638.750   6115.900   0.000000001    75.0000000      6971.1982     327.84436       0.00000  359.0158313   2.75139e+11     6.4074e-13   2.2073e+13  22129.29  -8416.93  -2154.56    0.16393671
      0.604166667    0.0000000   6952.926    130.549    487.215   -547.122   1951.963   7284.826   0.000000000    75.0000000      6971.1981     166.48680       0.00000  197.6624700   1.03017e+12     5.5529e-13   1.9098e+13   2472.53   -340.39  25364.62    0.05044069
      0.611111111    0.0000000   5226.086   1194.097   4456.429  -5004.388   1467.170   5475.555   0.000000002    75.0000000      6971.1981     185.13303       0.00000  216.3053183   1.47563e+11     3.0495e-13   1.0442e+13 -35953.38  -6936.32  -4797.79    0.23457820
      0.618055556    0.0000000   1362.707   1769.471   6603.757  -7415.750    382.566   1427.756   0.000000003    75.0000000      6971.1981     203.77768       0.00000  234.9497531   9.39017e+10     1.2678e-13   3.7944e+12 -12809.70 -14739.23 -40650.85    0.33365947
      0.625000000    0.0000000  -3057.777   1621.447   6051.323  -6795.389   -858.440  -3203.741   0.000000004    75.0000000      6971.1981     222.42225       0.00000  253.5942547   1.05809e+11     1.0199e-13   2.7206e+12  25727.00 -16115.01 -27292.46    0.29425062
      0.631944444    0.0000000  -6228.174    810.540   3024.975  -3396.923  -1748.497  -6525.478   0.000000005    75.0000000      6971.1980     241.06683       0.00000  272.2387618   4.62935e+10     1.3655e-13   4.2703e+12  26254.82  -7471.24   9672.76    0.16296601
      0.638888889    0.0000000  -6852.356   -331.735  -1238.050   1390.280  -1923.729  -7179.455   0.000000005    75.0000000      6971.1980     259.71141       0.00000  290.8832614   1.48564e+11     1.4355e-13   4.9464e+12 -11742.35  -5296.71  22187.59    0.09130554
      0.645833333    0.0000000  -4675.144  -1338.388  -4994.933   5609.106  -1312.499  -4898.313   0.000000004    75.0000000      6971.1980     278.35597       0.00000  309.5277793   1.68712e+11     2.6919e-13   9.5311e+12 -30419.95 -16659.99 -12056.46    0.25697953
      0.652777778    0.0000000   -586.629  -1797.879  -6709.776   7534.806   -164.690   -614.632   0.000000004    75.0000000      6971.1980     297.00055       0.00000  328.1722817   2.92153e+11     4.2199e-13   1.4496e+13   1025.33 -22269.67 -30149.90    0.27711082
      0.659722222    0.0000000   3741.713  -1522.357  -5681.515   6380.110   1050.448   3920.324   0.000000002    75.0000000      6971.1980     315.64516       0.00000  346.8167519   2.53604e+11     4.9481e-13   1.7008e+13  17740.68 -11631.68 -10974.73    0.16743473
      0.666666667    0.0000000   6540.359   -624.462  -2330.525   2617.085   1836.139   6852.565   0.000000001    75.0000000      6971.1979     334.29001       0.00000    5.4609811   3.41549e+11     6.9479e-13   2.3889e+13  21632.77  -4799.04   5213.97    0.14669719
      0.673611111    0.0000000   6665.163    528.727   1973.235  -2215.863   1871.177   6983.326   0.000000001    75.0000000      6971.1979     172.93357       0.00000  204.1065035   5.86997e+11     4.5743e-13   1.5790e+13 -14306.14  -1198.30  22565.36    0.06819712
      0.680555556    0.0000000   4065.100   1465.761   5470.293  -6142.917   1141.235   4259.149   0.000000002    75.0000000      6971.1979     191.57849       0.00000  222.7506632   1.28137e+11     2.3108e-13   7.7391e+12 -32072.50 -10259.90 -18976.22    0.26788692
      0.687500000    0.0000000   -196.865   1803.559   6730.975  -7558.611    -55.268   -206.263   0.000000003    75.0000000      6971.1979     210.22311       0.00000  241.3951295   1.70475e+11     1.1001e-13   3.1648e+12   1521.16 -15663.82 -42325.53    0.33551121
      0.694444444    0.0000000  -4378.348   1404.023   5239.885  -5884.177  -1229.177  -4587.349   0.000000004    75.0000000      6971.1979     228.86770       0.00000  260.0396167   5.77824e+10     1.0940e-13   2.9247e+12  32463.20 -11183.89 -12666.89    0.24456113
      0.701388889    0.0000000  -6769.865    430.491   1606.614  -1804.162  -1900.571  -7093.026   0.000000005    75.0000000      6971.1978     247.51227       0.00000  278.6841274   8.74393e+10     1.4263e-13   4.7387e+12  14096.46  -4784.66  20672.03    0.09373006
      0.708333333    0.0000000  -6393.711   -719.035  -2683.476   3013.434  -1794.969  -6698.917   0.000000005    75.0000000      6971.1978     266.15684       0.00000  297.3286453   2.03449e+11     1.7240e-13   6.0249e+12 -28702.70  -9008.31  12387.53    0.18523034
      0.715277778    0.0000000  -3403.667  -1574.604  -5876.501   6599.072   -955.545  -3566.143   0.000000004    75.0000000      6971.1978     284.80141       0.00000  315.9731569   2.25224e+11     3.3285e-13   1.1660e+13 -24505.15 -20468.69 -29097.53    0.31855294
      0.722222222    0.0000000    977.871  -1786.440  -6667.083   7486.864    274.527   1024.550   0.000000003    75.0000000      6971.1978     303.44600       0.00000  334.6176485   2.98257e+11     4.4578e-13   1.5378e+13  14832.37 -17494.78 -26085.63    0.24576015
      0.729166667    0.0000000   4959.634  -1267.939  -4732.014   5313.859   1392.367   5196.384   0.000000002    75.0000000      6971.1977     322.09065       0.00000  353.2620815   2.32919e+11     5.5253e-13   1.9095e+13  18482.39  -8467.45  -4707.00    0.14171641
      0.736111111    0.0000000   6913.789   -231.077   -862.393    968.432   1940.976   7243.821   0.000000000    75.0000000      6971.1977     340.73629       0.00000   11.9055213   6.52425e+11     6.5176e-13   2.2423e+13  14776.01  -4548.84  15451.52    0.11054450
      0.743055556    0.0000000   6041.434    900.254   3359.794  -3772.912   1696.071   6329.824   0.000000001    75.0000000      6971.1977     179.37921       0.00000  210.5516878   2.99873e+11     3.8331e-13   1.3253e+13 -27101.48  -5263.61  10974.47    0.14902875
