#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  |VxB0|_(V/m)
      0.111111111    0.0000000  -3834.966     -0.000  -5821.569   6314.626     -0.000  -4159.768   0.000000004    90.0000000      6971.1997     282.72653       0.00000  313.8985286   2.20131e+11     2.2763e-13   7.8858e+12 -22668.72   8871.22 -17202.21    0.21469922
      0.118055556    0.0000000    475.862     -0.000  -6954.939   7543.988      0.000    516.166   0.000000003    90.0000000      6971.1996     301.37106       0.00000  332.5430615   3.77029e+11     3.9248e-13   1.3082e+13    420.59  10528.46 -41711.71    0.32478043
      0.125000000    0.0000000   4592.148     -0.000  -5244.979   5689.202      0.000   4981.080   0.000000002    90.0000000      6971.1996     320.01560       0.00000  351.1875927   2.41226e+11     5.5230e-13   1.9161e+13  34319.38   7802.27 -17203.19    0.27655503
      0.131944444    0.0000000   6831.063     -0.000  -1390.757   1508.547      0.000   7409.620   0.000000000    90.0000000      6971.1996     338.66013       0.00000    9.8321296   8.16250e+11     6.6677e-13   2.3022e+13  13531.17   4812.03  21580.68    0.08326733
      0.138888889    0.0000000   6277.290      0.000   3032.037  -3288.836      0.000   6808.946   0.000000001    90.0000000      6971.1996     177.30466       0.00000  208.4766685   2.45996e+11     4.4273e-13   1.5414e+13 -27625.55   4161.21   9290.91    0.16301992
      0.145833333    0.0000000   3157.225      0.000   6215.268  -6741.670      0.000   3424.626   0.000000002    90.0000000      6971.1995     195.94919       0.00000  227.1212019   2.80911e+11     2.3294e-13   7.6349e+12 -27495.71   3671.83 -32288.17    0.31342632
      0.152777778    0.0000000  -1253.583      0.000   6857.562  -7438.363     -0.000  -1359.756   0.000000004    90.0000000      6971.1995     214.59372       0.00000  245.7657386   2.35582e+11     1.2216e-13   3.4244e+12  12627.46   -269.99 -40925.74    0.32161814
      0.159722222    0.0000000  -5151.899      0.000   4696.334  -5094.091     -0.000  -5588.240   0.000000004    90.0000000      6971.1995     233.23826       0.00000  264.4102723   5.52229e+10     1.2020e-13   3.3311e+12  34805.47   -561.14  -6844.38    0.22966560
      0.166666667    0.0000000  -6944.006      0.000    615.143   -667.243     -0.000  -7532.129   0.000000005    90.0000000      6971.1995     251.88279       0.00000  283.0548117   1.39773e+11     1.2967e-13   4.3133e+12  -2952.66    754.90  24295.61    0.04246220
      0.173611111    0.0000000  -5897.252     -0.000  -3717.532   4032.389     -0.000  -6396.720   0.000000005    90.0000000      6971.1995     270.52733       0.00000  301.6993389   1.03223e+11     1.8625e-13   6.5289e+12 -21428.97   3460.73  -2642.38    0.15100374
      0.180555556    0.0000000  -2439.572     -0.000  -6530.399   7083.491     -0.000  -2646.192   0.000000004    90.0000000      6971.1994     289.17186       0.00000  320.3438819   3.46658e+11     2.6357e-13   9.0039e+12 -20774.45   6901.47 -22777.08    0.22306670
      0.187500000    0.0000000   2015.458     -0.000  -6673.496   7238.708      0.000   2186.157   0.000000003    90.0000000      6971.1994     307.81639       0.00000  338.9884148   3.51364e+11     4.7843e-13   1.5786e+13  13510.82   8055.63 -43809.72    0.35204490
      0.194444444    0.0000000   5646.525     -0.000  -4088.322   4434.583      0.000   6124.758   0.000000001    90.0000000      6971.1994     326.46094       0.00000  357.6329406   2.91868e+11     6.1852e-13   2.1545e+13  37447.63   6518.05  -4364.86    0.25549307
      0.201388889    0.0000000   6969.169      0.000    168.247   -182.497      0.000   7559.423   0.000000000    90.0000000      6971.1994     165.10511       0.00000  196.2778372   7.14652e+11     5.9936e-13   2.0638e+13   -373.55   4385.96  25064.43    0.04593714
      0.208333333    0.0000000   5442.664      0.000   4356.033  -4724.968      0.000   5903.631   0.000000002    90.0000000      6971.1994     183.74997       0.00000  214.9220405   1.59940e+11     3.6679e-13   1.2721e+13 -32197.25   2834.96  -1416.03    0.19916239
      0.215277778    0.0000000   1691.080      0.000   6762.978  -7335.769      0.000   1834.306   0.000000003    90.0000000      6971.1993     202.39453       0.00000  233.5665564   2.51228e+11     1.6813e-13   5.0996e+12 -15904.54   1215.19 -40994.45    0.33009089
      0.222222222    0.0000000  -2751.855      0.000   6405.069  -6947.547     -0.000  -2984.924   0.000000004    90.0000000      6971.1993     221.03906       0.00000  252.2110960   7.23627e+10     1.1857e-13   3.2755e+12  24159.24   1289.71 -32479.29    0.29809685
      0.229166667    0.0000000  -6069.772      0.000   3428.628  -3719.016     -0.000  -6583.851   0.000000005    90.0000000      6971.1993     239.68359       0.00000  270.8556319   6.05194e+10     1.2613e-13   3.7539e+12  28008.04   1503.23  10169.21    0.14838106
      0.236111111    0.0000000  -6906.233     -0.000   -949.511   1029.930     -0.000  -7491.157   0.000000005    90.0000000      6971.1993     258.32813       0.00000  289.5001639   1.86402e+11     1.3705e-13   4.6737e+12 -15775.47   3828.04  14919.01    0.10964080
      0.243055556    0.0000000  -4919.275     -0.000  -4939.469   5357.818     -0.000  -5335.913   0.000000004    90.0000000      6971.1992     276.97268       0.00000  308.1446879   1.88521e+11     2.0703e-13   7.2987e+12 -20052.62   3623.10  -6526.92    0.14543643
      0.250000000    0.0000000   -921.209     -0.000  -6910.065   7495.313     -0.000   -999.231   0.000000004    90.0000000      6971.1992     295.61722       0.00000  326.7892156   4.29564e+11     3.2996e-13   1.0845e+13 -17112.73   3783.91 -33645.13    0.27089690
      0.256944444    0.0000000   3453.466     -0.000  -6055.674   6568.560      0.000   3745.958   0.000000002    90.0000000      6971.1992     314.26177       0.00000  345.4337395   3.80245e+11     5.3852e-13   1.8121e+13  28143.23   5375.69 -39090.98    0.36481311
      0.263888889    0.0000000   6416.289     -0.000  -2725.592   2956.436      0.000   6959.718   0.000000001    90.0000000      6971.1992     332.90637       0.00000    4.0782092   3.56018e+11     6.7386e-13   2.3330e+13  34961.82   5016.88   9935.89    0.21980131
      0.270833333    0.0000000   6755.993      0.000   1718.772  -1864.344      0.000   7328.192   0.000000001    90.0000000      6971.1992     171.55066       0.00000  202.7229900   6.45074e+11     5.0169e-13   1.7361e+13 -13146.21   2616.22  22537.45    0.06321564
      0.277777778    0.0000000   4333.699      0.000   5460.465  -5922.939      0.000   4700.742   0.000000002    90.0000000      6971.1991     190.19532       0.00000  221.3674015   1.51839e+11     2.8834e-13   9.7797e+12 -34719.93   -901.93 -16806.41    0.26298658
      0.284722222    0.0000000    139.694      0.000   6969.799  -7560.107      0.000    151.525   0.000000003    90.0000000      6971.1991     208.83986       0.00000  240.0119332   2.37859e+11     1.3597e-13   3.8474e+12   -801.54   1237.32 -43909.55    0.33221445
      0.291666667    0.0000000  -4111.421      0.000   5629.727  -6106.538     -0.000  -4459.639   0.000000004    90.0000000      6971.1991     227.48442       0.00000  258.6564486   4.85621e+10     1.1691e-13   3.2378e+12  31874.05   3543.18 -21376.08    0.27461953
      0.298611111    0.0000000  -6681.697      0.000   1988.100  -2156.482     -0.000  -7247.604   0.000000005    90.0000000      6971.1991     246.12896       0.00000  277.3009795   8.18822e+10     1.2883e-13   4.0889e+12  15445.64   5369.07  18807.13    0.08816096
      0.305555556    0.0000000  -6520.349     -0.000  -2466.307   2675.191     -0.000  -7072.591   0.000000005    90.0000000      6971.1991     264.77350       0.00000  295.9455061   2.29638e+11     1.6044e-13   5.5757e+12 -16568.68   5428.75   8249.38    0.10648668
      0.312500000    0.0000000  -3693.339     -0.000  -5912.433   6413.187     -0.000  -4006.147   0.000000004    90.0000000      6971.1990     283.41806       0.00000  314.5900199   3.19512e+11     2.3007e-13   8.0948e+12 -22492.50   1511.46 -11160.51    0.16247676
      0.319444444    0.0000000    643.589     -0.000  -6941.427   7529.332      0.000    698.098   0.000000003    90.0000000      6971.1990     302.06262       0.00000  333.2345356   4.27788e+11     4.2818e-13   1.3512e+13  -5429.41   -500.48 -44078.40    0.32812420
      0.326388889    0.0000000   4717.403     -0.000  -5132.614   5567.321      0.000   5116.944   0.000000002    90.0000000      6971.1990     320.70718       0.00000  351.8790450   3.21995e+11     5.6955e-13   1.9621e+13  39517.45   2378.95 -27700.01    0.35744225
      0.333333333    0.0000000   6862.640     -0.000  -1225.475   1329.267      0.000   7443.872   0.000000000    90.0000000      6971.1990     339.35186       0.00000   10.5234384   4.77300e+11     6.6545e-13   2.2842e+13  24143.01   2297.63  22874.91    0.15276748
      0.340277778    0.0000000   6202.279      0.000   3182.664  -3452.221      0.000   6727.582   0.000000001    90.0000000      6971.1989     177.99613       0.00000  209.1682381   3.29357e+11     4.1942e-13   1.4539e+13 -29027.70  -1263.18  13640.19    0.14847471
      0.347222222    0.0000000   3006.290      0.000   6289.661  -6822.365      0.000   3260.908   0.000000003    90.0000000      6971.1989     196.64073       0.00000  227.8127125   2.37140e+11     2.1381e-13   6.8607e+12 -27514.60  -1857.27 -34884.22    0.32806909
      0.354166667    0.0000000  -1418.736      0.000   6825.306  -7403.377     -0.000  -1538.896   0.000000004    90.0000000      6971.1989     215.28528       0.00000  246.4572345   2.09217e+11     1.2273e-13   3.4494e+12  11564.35   2874.14 -41486.79    0.32571497
      0.361111111    0.0000000  -5263.751      0.000   4570.616  -4957.726     -0.000  -5709.566   0.000000004    90.0000000      6971.1989     233.92981       0.00000  265.1017781   7.75799e+10     1.1964e-13   3.3750e+12  35476.83   5212.46  -9751.89    0.25531750
      0.368055556    0.0000000  -6956.830      0.000    447.359   -485.248     -0.000  -7546.040   0.000000005    90.0000000      6971.1989     252.57435       0.00000  283.7463148   1.05392e+11     1.2980e-13   4.3148e+12   8456.60   5764.98  19807.89    0.07652350
      0.375000000    0.0000000  -5805.804     -0.000  -3858.789   4185.610     -0.000  -6297.527   0.000000005    90.0000000      6971.1988     271.21889       0.00000  302.3908474   2.62911e+11     1.8847e-13   6.6365e+12 -17969.42   2023.41   5975.86    0.09089658
      0.381944444    0.0000000  -2281.238     -0.000  -6587.379   7145.299     -0.000  -2474.447   0.000000004    90.0000000      6971.1988     289.86343       0.00000  321.0353789   3.70430e+11     2.7526e-13   9.4405e+12 -23289.74  -3700.21 -23509.88    0.22711615
      0.388888889    0.0000000   2175.949     -0.000  -6622.904   7183.832      0.000   2360.241   0.000000003    90.0000000      6971.1988     308.50797       0.00000  339.6799130   4.89870e+11     5.0942e-13   1.6328e+13  11371.23  -4683.50 -45772.87    0.35755542
      0.395833333    0.0000000   5743.559     -0.000  -3950.840   4285.458      0.000   6230.011   0.000000001    90.0000000      6971.1988     327.15251       0.00000  358.3244471   2.00969e+11     6.1406e-13   2.1272e+13  43568.86   -937.95 -10624.10    0.31744971
      0.402777778    0.0000000   6963.077      0.000    336.414   -364.906      0.000   7552.816   0.000000000    90.0000000      6971.1988     165.79710       0.00000  196.9689307   1.04088e+12     5.7804e-13   1.9866e+13   5043.59    129.05  30198.27    0.05181063
      0.409722222    0.0000000   5335.936      0.000   4486.135  -4866.089      0.000   5787.864   0.000000002    90.0000000      6971.1987     184.44158       0.00000  215.6135266   1.28788e+11     3.5089e-13   1.2076e+13 -39982.26  -1329.08  -5925.87    0.26059827
      0.416666667    0.0000000   1527.347      0.000   6801.825  -7377.907      0.000   1656.706   0.000000003    90.0000000      6971.1987     203.08613       0.00000  234.2580555   1.99535e+11     1.6132e-13   4.7780e+12 -13180.30    290.93 -42946.21    0.33873564
      0.423611111    0.0000000  -2905.655      0.000   6336.780  -6873.475     -0.000  -3151.750   0.000000004    90.0000000      6971.1987     221.73066       0.00000  252.9025982   1.25066e+11     1.1428e-13   3.2114e+12  22691.70   2728.94 -37957.41    0.33325259
      0.430555556    0.0000000  -6150.761      0.000   3281.120  -3559.015     -0.000  -6671.701   0.000000005    90.0000000      6971.1987     240.37520       0.00000  271.5471361   7.16744e+10     1.2736e-13   3.8153e+12  35293.39   2558.38   1997.54    0.23041642
      0.437500000    0.0000000  -6881.301     -0.000  -1115.934   1210.448     -0.000  -7464.114   0.000000005    90.0000000      6971.1986     259.01975       0.00000  290.1916619   1.28356e+11     1.3815e-13   4.7284e+12  -1148.37   -121.52  20783.35    0.01912936
      0.444444444    0.0000000  -4798.614     -0.000  -5056.769   5485.054     -0.000  -5205.033   0.000000004    90.0000000      6971.1986     277.66427       0.00000  308.8362114   2.65693e+11     2.1537e-13   7.6449e+12 -24749.88  -4478.95  -2584.34    0.14590501
      0.451388889    0.0000000   -754.148     -0.000  -6930.287   7517.249     -0.000   -818.020   0.000000004    90.0000000      6971.1986     296.30882     360.00000  327.4807427   3.22296e+11     3.5366e-13   1.1582e+13 -13181.00  -8507.82 -37367.34    0.29859286
      0.458333333    0.0000000   3598.631     -0.000  -5970.550   6476.227      0.000   3903.417   0.000000002    90.0000000      6971.1986     314.95336     360.00000  346.1252764   3.32918e+11     5.3334e-13   1.7889e+13  25654.27  -8439.94 -35927.32    0.33890523
      0.465277778    0.0000000   6480.209     -0.000  -2569.921   2787.582      0.000   7029.052   0.000000001    90.0000000      6971.1986     333.59791       0.00000    4.7698015   2.71184e+11     6.6582e-13   2.2907e+13  37007.70  -3544.55   7264.16    0.24095971
      0.472222222    0.0000000   6712.536      0.000   1881.348  -2040.689      0.000   7281.056   0.000000001    90.0000000      6971.1985     172.24242       0.00000  203.4143692   6.56975e+11     4.7846e-13   1.6515e+13 -16976.53   -553.35  26109.66    0.07123067
      0.479166667    0.0000000   4200.630      0.000   5563.480  -6034.681      0.000   4556.404   0.000000002    90.0000000      6971.1985     190.88696       0.00000  222.0589062   1.70984e+11     2.8242e-13   9.5262e+12 -36248.79   1100.74 -24775.89    0.31518924
      0.486111111    0.0000000    -28.585      0.000   6971.140  -7561.562     -0.000    -31.006   0.000000003    90.0000000      6971.1985     209.53150       0.00000  240.7034419   2.26507e+11     1.3055e-13   3.7246e+12   -928.08    883.58 -43813.63    0.33133804
      0.493055556    0.0000000  -4246.115      0.000   5528.844  -5997.111     -0.000  -4605.741   0.000000004    90.0000000      6971.1985     228.17604       0.00000  259.3479753   5.56517e+10     1.1121e-13   3.0559e+12  34096.33   -903.43 -28576.97    0.32871584
      0.500000000    0.0000000  -6727.739      0.000   1826.235  -1980.909     -0.000  -7297.547   0.000000005    90.0000000      6971.1985     246.82057       0.00000  277.9925256   4.68290e+10     1.3387e-13   4.3143e+12  25054.12  -2540.93  15876.96    0.15193770
      0.506944444    0.0000000  -6458.915     -0.000  -2622.979   2845.133     -0.000  -7005.955   0.000000005    90.0000000      6971.1984     265.46511       0.00000  296.6370606   1.57832e+11     1.5862e-13   5.5274e+12 -17061.33  -4500.42  15074.80    0.08058164
      0.513888889    0.0000000  -3549.545     -0.000  -5999.861   6508.021     -0.000  -3850.175   0.000000004    90.0000000      6971.1984     284.10965       0.00000  315.2815990   1.81318e+11     2.5128e-13   8.8630e+12 -27705.53  -8732.89 -20244.20    0.24661952
      0.520833333    0.0000000    810.958     -0.000  -6923.868   7510.288      0.000    879.642   0.000000003    90.0000000      6971.1984     302.75418       0.00000  333.9261479   4.52346e+11     4.4018e-13   1.4260e+13   4306.41 -11270.38 -40012.93    0.31602029
      0.527777778    0.0000000   4839.923     -0.000  -5017.246   5442.183      0.000   5249.842   0.000000002    90.0000000      6971.1984     321.39871       0.00000  352.5706949   2.86776e+11     5.4258e-13   1.8648e+13  30096.45  -9617.93 -18113.72    0.26610098
      0.534722222    0.0000000   6890.221     -0.000  -1059.462   1149.194      0.000   7473.790   0.000000000    90.0000000      6971.1983     340.04313       0.00000   11.2153486   4.99947e+11     6.4951e-13   2.2264e+13  20469.27  -3513.09  20420.78    0.13064908
      0.541666667    0.0000000   6123.645      0.000   3331.453  -3613.611      0.000   6642.289   0.000000001    90.0000000      6971.1983     178.68786       0.00000  209.8597017   3.02461e+11     4.0992e-13   1.4140e+13 -32253.11    371.62  10610.55    0.17674242
      0.548611111    0.0000000   2853.588      0.000   6360.396  -6899.092      0.000   3095.274   0.000000003    90.0000000      6971.1983     197.33236       0.00000  228.5042762   2.17952e+11     2.1737e-13   7.0238e+12 -25142.21   2168.86 -35234.52    0.32154360
      0.555555556    0.0000000  -1583.079      0.000   6789.070  -7364.072     -0.000  -1717.158   0.000000004    90.0000000      6971.1983     215.97688       0.00000  247.1488328   2.51078e+11     1.1196e-13   3.1515e+12  11766.19  -1384.66 -42878.69    0.33616225
      0.562500000    0.0000000  -5372.548      0.000   4442.222  -4818.457     -0.000  -5827.578   0.000000004    90.0000000      6971.1983     234.62142       0.00000  265.7933746   4.67607e+10     1.1827e-13   3.3173e+12  37134.67  -4437.80  -9318.25    0.26305488
      0.569444444    0.0000000  -6965.601      0.000    279.296   -302.951     -0.000  -7555.555   0.000000005    90.0000000      6971.1982     253.26595       0.00000  284.4379230   1.09612e+11     1.3591e-13   4.5857e+12   6540.71  -3984.07  23091.43    0.04627914
      0.576388889    0.0000000  -5710.963     -0.000  -3997.813   4336.409     -0.000  -6194.655   0.000000005    90.0000000      6971.1982     271.91050       0.00000  303.0824543   1.78888e+11     1.8950e-13   6.6877e+12 -30207.27  -6562.35   1943.93    0.18376888
      0.583333333    0.0000000  -2121.557     -0.000  -6640.527   7202.949     -0.000  -2301.243   0.000000004    90.0000000      6971.1982     290.55505       0.00000  321.7269827   2.36831e+11     3.0447e-13   1.0459e+13 -18244.85 -10330.07 -37320.95    0.32030936
      0.590277778    0.0000000   2335.188     -0.000  -6568.447   7124.764      0.000   2532.967   0.000000003    90.0000000      6971.1982     309.19959       0.00000  340.3715163   3.92580e+11     4.8243e-13   1.6120e+13  18349.93 -10757.33 -29077.46    0.26604516
      0.597222222    0.0000000   5837.257     -0.000  -3811.042   4133.819      0.000   6331.645   0.000000001    90.0000000      6971.1982     327.84418       0.00000  359.0160072   2.73305e+11     5.9616e-13   2.0557e+13  25106.02  -6010.22  -3127.28    0.17691206
      0.604166667    0.0000000   6952.926      0.000    504.402   -547.122      0.000   7541.807   0.000000000    90.0000000      6971.1981     166.48806       0.00000  197.6612084   1.03250e+12     5.6115e-13   1.9292e+13   2350.86   -326.30  25320.77    0.03327264
      0.611111111    0.0000000   5226.086      0.000   4613.635  -5004.388      0.000   5668.711   0.000000002    90.0000000      6971.1981     185.13316       0.00000  216.3051878   1.76831e+11     3.5451e-13   1.2171e+13 -35774.24   1169.07  -6517.50    0.23625117
      0.618055556    0.0000000   1362.707      0.000   6836.712  -7415.750      0.000   1478.122   0.000000003    90.0000000      6971.1981     203.77772       0.00000  234.9497135   1.78821e+11     1.6278e-13   5.0254e+12 -13340.38    917.01 -40868.13    0.32290016
      0.625000000    0.0000000  -3057.777      0.000   6264.791  -6795.389     -0.000  -3316.757   0.000000004    90.0000000      6971.1981     222.42227       0.00000  253.5942404   8.54527e+10     1.0325e-13   2.7746e+12  26372.16  -3794.34 -34009.56    0.31983589
      0.631944444    0.0000000  -6228.174      0.000   3131.684  -3396.923     -0.000  -6755.672   0.000000005    90.0000000      6971.1980     241.06683       0.00000  272.2387620   4.57074e+10     1.3134e-13   4.0214e+12  28467.58  -4241.21   8303.47    0.16599339
      0.638888889    0.0000000  -6852.356     -0.000  -1281.724   1390.280     -0.000  -7432.719   0.000000005    90.0000000      6971.1980     259.71138       0.00000  290.8832931   1.55080e+11     1.4025e-13   4.8346e+12 -12841.56  -4757.18  22099.25    0.06914085
      0.645833333    0.0000000  -4675.144     -0.000  -5171.135   5609.106     -0.000  -5071.107   0.000000004    90.0000000      6971.1980     278.35592       0.00000  309.5278316   1.83184e+11     2.2586e-13   7.9860e+12 -35318.82  -7556.02 -17478.95    0.28229655
      0.652777778    0.0000000   -586.629     -0.000  -6946.472   7534.806     -0.000   -636.314   0.000000004    90.0000000      6971.1980     297.00047       0.00000  328.1723636   3.12311e+11     3.6617e-13   1.2404e+13    698.76  -9429.77 -42585.48    0.32831131
      0.659722222    0.0000000   3741.713     -0.000  -5881.937   6380.110      0.000   4058.618   0.000000002    90.0000000      6971.1980     315.64501       0.00000  346.8169020   2.91678e+11     4.8840e-13   1.6738e+13  21560.23  -6612.93 -14536.13    0.18643017
      0.666666667    0.0000000   6540.359     -0.000  -2412.737   2617.085      0.000   7094.298   0.000000001    90.0000000      6971.1979     334.28957     360.00000    5.4614236   3.21782e+11     6.5571e-13   2.2564e+13  22296.08  -2533.82   4801.33    0.14650663
      0.673611111    0.0000000   6665.163      0.000   2042.843  -2215.863      0.000   7229.671   0.000000001    90.0000000      6971.1979     172.93399       0.00000  204.1060787   5.80276e+11     4.7691e-13   1.6443e+13 -14869.44   -316.47  22108.14    0.05947966
      0.680555556    0.0000000   4065.100      0.000   5663.264  -6142.917      0.000   4409.395   0.000000002    90.0000000      6971.1979     191.57860     360.00000  222.7505575   2.19217e+11     2.9533e-13   9.9839e+12 -31970.95     34.55 -20858.16    0.26934436
      0.687500000    0.0000000   -196.865      0.000   6968.418  -7558.611     -0.000   -213.539   0.000000003    90.0000000      6971.1979     210.22316     360.00000  241.3950729   3.51164e+11     1.2391e-13   3.6738e+12    723.62   -906.25 -43941.45    0.33236221
      0.694444444    0.0000000  -4378.348      0.000   5424.728  -5884.177     -0.000  -4749.174   0.000000004    90.0000000      6971.1979     228.86770     360.00000  260.0396153   5.88602e+10     1.0672e-13   2.7776e+12  33683.73  -2877.24 -16493.05    0.25778809
      0.701388889    0.0000000  -6769.865      0.000   1663.289  -1804.162     -0.000  -7343.241   0.000000005    90.0000000      6971.1978     247.51224     360.00000  278.6841551   8.44836e+10     1.4031e-13   4.6319e+12  15300.78  -3887.02  20061.89    0.07841194
      0.708333333    0.0000000  -6393.711     -0.000  -2778.139   3013.434     -0.000  -6935.229   0.000000005    90.0000000      6971.1978     266.15678     360.00000  297.3286992   2.07403e+11     1.5923e-13   5.5618e+12 -31534.63  -5773.94  11002.84    0.18881906
      0.715277778    0.0000000  -3403.667     -0.000  -6083.802   6599.072     -0.000  -3691.942   0.000000004    90.0000000      6971.1978     284.80133     360.00000  315.9732338   2.27432e+11     2.6809e-13   9.3198e+12 -28024.09  -6903.20 -37189.13    0.35271852
      0.722222222    0.0000000    977.871     -0.000  -6902.273   7486.864      0.000   1060.692   0.000000003    90.0000000      6971.1978     303.44588     360.00000  334.6177623   3.78633e+11     4.0587e-13   1.3918e+13  16754.02  -5397.94 -33429.66    0.27102935
      0.729166667    0.0000000   4959.634     -0.000  -4898.941   5313.859      0.000   5379.693   0.000000002    90.0000000      6971.1977     322.09044     360.00000  353.2622927   2.29104e+11     5.2232e-13   1.8046e+13  20044.07  -3697.21  -6664.31    0.14549869
      0.736111111    0.0000000   6913.789     -0.000   -892.814    968.432      0.000   7499.356   0.000000000    90.0000000      6971.1977     340.73508     360.00000   11.9067340   6.31283e+11     6.3795e-13   2.1959e+13  15382.84  -3860.33  15278.79    0.10286338
      0.743055556    0.0000000   6041.434      0.000   3478.315  -3772.912      0.000   6553.116   0.000000001    90.0000000      6971.1977     179.37943     360.00000  210.5514690   2.99778e+11     4.1859e-13   1.4478e+13 -28249.74  -2118.50   9438.69    0.14989455
      0.750000000    0.0000000   2699.207      0.000   6427.432  -6971.806      0.000   2927.817   0.000000003    90.0000000      6971.1977     198.02402     360.00000  229.1959612   2.22638e+11     2.2760e-13   7.4929e+12 -23564.22  -2153.31 -33140.88    0.30049673
