#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  |VxB0|_(V/m)
      0.118055556    0.0000000    361.453  -1803.650  -6731.313   7547.720    101.323    378.143   0.000000003    75.0000000      6978.1359     300.91905       0.00000  332.0500820   4.46422e+11     4.6415e-13   1.5271e+13    603.67  -7578.61 -47155.58    0.35443586
      0.125000000    0.0000000   4504.335  -1379.419  -5148.063   5772.445   1262.661   4712.313   0.000000002    75.0000000      6978.1359     319.53582       0.00000  350.6667910   2.47835e+11     5.3542e-13   1.8602e+13  36803.90  -3618.53 -18638.95    0.28449770
      0.131944444    0.0000000   6811.037   -392.873  -1466.220   1644.051   1909.278   7125.524   0.000000001    75.0000000      6978.1359     338.15284       0.00000    9.2832489   7.27006e+11     6.4084e-13   2.2136e+13  15050.83   4009.81  21337.30    0.07427967
      0.138888889    0.0000000   6341.241    753.828   2813.323  -3154.536   1777.584   6634.036   0.000000001    75.0000000      6978.1359     176.76903       0.00000  207.9005438   2.33338e+11     3.8687e-13   1.3462e+13 -27325.85   1024.36  10776.96    0.15164230
      0.145833333    0.0000000   3286.457   1593.232   5946.023  -6667.186    921.264   3438.203   0.000000002    75.0000000      6978.1359     195.38589       0.00000  226.5171671   1.75071e+11     1.6810e-13   5.4325e+12 -28839.14  -9650.79 -31530.43    0.31696179
      0.152777778    0.0000000  -1108.042   1783.160   6654.845  -7461.977   -310.608  -1159.204   0.000000004    75.0000000      6978.1358     214.00266       0.00000  245.1338788   2.59957e+11     1.1349e-13   3.3362e+12  12257.92 -13583.07 -38090.80    0.31092127
      0.159722222    0.0000000  -5050.850   1246.189   4650.839  -5214.916  -1415.861  -5284.064   0.000000004    75.0000000      6978.1358     232.61942       0.00000  263.7505951   5.97984e+10     1.1181e-13   3.1365e+12  33242.29  -7859.21  -5574.35    0.22049404
      0.166666667    0.0000000  -6934.695    201.212    750.932   -842.009  -1943.942  -7254.891   0.000000005    75.0000000      6978.1358     251.23617       0.00000  282.3673228   1.33529e+11     1.1635e-13   3.8269e+12  -1373.43    847.09  24478.10    0.04200771
      0.173611111    0.0000000  -5991.632   -925.789  -3455.090   3874.140  -1679.582  -6268.284   0.000000005    75.0000000      6978.1358     269.85294       0.00000  300.9840408   1.01920e+11     1.8629e-13   6.5136e+12 -22603.70     92.88  -1162.60    0.14873489
      0.180555556    0.0000000  -2606.097  -1675.394  -6252.655   7011.008   -730.544  -2726.429   0.000000004    75.0000000      6978.1358     288.46969       0.00000  319.6007661   3.41972e+11     3.1951e-13   1.0795e+13 -23497.46  -2768.01 -24234.04    0.23324881
      0.187500000    0.0000000   1841.805  -1742.030  -6501.343   7289.858    516.297   1926.847   0.000000003    75.0000000      6978.1357     307.08647       0.00000  338.2174682   4.77319e+11     5.0025e-13   1.6484e+13  13168.93  -9953.76 -46320.10    0.36522530
      0.194444444    0.0000000   5538.901  -1098.532  -4099.779   4597.020   1552.671   5794.649   0.000000002    75.0000000      6978.1357     325.70332       0.00000  356.8341037   2.85480e+11     6.0267e-13   2.0998e+13  39663.62  -1545.49  -6150.28    0.26292796
      0.201388889    0.0000000   6978.080     -7.222    -26.951     30.220   1956.104   7300.279   0.000000000    75.0000000      6978.1357     344.34831       0.00000   15.4225897   7.23864e+11     5.6158e-13   1.9352e+13   1836.68   4461.63  25216.54    0.01349213
      0.208333333    0.0000000   5572.665   1087.033   4056.863  -4548.899   1562.136   5829.973   0.000000002    75.0000000      6978.1357     182.93648       0.00000  214.0679091   1.39939e+11     3.0522e-13   1.0570e+13 -31661.88  -2330.76    795.89    0.18759700
      0.215277778    0.0000000   1895.570   1738.162   6486.909  -7273.673    531.369   1983.095   0.000000003    75.0000000      6978.1356     201.55330       0.00000  232.6845672   9.58305e+10     1.2658e-13   3.8245e+12 -18062.07 -12204.41 -38544.50    0.32539619
      0.222222222    0.0000000  -2554.248   1680.734   6272.585  -7033.355   -716.010  -2672.186   0.000000004    75.0000000      6978.1356     220.17008       0.00000  251.3012711   1.58912e+11     1.1031e-13   3.1673e+12  23260.97 -10790.42 -32282.45    0.29842660
      0.229166667    0.0000000  -5962.835    938.160   3501.261  -3925.911  -1671.509  -6238.158   0.000000005    75.0000000      6978.1356     238.78685       0.00000  269.9179831   5.84356e+10     1.1684e-13   3.4616e+12  28426.72  -1908.48   9045.01    0.15043219
      0.236111111    0.0000000  -6940.690   -186.852   -697.342    781.919  -1945.623  -7261.163   0.000000005    75.0000000      6978.1356     257.40361       0.00000  288.5347049   1.74624e+11     1.2190e-13   4.1116e+12 -14547.12   3185.56  16569.55    0.09472427
      0.243055556    0.0000000  -5089.192  -1235.695  -4611.676   5171.003  -1426.609  -5324.176   0.000000004    75.0000000      6978.1356     276.02036       0.00000  307.1514360   1.57611e+11     2.2136e-13   7.7800e+12 -20534.72  -1084.50  -5984.73    0.14235897
      0.250000000    0.0000000  -1163.101  -1780.810  -6646.073   7452.142   -326.042  -1216.805   0.000000004    75.0000000      6978.1355     294.63712       0.00000  325.7681611   4.14887e+11     3.8606e-13   1.2629e+13 -18575.74  -8641.89 -30356.28    0.25410217
      0.256944444    0.0000000   3237.126  -1599.983  -5971.218   6695.437    907.435   3386.594   0.000000002    75.0000000      6978.1355     313.25391       0.00000  344.3848578   4.20481e+11     5.1936e-13   1.7512e+13  26407.94 -11625.83 -40637.29    0.36920389
      0.263888889    0.0000000   6317.747   -766.928  -2862.213   3209.357   1770.999   6609.458   0.000000001    75.0000000      6978.1355     331.87082       0.00000    3.0014304   3.08614e+11     6.5794e-13   2.2788e+13  37411.14    -12.34   7772.67    0.22832590
      0.270833333    0.0000000   6822.958    378.763   1413.564  -1585.008   1912.620   7137.995   0.000000000    75.0000000      6978.1355     170.48676       0.00000  201.6189683   6.47675e+11     4.6131e-13   1.5967e+13 -10485.26   2573.19  23546.34    0.04240333
      0.277777778    0.0000000   4546.809   1370.053   5113.106  -5733.250   1274.567   4756.749   0.000000002    75.0000000      6978.1355     189.10392       0.00000  220.2352934   1.15093e+11     2.2421e-13   7.5765e+12 -33079.74  -8426.73 -10735.36    0.23352702
      0.284722222    0.0000000    417.167   1802.844   6728.306  -7544.348    116.941    436.429   0.000000003    75.0000000      6978.1354     207.72072       0.00000  238.8519823   1.61328e+11     1.0937e-13   3.1301e+12  -5173.31 -13594.49 -42122.07    0.33039938
      0.291666667    0.0000000  -3882.532   1500.711   5600.731  -6280.015  -1088.356  -4061.801   0.000000004    75.0000000      6978.1354     226.33749       0.00000  257.4686882   8.00344e+10     1.0701e-13   3.0111e+12  31781.60  -7252.24 -23883.91    0.28545970
      0.298611111    0.0000000  -6599.528    586.818   2190.034  -2455.652  -1849.988  -6904.249   0.000000005    75.0000000      6978.1354     244.95425       0.00000  276.0854186   6.65333e+10     1.1861e-13   3.7162e+12  18937.80   4074.73  17015.68    0.09125499
      0.305555556    0.0000000  -6626.245   -566.290  -2113.424   2369.750  -1857.477  -6932.200   0.000000005    75.0000000      6978.1354     263.57101       0.00000  294.7021411   2.13889e+11     1.4743e-13   5.0862e+12 -16954.05   4046.13   9315.81    0.09802988
      0.312500000    0.0000000  -3951.793  -1488.552  -5555.350   6229.131  -1107.772  -4134.260   0.000000004    75.0000000      6978.1353     282.18777       0.00000  313.3188710   2.61917e+11     2.5878e-13   9.0801e+12 -20614.01  -4180.71  -9386.50    0.14917398
      0.319444444    0.0000000    333.596  -1804.009  -6732.654   7549.225     93.514    348.999   0.000000003    75.0000000      6978.1353     300.80453       0.00000  331.9355925   4.60375e+11     4.5072e-13   1.4397e+13  -8956.19 -15194.19 -35949.46    0.28639521
      0.326388889    0.0000000   4482.996  -1384.068  -5165.411   5791.899   1256.679   4689.990   0.000000002    75.0000000      6978.1353     319.42132       0.00000  350.5522859   2.64504e+11     5.4097e-13   1.8635e+13  36836.27 -12212.31 -29241.07    0.35595885
      0.333333333    0.0000000   6804.915   -399.915  -1492.503   1673.522   1907.562   7119.120   0.000000001    75.0000000      6978.1353     338.03837       0.00000    9.1687243   3.99695e+11     6.4517e-13   2.2165e+13  27583.43    429.86  20899.92    0.16853715
      0.340277778    0.0000000   6352.831    747.262   2788.819  -3127.062   1780.833   6646.161   0.000000001    75.0000000      6978.1353     176.65450       0.00000  207.7860769   3.82970e+11     3.7547e-13   1.3025e+13 -24151.62  -3233.30  17328.72    0.12334980
      0.347222222    0.0000000   3311.033   1589.820   5933.288  -6652.907    928.153   3463.914   0.000000002    75.0000000      6978.1352     195.27138       0.00000  226.4026849   1.16544e+11     1.5791e-13   5.0376e+12 -28624.09 -14707.39 -25264.95    0.29051069
      0.354166667    0.0000000  -1080.498   1784.292   6659.069  -7466.714   -302.887  -1130.388   0.000000004    75.0000000      6978.1352     213.88815       0.00000  245.0193985   2.53607e+11     1.0398e-13   2.9276e+12   7376.53 -13701.57 -42068.38    0.33309352
      0.361111111    0.0000000  -5031.567   1251.403   4670.299  -5236.737  -1410.455  -5263.891   0.000000004    75.0000000      6978.1352     232.50491       0.00000  263.6361238   8.27279e+10     1.0910e-13   3.0765e+12  36866.23  -4672.79 -13795.85    0.27250993
      0.368055556    0.0000000  -6931.532    208.383    777.696   -872.018  -1943.056  -7251.583   0.000000005    75.0000000      6978.1352     251.12166       0.00000  282.2528591   8.47294e+10     1.1659e-13   3.8142e+12  12087.14   5244.95  19322.72    0.07297677
      0.375000000    0.0000000  -6005.878   -919.584  -3431.933   3848.176  -1683.575  -6283.189   0.000000005    75.0000000      6978.1352     269.73841       0.00000  300.8695910   2.42259e+11     1.8486e-13   6.4782e+12 -17306.97   1200.01   6715.67    0.08507429
      0.381944444    0.0000000  -2631.945  -1672.685  -6242.545   6999.672   -737.790  -2753.470   0.000000004    75.0000000      6978.1351     288.35518       0.00000  319.4863142   3.82663e+11     3.0687e-13   1.0602e+13 -20033.59 -10614.20 -15451.99    0.18313728
      0.388888889    0.0000000   1814.893  -1743.921  -6508.400   7297.772    508.753   1898.693   0.000000003    75.0000000      6978.1351     306.97194       0.00000  338.1030334   4.48809e+11     4.8754e-13   1.5822e+13   4448.93 -19766.14 -35766.37    0.30219989
      0.395833333    0.0000000   5521.895  -1104.252  -4121.125   4620.956   1547.905   5776.859   0.000000002    75.0000000      6978.1351     325.58874       0.00000  356.7197250   1.75379e+11     5.8896e-13   2.0406e+13  40784.42 -11438.95 -13369.63    0.31639854
      0.402777778    0.0000000   6977.912    -14.438    -53.885     60.420   1956.057   7300.105   0.000000000    75.0000000      6978.1351     344.21516       0.00000   15.3267947   9.28311e+11     5.5537e-13   1.9085e+13  10624.38    193.92  29428.19    0.08762860
      0.409722222    0.0000000   5589.403   1081.261   4035.321  -4524.745   1566.829   5847.484   0.000000001    75.0000000      6978.1350     182.82201       0.00000  213.9534285   1.40793e+11     3.0013e-13   1.0335e+13 -36332.75  -8994.33   2071.01    0.22599898
      0.416666667    0.0000000   1922.390   1736.188   6479.540  -7265.412    538.887   2011.153   0.000000003    75.0000000      6978.1350     201.43882       0.00000  232.5701063   1.02058e+11     1.1876e-13   3.4726e+12 -17304.60 -17080.59 -36460.81    0.32259635
      0.423611111    0.0000000  -2528.280   1683.362   6282.393  -7044.353   -708.731  -2645.019   0.000000004    75.0000000      6978.1350     220.05557       0.00000  251.1868412   1.58247e+11     1.0010e-13   2.7843e+12  19299.67 -14572.87 -38258.61    0.33530094
      0.430555556    0.0000000  -5948.304    944.319   3524.246  -3951.684  -1667.436  -6222.957   0.000000005    75.0000000      6978.1350     238.67232       0.00000  269.8035770   6.65073e+10     1.1704e-13   3.4626e+12  36790.49  -5012.91   -980.84    0.24347348
      0.437500000    0.0000000  -6943.518   -179.673   -670.550    751.878  -1946.416  -7264.123   0.000000005    75.0000000      6978.1350     257.28908       0.00000  288.4203063   1.18472e+11     1.2187e-13   4.1143e+12   2838.75    568.04  21331.33    0.04528800
      0.444444444    0.0000000  -5108.227  -1230.422  -4591.998   5148.939  -1431.945  -5344.091   0.000000004    75.0000000      6978.1349     275.90583       0.00000  307.0370467   2.88228e+11     2.2365e-13   7.9127e+12 -20430.40  -6165.45   2267.75    0.11656978
      0.451388889    0.0000000  -1190.581  -1779.593  -6641.531   7447.050   -333.745  -1245.554   0.000000004    75.0000000      6978.1349     294.52259       0.00000  325.6537784   3.93015e+11     3.6676e-13   1.2341e+13 -13223.94 -17822.09 -23237.20    0.23005144
      0.458333333    0.0000000   3212.401  -1603.318  -5983.662   6709.392    900.504   3360.728   0.000000002    75.0000000      6978.1349     313.13935       0.00000  344.2704987   3.60968e+11     4.9289e-13   1.6577e+13  16410.06 -20437.01 -27488.18    0.28217611
      0.465277778    0.0000000   6305.858   -773.454  -2886.571   3236.669   1767.666   6597.020   0.000000001    75.0000000      6978.1349     331.75616       0.00000    2.8871761   2.45386e+11     6.4377e-13   2.2187e+13  35933.69  -9427.91   3277.06    0.24841142
      0.472222222    0.0000000   6828.749    371.705   1387.223  -1555.473   1914.244   7144.055   0.000000000    75.0000000      6978.1349     170.37258       0.00000  201.5042489   6.66779e+11     4.4997e-13   1.5536e+13  -9901.65  -1166.42  28842.38    0.05813135
      0.479166667    0.0000000   4567.920   1365.340   5095.520  -5713.530   1280.485   4778.836   0.000000002    75.0000000      6978.1348     188.98948       0.00000  220.1208404   9.69270e+10     2.2652e-13   7.6338e+12 -37859.00 -11861.93 -16811.10    0.29656163
      0.486111111    0.0000000    444.991   1802.398   6726.642  -7542.484    124.740    465.538   0.000000003    75.0000000      6978.1348     207.60626       0.00000  238.7375484   1.36696e+11     1.0160e-13   2.7979e+12  -4169.49 -17141.29 -40492.69    0.32783928
      0.493055556    0.0000000  -3859.337   1504.714   5615.667  -6296.764  -1081.854  -4037.536   0.000000004    75.0000000      6978.1348     226.22301       0.00000  257.3542872   7.36321e+10     9.9026e-14   2.6916e+12  29902.79 -15598.68 -27554.82    0.31778714
      0.500000000    0.0000000  -6590.417    593.637   2215.482  -2484.187  -1847.434  -6894.719   0.000000005    75.0000000      6978.1348     244.83977       0.00000  275.9710168   4.61773e+10     1.2311e-13   3.8944e+12  27423.28  -5526.78  13396.41    0.17388152
      0.506944444    0.0000000  -6634.932   -559.435  -2087.839   2341.063  -1859.913  -6941.289   0.000000005    75.0000000      6978.1348     263.45653       0.00000  294.5877475   1.39631e+11     1.4314e-13   4.9424e+12 -11691.66  -4799.08  18109.94    0.07541229
      0.513888889    0.0000000  -3974.736  -1484.454  -5540.058   6211.984  -1114.203  -4158.262   0.000000004    75.0000000      6978.1347     282.07329       0.00000  313.2044731   2.15404e+11     2.6717e-13   9.4621e+12 -22754.71 -14806.20  -8731.59    0.19168905
      0.520833333    0.0000000    305.751  -1804.340  -6733.887   7550.608     85.709    319.869   0.000000003    75.0000000      6978.1347     300.69005       0.00000  331.8212013   3.89237e+11     4.1952e-13   1.3972e+13   -340.52 -21076.17 -26081.64    0.24873562
      0.527777778    0.0000000   4461.599  -1388.691  -5182.667   5811.247   1250.681   4667.606   0.000000002    75.0000000      6978.1347     319.30682       0.00000  350.4379194   3.21214e+11     5.0557e-13   1.7375e+13  21777.59 -16419.52 -14484.73    0.22574553
      0.534722222    0.0000000   6798.689   -406.947  -1518.746   1702.948   1905.817   7112.607   0.000000001    75.0000000      6978.1347     337.92379       0.00000    9.0544467   3.89575e+11     6.3576e-13   2.1815e+13  23337.15  -5438.57  16321.18    0.15748842
      0.541666667    0.0000000   6364.312    740.688   2764.287  -3099.554   1784.052   6658.173   0.000000001    75.0000000      6978.1346     176.54011       0.00000  207.6716147   4.17575e+11     3.7131e-13   1.2824e+13 -27181.71  -3325.81  17469.77    0.14313154
      0.548611111    0.0000000   3335.541   1586.384   5920.466  -6638.531    935.023   3489.554   0.000000002    75.0000000      6978.1346     195.15694       0.00000  226.2882745   1.06626e+11     1.6553e-13   5.3279e+12 -29893.50 -12892.73 -30712.73    0.32303768
      0.555555556    0.0000000  -1052.954   1785.395   6663.184  -7471.329   -295.166  -1101.573   0.000000004    75.0000000      6978.1346     213.77371       0.00000  244.9049974   1.68087e+11     9.4436e-14   2.5447e+12   8990.32 -17483.84 -38984.56    0.32368082
      0.562500000    0.0000000  -5012.215   1256.594   4689.673  -5258.461  -1405.031  -5243.646   0.000000004    75.0000000      6978.1346     232.39047       0.00000  263.5217258   5.00055e+10     1.0594e-13   2.9224e+12  33583.60 -13425.16 -10406.61    0.25935181
      0.569444444    0.0000000  -6928.261    215.546    804.430   -901.995  -1942.139  -7248.162   0.000000005    75.0000000      6978.1346     251.00722       0.00000  282.1384604   9.36449e+10     1.2286e-13   4.0761e+12  11536.23  -4328.74  21981.92    0.09216336
      0.576388889    0.0000000  -6020.019   -913.368  -3408.737   3822.166  -1687.540  -6297.984   0.000000005    75.0000000      6978.1345     269.62399       0.00000  300.7551906   1.90073e+11     1.7933e-13   6.2898e+12 -24280.99  -9562.50   8573.79    0.15489021
      0.583333333    0.0000000  -2657.734  -1669.951  -6232.341   6988.232   -745.019  -2780.450   0.000000004    75.0000000      6978.1345     288.24075       0.00000  319.3719142   2.14773e+11     3.1987e-13   1.1202e+13 -17578.12 -21153.17 -22450.14    0.25958132
      0.590277778    0.0000000   1787.969  -1745.782  -6515.349   7305.564    501.206   1870.526   0.000000003    75.0000000      6978.1345     306.85754       0.00000  337.9886219   3.35732e+11     4.3947e-13   1.4856e+13  11665.30 -18646.65 -21222.78    0.22395285
      0.597222222    0.0000000   5504.812  -1109.951  -4142.392   4644.803   1543.116   5758.988   0.000000002    75.0000000      6978.1345     325.47435       0.00000  356.6053021   2.66982e+11     5.6091e-13   1.9371e+13  21244.45  -9505.46  -4597.82    0.16603548
      0.604166667    0.0000000   6977.633    -21.651    -80.801     90.601   1955.979   7299.814   0.000000000    75.0000000      6978.1345     344.09773       0.00000   15.2154108   8.94439e+11     5.5010e-13   1.8912e+13   9121.30   -772.38  23313.12    0.07673246
      0.611111111    0.0000000   5606.041   1075.475   4013.729  -4500.535   1571.493   5864.891   0.000000001    75.0000000      6978.1344     182.70762       0.00000  213.8390181   1.66702e+11     3.0605e-13   1.0506e+13 -34740.45  -5622.69   1639.10    0.20997072
      0.618055556    0.0000000   1949.162   1734.187   6472.073  -7257.040    546.392   2039.161   0.000000003    75.0000000      6978.1344     201.32442       0.00000  232.4557099   8.64754e+10     1.2678e-13   3.8427e+12 -18320.45 -13953.05 -38284.69    0.32850151
      0.625000000    0.0000000  -2502.288   1685.962   6292.094  -7055.232   -701.445  -2617.827   0.000000004    75.0000000      6978.1344     219.94119       0.00000  251.0724288   1.28862e+11     9.2001e-14   2.4053e+12  22106.16 -16548.65 -31634.59    0.30573149
      0.631944444    0.0000000  -5933.687    950.459   3547.160  -3977.379  -1663.339  -6207.665   0.000000005    75.0000000      6978.1344     238.55795       0.00000  269.6891554   4.36414e+10     1.1868e-13   3.5367e+12  28741.57  -8725.88   5211.24    0.18296685
      0.638888889    0.0000000  -6946.234   -172.496   -643.763    721.842  -1947.178  -7266.966   0.000000005    75.0000000      6978.1343     257.17472       0.00000  288.3058800   1.21725e+11     1.2446e-13   4.2365e+12  -5718.82  -4552.32  23818.60    0.07267776
      0.645833333    0.0000000  -5127.168  -1225.133  -4572.259   5126.807  -1437.255  -5363.907   0.000000004    75.0000000      6978.1343     275.79148       0.00000  306.9226180   1.67434e+11     2.2463e-13   7.9439e+12 -31355.20 -14855.36  -6521.89    0.23960666
      0.652777778    0.0000000  -1218.026  -1778.348  -6636.885   7441.842   -341.439  -1274.266   0.000000004    75.0000000      6978.1343     294.40825       0.00000  325.5393429   2.65223e+11     3.7283e-13   1.2896e+13  -4233.27 -22808.36 -31059.22    0.28754369
      0.659722222    0.0000000   3187.641  -1606.624  -5996.004   6723.231    893.564   3334.826   0.000000002    75.0000000      6978.1343     313.02502       0.00000  344.1560588   2.55756e+11     4.4311e-13   1.5231e+13  17350.88 -13089.27 -13327.51    0.17914836
      0.666666667    0.0000000   6293.875   -779.964  -2910.867   3263.912   1764.307   6584.485   0.000000001    75.0000000      6978.1343     331.64187       0.00000    2.7727032   2.65070e+11     6.2843e-13   2.1672e+13  21390.05  -5717.00   1502.05    0.14903360
      0.673611111    0.0000000   6834.428    364.646   1360.876  -1525.931   1915.836   7149.997   0.000000000    75.0000000      6978.1342     170.25809       0.00000  201.3899791   6.32701e+11     4.5455e-13   1.5674e+13  -6378.03   -739.52  24592.80    0.04232018
      0.680555556    0.0000000   4588.945   1360.609   5077.862  -5693.732   1286.379   4800.832   0.000000002    75.0000000      6978.1342     188.87511       0.00000  220.0064502   1.38267e+11     2.4002e-13   8.1027e+12 -33779.05  -8968.74 -12812.28    0.24982774
      0.687500000    0.0000000    472.790   1801.924   6724.871  -7540.500    132.533    494.621   0.000000003    75.0000000      6978.1342     207.49190       0.00000  238.6231534   1.37238e+11     1.0638e-13   3.0838e+12  -5304.19 -15317.29 -41788.04    0.33241651
      0.694444444    0.0000000  -3836.096   1508.689   5630.505  -6313.402  -1075.339  -4013.221   0.000000004    75.0000000      6978.1342     226.10867       0.00000  257.2398836   6.72697e+10     9.5779e-14   2.4499e+12  31368.11 -12409.50 -19216.81    0.26768398
      0.701388889    0.0000000  -6581.207    600.441   2240.878  -2512.664  -1844.853  -6885.084   0.000000005    75.0000000      6978.1342     244.72543       0.00000  275.8566163   6.91464e+10     1.2783e-13   4.1189e+12  19078.07  -5331.10  17195.20    0.11428628
      0.708333333    0.0000000  -6643.508   -552.575  -2062.237   2312.356  -1862.317  -6950.262   0.000000005    75.0000000      6978.1341     263.34219       0.00000  294.4733475   1.95909e+11     1.4110e-13   4.8828e+12 -23691.05  -7391.51  17779.59    0.15375830
      0.715277778    0.0000000  -3997.600  -1480.335  -5524.686   6194.749  -1120.613  -4182.183   0.000000004    75.0000000      6978.1341     281.95897       0.00000  313.0900666   2.00551e+11     2.7812e-13   9.7910e+12 -29271.80 -19103.12 -23963.68    0.30875798
      0.722222222    0.0000000    277.919  -1804.641  -6735.012   7551.870     77.907    290.751   0.000000003    75.0000000      6978.1341     300.57575       0.00000  331.7067771   3.01593e+11     4.0437e-13   1.3984e+13  10759.08 -19186.52 -30409.85    0.26981436
      0.729166667    0.0000000   4440.145  -1393.290  -5199.828   5830.491   1244.667   4645.161   0.000000002    75.0000000      6978.1341     319.19257       0.00000  350.3234536   2.31841e+11     4.7693e-13   1.6511e+13  18586.13  -9209.05  -6632.83    0.14726153
      0.736111111    0.0000000   6792.357   -413.968  -1544.948   1732.328   1904.043   7105.984   0.000000001    75.0000000      6978.1340     337.80973       0.00000    8.9397895   4.53769e+11     6.2955e-13   2.1701e+13  17555.69  -5426.04  11099.21    0.12367942
      0.743055556    0.0000000   6375.684    734.107   2739.725  -3072.014   1787.240   6670.071   0.000000001    75.0000000      6978.1340     176.42567       0.00000  207.5573456   4.31978e+11     3.8329e-13   1.3244e+13 -21400.63  -4085.95  16865.76    0.11198347
