#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  |VxB0|_(V/m)
      0.152777778    0.0000000  -1108.042      0.000   6889.603  -7461.977     -0.000  -1200.096   0.000000004    90.0000000      6978.1358     214.00276     360.00000  245.1337792   2.54849e+11     1.1222e-13   3.0896e+12  11368.42   -198.92 -41454.00    0.32299246
      0.159722222    0.0000000  -5050.850      0.000   4814.903  -5214.916     -0.000  -5470.465   0.000000004    90.0000000      6978.1358     232.61949     360.00000  263.7505296   5.30515e+10     1.0877e-13   2.9257e+12  34830.30   -570.23  -8495.96    0.23513338
      0.166666667    0.0000000  -6934.695      0.000    777.422   -842.009     -0.000  -7510.816   0.000000005    90.0000000      6978.1358     251.23624     360.00000  282.3672585   1.32232e+11     1.1617e-13   3.8140e+12   -990.85    674.08  24613.39    0.03316559
      0.173611111    0.0000000  -5991.632     -0.000  -3576.972   3874.140     -0.000  -6489.405   0.000000005    90.0000000      6978.1358     269.85297     360.00000  300.9840034   9.89525e+10     1.6639e-13   5.8159e+12 -21589.50   3350.16  -1980.93    0.15091791
      0.180555556    0.0000000  -2606.097     -0.000  -6473.224   7011.008     -0.000  -2822.607   0.000000004    90.0000000      6978.1358     288.46971     360.00000  319.6007440   3.26909e+11     2.3671e-13   8.1339e+12 -21032.14   6776.63 -21528.78    0.21704122
      0.187500000    0.0000000   1841.805     -0.000  -6730.686   7289.858      0.000   1994.818   0.000000003    90.0000000      6978.1357     307.08645     360.00000  338.2174955   3.54689e+11     4.3522e-13   1.4381e+13  11486.56   8074.42 -44239.06    0.35079928
      0.194444444    0.0000000   5538.901     -0.000  -4244.403   4597.020      0.000   5999.062   0.000000002    90.0000000      6978.1357     325.70318     360.00000  356.8342376   2.74934e+11     5.6370e-13   1.9663e+13  37782.27   6599.47  -6476.70    0.26306566
      0.201388889    0.0000000   6978.080     -0.000    -27.902     30.220      0.000   7557.805   0.000000000    90.0000000      6978.1357     344.31719     360.00000   15.4537180   7.23463e+11     5.6123e-13   1.9340e+13   1833.88   4462.81  25214.12    0.04837837
      0.208333333    0.0000000   5572.665      0.000   4199.973  -4548.899      0.000   6035.632   0.000000002    90.0000000      6978.1357     182.93670     360.00000  214.0676864   1.58236e+11     3.4354e-13   1.1906e+13 -31571.49   2902.64    382.51    0.19141791
      0.215277778    0.0000000   1895.570      0.000   6715.742  -7273.673      0.000   2053.051   0.000000003    90.0000000      6978.1356     201.55343     360.00000  232.6844362   2.44114e+11     1.5871e-13   4.7939e+12 -17881.92   1260.79 -40002.31    0.32789614
      0.222222222    0.0000000  -2554.248      0.000   6493.858  -7033.355     -0.000  -2766.451   0.000000004    90.0000000      6978.1356     220.17017     360.00000  251.3011821   7.89029e+10     1.0851e-13   2.9355e+12  22752.39   1288.68 -33876.33    0.30151370
      0.229166667    0.0000000  -5962.835      0.000   3624.772  -3925.911     -0.000  -6458.216   0.000000005    90.0000000      6978.1356     238.78690     360.00000  269.9179290   5.77496e+10     1.1345e-13   3.2777e+12  29432.74   1456.08   7991.22    0.16030461
      0.236111111    0.0000000  -6940.690     -0.000   -721.942    781.919     -0.000  -7517.309   0.000000005    90.0000000      6978.1356     257.40365     360.00000  288.5346624   1.77031e+11     1.2086e-13   4.0785e+12 -14411.67   3748.61  16374.49    0.10276688
      0.243055556    0.0000000  -5089.192     -0.000  -4774.358   5171.003     -0.000  -5511.993   0.000000004    90.0000000      6978.1356     276.02040     360.00000  307.1514011   1.73749e+11     1.8595e-13   6.5500e+12 -19998.88   3653.70  -5811.80    0.14386162
      0.250000000    0.0000000  -1163.101     -0.000  -6880.521   7452.142     -0.000  -1259.729   0.000000004    90.0000000      6978.1355     294.63714     360.00000  325.7681441   4.28112e+11     2.9200e-13   9.7055e+12 -18367.99   3717.34 -31664.41    0.26076088
      0.256944444    0.0000000   3237.126     -0.000  -6181.860   6695.437      0.000   3506.060   0.000000002    90.0000000      6978.1355     313.25388     360.00000  344.3848867   3.81598e+11     4.9349e-13   1.6562e+13  25782.73   5293.07 -40906.60    0.36675061
      0.263888889    0.0000000   6317.747     -0.000  -2963.181   3209.357      0.000   6842.614   0.000000001    90.0000000      6978.1355     331.87063     360.00000    3.0016227   3.24119e+11     6.1567e-13   2.1376e+13  36642.87   5080.94   7182.79    0.23321621
      0.270833333    0.0000000   6822.958      0.000   1463.429  -1585.008      0.000   7389.796   0.000000000    90.0000000      6978.1355     170.48736     360.00000  201.6183735   6.40013e+11     4.7389e-13   1.6388e+13 -10531.94   2831.09  23729.61    0.05275553
      0.277777778    0.0000000   4546.809      0.000   5293.477  -5733.250      0.000   4924.549   0.000000002    90.0000000      6978.1355     189.10409     360.00000  220.2351296   1.40418e+11     2.7492e-13   9.3376e+12 -35064.12   -842.84 -13881.43    0.25250388
      0.284722222    0.0000000    417.167      0.000   6965.655  -7544.348      0.000    451.824   0.000000003    90.0000000      6978.1354     207.72083     360.00000  238.8518645   2.37861e+11     1.2721e-13   3.5481e+12  -3445.00    997.20 -43974.61    0.33340474
      0.291666667    0.0000000  -3882.532      0.000   5798.303  -6280.015     -0.000  -4205.085   0.000000004    90.0000000      6978.1354     226.33759     360.00000  257.4685973   4.71131e+10     1.0644e-13   2.8836e+12  30754.85   3503.12 -23945.30    0.28149649
      0.298611111    0.0000000  -6599.528      0.000   2267.290  -2455.652     -0.000  -7147.805   0.000000005    90.0000000      6978.1354     244.95432     360.00000  276.0853505   7.27623e+10     1.1588e-13   3.5854e+12  18280.04   5208.02  17430.28    0.10132075
      0.305555556    0.0000000  -6626.245     -0.000  -2187.977   2369.750     -0.000  -7176.742   0.000000005    90.0000000      6978.1354     263.57107     360.00000  294.7020867   2.10544e+11     1.3941e-13   4.8075e+12 -15748.44   5611.76   9715.08    0.10275864
      0.312500000    0.0000000  -3951.793     -0.000  -5751.322   6229.131     -0.000  -4280.101   0.000000004    90.0000000      6978.1353     282.18781     360.00000  313.3188215   2.95403e+11     2.0543e-13   7.2490e+12 -22128.98   1795.54  -9489.02    0.15490094
      0.319444444    0.0000000    333.596     -0.000  -6970.157   7549.225      0.000    361.311   0.000000003    90.0000000      6978.1353     300.80457     360.00000  331.9355506   3.96288e+11     3.7793e-13   1.2036e+13  -8386.51   -640.18 -42490.42    0.31778201
      0.326388889    0.0000000   4482.996     -0.000  -5347.627   5791.899      0.000   4855.435   0.000000002    90.0000000      6978.1353     319.42132     360.00000  350.5522816   3.35300e+11     5.2068e-13   1.7904e+13  37632.23   2223.99 -31092.61    0.36367966
      0.333333333    0.0000000   6804.915     -0.000  -1545.153   1673.522      0.000   7370.255   0.000000001    90.0000000      6978.1353     338.03818     360.00000    9.1689068   3.75551e+11     6.2134e-13   2.1380e+13  27751.99   2390.21  20475.94    0.17343598
      0.340277778    0.0000000   6352.831      0.000   2887.198  -3127.062      0.000   6880.612   0.000000001    90.0000000      6978.1353     176.65469     360.00000  207.7858881   3.81689e+11     3.9728e-13   1.3764e+13 -26271.55   -971.08  16720.20    0.12880792
      0.347222222    0.0000000   3311.033      0.000   6142.592  -6652.907      0.000   3586.107   0.000000002    90.0000000      6978.1352     195.27148     360.00000  226.4025807   2.08871e+11     2.0805e-13   6.7232e+12 -30035.48  -2093.09 -32248.27    0.32268687
      0.354166667    0.0000000  -1080.498      0.000   6893.975  -7466.714     -0.000  -1170.264   0.000000004    90.0000000      6978.1352     213.88825     360.00000  245.0192946   2.35464e+11     1.1346e-13   3.1149e+12   8798.67   2563.00 -42322.06    0.32690568
      0.361111111    0.0000000  -5031.567      0.000   4835.050  -5236.737     -0.000  -5449.581   0.000000004    90.0000000      6978.1352     232.50500     360.00000  263.6360325   7.49450e+10     1.0747e-13   2.9419e+12  35416.77   5107.18 -13358.41    0.26693362
      0.368055556    0.0000000  -6931.532      0.000    805.130   -872.018     -0.000  -7507.391   0.000000005    90.0000000      6978.1352     251.12175     360.00000  282.2527654   8.83481e+10     1.1618e-13   3.7906e+12  11618.96   5826.55  19322.47    0.08908602
      0.375000000    0.0000000  -6005.878     -0.000  -3552.999   3848.176     -0.000  -6504.835   0.000000005    90.0000000      6978.1352     269.73850     360.00000  300.8695060   2.26579e+11     1.6433e-13   5.7550e+12 -16848.24   2410.21   7710.54    0.08383436
      0.381944444    0.0000000  -2631.945     -0.000  -6462.758   6999.672     -0.000  -2850.602   0.000000004    90.0000000      6978.1351     288.35525       0.00000  319.4862462   3.54584e+11     2.4109e-13   8.3676e+12 -24105.09  -3317.09 -20374.73    0.21256733
      0.388888889    0.0000000   1814.893     -0.000  -6737.992   7297.772      0.000   1965.671   0.000000003    90.0000000      6978.1351     306.97201       0.00000  338.1029724   4.56481e+11     4.5829e-13   1.4639e+13   7419.28  -4946.06 -45844.18    0.35126052
      0.395833333    0.0000000   5521.895     -0.000  -4266.503   4620.956      0.000   5980.644   0.000000002    90.0000000      6978.1351     325.58878       0.00000  356.7196855   1.94931e+11     5.5267e-13   1.9175e+13  43176.95  -1267.99 -15410.43    0.32992677
      0.402777778    0.0000000   6977.912     -0.000    -55.786     60.420      0.000   7557.625   0.000000000    90.0000000      6978.1351     344.21106       0.00000   15.3308935   9.28141e+11     5.5471e-13   1.9063e+13  10645.71    221.50  29419.93    0.08060307
      0.409722222    0.0000000   5589.403      0.000   4177.672  -4524.745      0.000   6053.761   0.000000001    90.0000000      6978.1350     182.82215       0.00000  213.9532907   1.45081e+11     3.3647e-13   1.1585e+13 -39117.11  -1270.23   -777.49    0.24067296
      0.416666667    0.0000000   1922.390      0.000   6708.113  -7265.412      0.000   2082.098   0.000000003    90.0000000      6978.1350     201.43892     360.00000  232.5700101   2.10268e+11     1.5748e-13   4.6920e+12 -16736.34     45.70 -42047.40    0.34039833
      0.423611111    0.0000000  -2528.280      0.000   6504.012  -7044.353     -0.000  -2738.325   0.000000004    90.0000000      6978.1350     220.05568       0.00000  251.1867317   1.54139e+11     1.0495e-13   2.8920e+12  19412.31   2577.08 -39691.68    0.33346853
      0.430555556    0.0000000  -5948.304      0.000   3648.568  -3951.684     -0.000  -6442.479   0.000000005    90.0000000      6978.1350     238.67245     360.00000  269.8034539   6.82107e+10     1.1332e-13   3.2652e+12  36839.65   2652.95  -2118.31    0.24765908
      0.437500000    0.0000000  -6943.518     -0.000   -694.204    751.878     -0.000  -7520.374   0.000000005    90.0000000      6978.1350     257.28920     360.00000  288.4201881   1.15199e+11     1.2093e-13   4.0855e+12   2626.74    152.35  21421.93    0.03783234
      0.444444444    0.0000000  -5108.227     -0.000  -4753.986   5148.939     -0.000  -5532.610   0.000000004    90.0000000      6978.1349     275.90596     360.00000  307.0369155   2.51513e+11     1.8889e-13   6.6882e+12 -23743.54  -4064.33    350.16    0.13202946
      0.451388889    0.0000000  -1190.581     -0.000  -6875.819   7447.050     -0.000  -1289.493   0.000000004    90.0000000      6978.1349     294.52272     360.00000  325.6536447   3.20908e+11     3.0434e-13   1.0152e+13 -16415.75  -8263.08 -34937.66    0.28802560
      0.458333333    0.0000000   3212.401     -0.000  -6194.743   6709.392      0.000   3479.282   0.000000002    90.0000000      6978.1349     313.13951     360.00000  344.2703444   3.66499e+11     4.8935e-13   1.6298e+13  22107.83  -8773.30 -38112.18    0.33923527
      0.465277778    0.0000000   6305.858     -0.000  -2988.398   3236.669      0.000   6829.738   0.000000001    90.0000000      6978.1349     331.75640     360.00000    2.8869396   2.32058e+11     6.0222e-13   2.0796e+13  38805.14  -4099.58   2090.27    0.25971515
      0.472222222    0.0000000   6828.749      0.000   1436.159  -1555.473      0.000   7396.070   0.000000000    90.0000000      6978.1349     170.37243     360.00000  201.5044012   6.62373e+11     4.6223e-13   1.5944e+13 -10628.78   -722.21  28515.79    0.03562724
      0.479166667    0.0000000   4567.920      0.000   5275.270  -5713.530      0.000   4947.415   0.000000002    90.0000000      6978.1348     188.98956     360.00000  220.1207565   1.51788e+11     2.7764e-13   9.4058e+12 -38286.76    976.65 -19687.71    0.30246784
      0.486111111    0.0000000    444.991      0.000   6963.932  -7542.484      0.000    481.960   0.000000003    90.0000000      6978.1348     207.60635     360.00000  238.7374539   1.55845e+11     1.2578e-13   3.5555e+12  -4520.69   1015.10 -43705.30    0.33191831
      0.493055556    0.0000000  -3859.337      0.000   5813.767  -6296.764     -0.000  -4179.964   0.000000004    90.0000000      6978.1348     226.22312     360.00000  257.3541769   6.30952e+10     1.0028e-13   2.6968e+12  31095.36   -712.19 -32561.86    0.33525894
      0.500000000    0.0000000  -6590.417      0.000   2293.635  -2484.187     -0.000  -7137.938   0.000000005    90.0000000      6978.1348     244.83987     360.00000  275.9709136   4.86449e+10     1.1965e-13   3.7323e+12  29045.89  -2434.61  12374.58    0.17713333
      0.506944444    0.0000000  -6634.932     -0.000  -2161.490   2341.063     -0.000  -7186.151   0.000000005    90.0000000      6978.1348     263.45663     360.00000  294.5876406   1.39166e+11     1.3524e-13   4.6683e+12 -13505.06  -4183.59  17706.88    0.05969681
      0.513888889    0.0000000  -3974.736     -0.000  -5735.490   6211.984     -0.000  -4304.950   0.000000004    90.0000000      6978.1347     282.07340     360.00000  313.2043661   1.64693e+11     2.1921e-13   7.7680e+12 -28701.97  -8325.48 -16004.09    0.23074031
      0.520833333    0.0000000    305.751     -0.000  -6971.433   7550.608      0.000    331.152   0.000000003    90.0000000      6978.1347     300.69018     360.00000  331.8210726   3.86093e+11     3.8194e-13   1.2474e+13     15.99 -11120.13 -40504.09    0.31718511
      0.527777778    0.0000000   4461.599     -0.000  -5365.491   5811.247      0.000   4832.261   0.000000002    90.0000000      6978.1347     319.30700     360.00000  350.4377443   3.02209e+11     4.9154e-13   1.6857e+13  28402.02 -10125.34 -21570.36    0.27303326
      0.534722222    0.0000000   6798.689     -0.000  -1572.322   1702.948      0.000   7363.512   0.000000001    90.0000000      6978.1347     337.92425     360.00000    9.0539813   3.71860e+11     6.1211e-13   2.1026e+13  24783.99  -4201.45  16193.87    0.15668870
      0.541666667    0.0000000   6364.312      0.000   2861.800  -3099.554      0.000   6893.048   0.000000001    90.0000000      6978.1346     176.53999     360.00000  207.6717307   4.05476e+11     3.9432e-13   1.3600e+13 -28054.52     45.55  16067.26    0.14439100
      0.548611111    0.0000000   3335.541      0.000   6129.317  -6638.531      0.000   3612.652   0.000000002    90.0000000      6978.1346     195.15696     360.00000  226.2882495   2.08952e+11     2.1980e-13   7.1834e+12 -28933.15   2186.89 -31605.80    0.31507974
      0.555555556    0.0000000  -1052.954      0.000   6898.235  -7471.329     -0.000  -1140.432   0.000000004    90.0000000      6978.1346     213.77377     360.00000  244.9049377   2.66460e+11     1.0577e-13   2.9408e+12   7228.55   -799.65 -43623.39    0.33423948
      0.562500000    0.0000000  -5012.215      0.000   4855.107  -5258.461     -0.000  -5428.622   0.000000004    90.0000000      6978.1346     232.39055     360.00000  263.5216429   4.15590e+10     1.0390e-13   2.7861e+12  37077.73  -4383.92 -15197.03    0.28288143
      0.569444444    0.0000000  -6928.261      0.000    832.807   -901.995     -0.000  -7503.849   0.000000005    90.0000000      6978.1346     251.00733     360.00000  282.1383534   9.38708e+10     1.2232e-13   4.0474e+12  12157.71  -3947.19  21852.96    0.07393722
      0.576388889    0.0000000  -6020.019     -0.000  -3528.984   3822.166     -0.000  -6520.153   0.000000005    90.0000000      6978.1345     269.62410     360.00000  300.7550714   1.91589e+11     1.6001e-13   5.6089e+12 -27783.12  -6107.44   6862.61    0.15962273
      0.583333333    0.0000000  -2657.734     -0.000  -6452.194   6988.232     -0.000  -2878.534   0.000000004    90.0000000      6978.1345     288.24088     360.00000  319.3717898   2.10507e+11     2.6226e-13   9.1219e+12 -22741.99  -9960.13 -34024.45    0.31216214
      0.590277778    0.0000000   1787.969     -0.000  -6745.185   7305.564      0.000   1936.511   0.000000003    90.0000000      6978.1345     306.85765     360.00000  337.9885092   4.18828e+11     4.3128e-13   1.4384e+13  15568.15 -10967.42 -32505.24    0.27994019
      0.597222222    0.0000000   5504.812     -0.000  -4288.520   4644.803      0.000   5962.143   0.000000002    90.0000000      6978.1345     325.47447     360.00000  356.6051821   2.72253e+11     5.2469e-13   1.8131e+13  24923.15  -6828.74  -6248.46    0.18408657
      0.604166667    0.0000000   6977.633     -0.000    -83.651     90.601      0.000   7557.323   0.000000000    90.0000000      6978.1345     344.10039     360.00000   15.2127510   8.92536e+11     5.4908e-13   1.8878e+13   9142.10   -755.67  23317.36    0.06741527
      0.611111111    0.0000000   5606.041      0.000   4155.318  -4500.535      0.000   6071.782   0.000000001    90.0000000      6978.1344     182.70762     360.00000  213.8390169   1.79272e+11     3.4534e-13   1.1869e+13 -34840.35   1035.19     61.23    0.21220511
      0.618055556    0.0000000   1949.162      0.000   6700.383  -7257.040      0.000   2111.095   0.000000003    90.0000000      6978.1344     201.32446     360.00000  232.4556672   1.82858e+11     1.6751e-13   5.2273e+12 -18177.31   1219.96 -38403.67    0.31729032
      0.625000000    0.0000000  -2502.288      0.000   6514.055  -7055.232     -0.000  -2710.174   0.000000004    90.0000000      6978.1344     219.94125     360.00000  251.0723659   1.21045e+11     9.4655e-14   2.5213e+12  21683.12  -3223.95 -37992.06    0.32772236
      0.631944444    0.0000000  -5933.687      0.000   3672.291  -3977.379     -0.000  -6426.648   0.000000005    90.0000000      6978.1344     238.55803       0.00000  269.6890814   4.21844e+10     1.1412e-13   3.3029e+12  31397.51  -4414.10   3212.24    0.19096138
      0.638888889    0.0000000  -6946.234     -0.000   -666.473    721.842     -0.000  -7523.316   0.000000005    90.0000000      6978.1343     257.17478       0.00000  288.3058256   1.22805e+11     1.2351e-13   4.2068e+12  -6246.14  -4422.76  23838.02    0.03655838
      0.645833333    0.0000000  -5127.168     -0.000  -4733.551   5126.807     -0.000  -5553.125   0.000000004    90.0000000      6978.1343     275.79153       0.00000  306.9225635   1.78871e+11     1.9178e-13   6.7792e+12 -35928.26  -7171.93 -10815.39    0.25975965
      0.652777778    0.0000000  -1218.026     -0.000  -6871.009   7441.842     -0.000  -1319.218   0.000000004    90.0000000      6978.1343     294.40830     360.00000  325.5392934   2.78580e+11     3.1498e-13   1.0757e+13  -5962.39  -9387.99 -43451.68    0.33879481
      0.659722222    0.0000000   3187.641     -0.000  -6207.520   6723.231      0.000   3452.465   0.000000002    90.0000000      6978.1343     313.02509     360.00000  344.1559962   3.00117e+11     4.4068e-13   1.5081e+13  21451.88  -7202.07 -18222.41    0.20340919
      0.666666667    0.0000000   6293.875     -0.000  -3013.551   3263.912      0.000   6816.760   0.000000001    90.0000000      6978.1343     331.64195     360.00000    2.7726289   2.51022e+11     5.8677e-13   2.0251e+13  22226.56  -2944.50   1000.98    0.14953890
      0.673611111    0.0000000   6834.428      0.000   1408.883  -1525.931      0.000   7402.221   0.000000000    90.0000000      6978.1342     170.25813     360.00000  201.3899334   6.25527e+11     4.6795e-13   1.6120e+13  -6830.39   -585.86  24382.07    0.01567543
      0.680555556    0.0000000   4588.945      0.000   5256.990  -5693.732      0.000   4970.187   0.000000002    90.0000000      6978.1342     188.87519     360.00000  220.0063685   2.09752e+11     2.9647e-13   1.0078e+13 -33834.59     74.30 -14646.39    0.25187168
      0.687500000    0.0000000    472.790      0.000   6962.099  -7540.500      0.000    512.069   0.000000003    90.0000000      6978.1342     207.49197     360.00000  238.6230856   2.93293e+11     1.2606e-13   3.7784e+12  -5675.14   -662.07 -43097.82    0.32792528
      0.694444444    0.0000000  -3836.096      0.000   5829.128  -6313.402     -0.000  -4154.792   0.000000004    90.0000000      6978.1342     226.10874     360.00000  257.2398093   6.77048e+10     9.4116e-14   2.3660e+12  32062.09  -2658.10 -23292.23    0.28092274
      0.701388889    0.0000000  -6581.207      0.000   2319.928  -2512.664     -0.000  -7127.964   0.000000005    90.0000000      6978.1342     244.72549     360.00000  275.8565549   6.76240e+10     1.2423e-13   3.9517e+12  20593.13  -3686.71  16163.55    0.10777875
      0.708333333    0.0000000  -6643.508     -0.000  -2134.985   2312.356     -0.000  -7195.440   0.000000005    90.0000000      6978.1341     263.34224     360.00000  294.4732935   2.00407e+11     1.3365e-13   4.6235e+12 -25861.82  -5456.38  17052.39    0.14989658
      0.715277778    0.0000000  -3997.600     -0.000  -5719.576   6194.749     -0.000  -4329.715   0.000000004    90.0000000      6978.1341     281.95900     360.00000  313.0900352   2.04480e+11     2.2679e-13   7.9463e+12 -33213.04  -6848.08 -31051.50    0.33996005
      0.722222222    0.0000000    277.919     -0.000  -6972.598   7551.870      0.000    301.008   0.000000003    90.0000000      6978.1341     300.57576     360.00000  331.7067659   3.66851e+11     3.5519e-13   1.2197e+13  12033.03  -5690.17 -38683.22    0.29883361
      0.729166667    0.0000000   4440.145     -0.000  -5383.258   5830.491      0.000   4809.025   0.000000002    90.0000000      6978.1341     319.19252     360.00000  350.3235034   2.37003e+11     4.5839e-13   1.5857e+13  20400.01  -3780.69  -8917.00    0.15235034
      0.736111111    0.0000000   6792.357     -0.000  -1599.448   1732.328      0.000   7356.656   0.000000001    90.0000000      6978.1340     337.80933     360.00000    8.9401897   4.29522e+11     6.0523e-13   2.0877e+13  18581.07  -4035.13  10607.21    0.12083565
      0.743055556    0.0000000   6375.684      0.000   2836.373  -3072.014      0.000   6905.366   0.000000001    90.0000000      6978.1340     176.42592     360.00000  207.5570960   4.13828e+11     4.0889e-13   1.4121e+13 -22571.03  -2353.15  15738.16    0.10793316
      0.750000000    0.0000000   3359.980      0.000   6115.954  -6624.058      0.000   3639.122   0.000000002    90.0000000      6978.1340     195.04270     360.00000  226.1738048   2.28471e+11     2.3985e-13   7.9671e+12 -27950.98  -2205.29 -27958.81    0.28740795
