#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  |VxB0|_(V/m)
      0.298611111    0.0000000  -6599.528   2267.290      0.000  -2455.652  -7147.805      0.000   0.000000005     0.0000000      6978.1354     115.04568     -57.29578  276.0853505   1.32630e+11     1.2256e-13   4.1390e+12   4410.55   5135.42  19708.51    0.14004114
      0.305555556    0.0000000  -6626.245  -2187.977      0.000   2369.750  -7176.742      0.000   0.000000005     0.0000000      6978.1354      96.42893     -57.29578  294.7020867   1.73315e+11     1.3518e-13   4.5003e+12  -8865.03   1567.67  19974.18    0.15147942
      0.312500000    0.0000000  -3951.793  -5751.322      0.000   6229.131  -4280.101      0.000   0.000000004     0.0000000      6978.1353      77.81219     -57.29578  313.3188215   4.66029e+11     2.6578e-13   9.1264e+12  -6227.54  -7504.14  22199.72    0.17080476
      0.319444444    0.0000000    333.596  -6970.157      0.000   7549.225    361.311      0.000   0.000000003     0.0000000      6978.1353      59.19543     -57.29578  331.9355506   7.74025e+11     4.5239e-13   1.5641e+13  -1442.01  -8050.76  25406.16    0.18769916
      0.326388889    0.0000000   4482.996  -5347.627      0.000   5791.899   4855.435      0.000   0.000000002     0.0000000      6978.1353      40.57868     -57.29578  350.5522816   8.90682e+11     6.3077e-13   2.1758e+13   5787.14  -8793.57  29144.61    0.21826361
      0.333333333    0.0000000   6804.915  -1545.153      0.000   1673.522   7370.255      0.000   0.000000001     0.0000000      6978.1353      21.96182     -57.29578    9.1689068   9.96154e+11     6.2611e-13   2.1463e+13   9357.59  -1326.15  29057.48    0.21531861
      0.340277778    0.0000000   6352.831   2887.198      0.000  -3127.062   6880.612      0.000   0.000000001     0.0000000      6978.1353     176.65469     -57.29578  207.7858881   8.92570e+11     3.7917e-13   1.3239e+13   4017.23   5968.93  26614.46    0.19251271
      0.347222222    0.0000000   3311.033   6142.592      0.000  -6652.907   3586.107      0.000   0.000000002     0.0000000      6978.1352     164.72852     -57.29578  226.4025807   4.09848e+11     1.9065e-13   6.7090e+12  -3591.84   2320.30  24782.27    0.17470678
      0.354166667    0.0000000  -1080.498   6893.975      0.000  -7466.714  -1170.264      0.000   0.000000004     0.0000000      6978.1352     146.11175     -57.29578  245.0192946   2.98580e+11     1.5600e-13   5.4134e+12  -3518.67  -3877.16  23446.79    0.16689152
      0.361111111    0.0000000  -5031.567   4835.050      0.000  -5236.737  -5449.581      0.000   0.000000004     0.0000000      6978.1352     127.49500     -57.29578  263.6360325   1.59540e+11     1.4717e-13   5.0676e+12   4073.73  -7207.29  22414.59    0.16760016
      0.368055556    0.0000000  -6931.532    805.130      0.000   -872.018  -7507.391      0.000   0.000000005     0.0000000      6978.1352     108.87825     -57.29578  282.2527654   1.07559e+11     1.1713e-13   3.9162e+12   7002.77   3799.86  20230.83    0.14982515
      0.375000000    0.0000000  -6005.878  -3552.999      0.000   3848.176  -6504.835      0.000   0.000000005     0.0000000      6978.1352      90.26150     -57.29578  300.8695060   2.22948e+11     1.6510e-13   5.5486e+12  -7320.78   2424.45  19560.08    0.14242922
      0.381944444    0.0000000  -2631.945  -6462.758      0.000   6999.672  -2850.602      0.000   0.000000004     0.0000000      6978.1351      71.64475     -57.29578  319.4862462   5.88359e+11     3.2495e-13   1.1198e+13  -5451.72  -8380.34  21350.36    0.16564787
      0.388888889    0.0000000   1814.893  -6737.992      0.000   7297.772   1965.671      0.000   0.000000003     0.0000000      6978.1351      53.02799     -57.29578  338.1029724   8.28914e+11     5.1312e-13   1.7743e+13   1273.20  -8002.07  23968.00    0.17824297
      0.395833333    0.0000000   5521.895  -4266.503      0.000   4620.956   5980.644      0.000   0.000000002     0.0000000      6978.1351      34.41122     -57.29578  356.7196855   7.80486e+11     6.5862e-13   2.2651e+13   6480.69  -7675.02  28033.03    0.20938052
      0.402777778    0.0000000   6977.912    -55.786      0.000     60.420   7557.625      0.000   0.000000000     0.0000000      6978.1351      15.78894     -57.29578   15.3308935   9.42069e+11     5.5437e-13   1.9050e+13   9878.35    111.89  29587.32    0.21987582
      0.409722222    0.0000000   5589.403   4177.672      0.000  -4524.745   6053.761      0.000   0.000000001     0.0000000      6978.1350     177.17785     -57.29578  213.9532907   8.19173e+11     2.9737e-13   1.0449e+13   4809.00   6866.58  27525.14    0.20198095
      0.416666667    0.0000000   1922.390   6708.113      0.000  -7265.412   2082.098      0.000   0.000000003     0.0000000      6978.1350     158.56108     -57.29578  232.5700101   3.96946e+11     1.6767e-13   5.8763e+12  -3751.73   3264.62  25379.45    0.17951419
      0.423611111    0.0000000  -2528.280   6504.012      0.000  -7044.353  -2738.325      0.000   0.000000004     0.0000000      6978.1350     139.94432     -57.29578  251.1867317   2.17156e+11     1.5869e-13   5.5055e+12  -3188.53  -3254.66  23843.95    0.16859700
      0.430555556    0.0000000  -5948.304   3648.568      0.000  -3951.684  -6442.479      0.000   0.000000005     0.0000000      6978.1350     121.32755     -57.29578  269.8034539   1.55666e+11     1.3740e-13   4.7126e+12   3357.03  -6168.45  22921.90    0.16717649
      0.437500000    0.0000000  -6943.518   -694.204      0.000    751.878  -7520.374      0.000   0.000000005     0.0000000      6978.1350     102.71080     -57.29578  288.4201881   1.12462e+11     1.2080e-13   4.0191e+12   8548.79   2722.03  21012.46    0.16051989
      0.444444444    0.0000000  -5108.227  -4753.986      0.000   5148.939  -5532.610      0.000   0.000000004     0.0000000      6978.1349      84.09404     -57.29578  307.0369155   3.24811e+11     2.0947e-13   7.1216e+12  -5122.26   4238.22  19524.30    0.13776118
      0.451388889    0.0000000  -1190.581  -6875.819      0.000   7447.050  -1289.493      0.000   0.000000004     0.0000000      6978.1349      65.47728     -57.29578  325.6536447   6.47412e+11     3.8646e-13   1.3344e+13  -4651.71  -8414.80  20494.51    0.15802427
      0.458333333    0.0000000   3212.401  -6194.743      0.000   6709.392   3479.282      0.000   0.000000002     0.0000000      6978.1349      46.86049     -57.29578  344.2703444   9.53315e+11     5.7224e-13   1.9781e+13   3736.63  -8287.43  22849.07    0.17330768
