#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  |VxB0|_(V/m)
      0.187500000    0.0000000   1774.390  -6739.417      0.000   7308.882   1962.112      0.000   0.005000002     0.0000000      6978.1357       0.00002     -57.29578  284.7504151   1.20097e+12     5.8528e-13   2.0255e+13   2802.14  -9396.70  29632.54    0.22033801
      0.194444444    0.0000000   5491.025  -4261.242      0.000   4633.662   6008.714      0.000   0.005000002     0.0000000      6978.1357       0.00000     -57.29578  322.1871922   9.82783e+11     9.3901e-13   3.2183e+13   7875.01  -2356.03  27637.20    0.20310640
      0.201388889    0.0000000   6943.189    -28.042      0.000     30.524   7595.688      0.000   0.005000001     0.0000000      6978.1357       0.00001     -57.29578  359.7685911   9.55242e+11     8.6079e-13   2.9431e+13   1556.69   4516.12  25610.94    0.18189455
      0.208333333    0.0000000   5525.059   4216.739      0.000  -4585.382   6045.871      0.000   0.004999999     0.0000000      6978.1357       0.00001     -57.29578   37.3509560   7.78463e+11     4.2875e-13   1.5075e+13  -4380.88   1924.37  24000.84    0.17075304
      0.215277778    0.0000000   1828.298   6724.714      0.000  -7293.218   2020.651      0.000   0.004999998     0.0000000      6978.1356       0.00000     -57.29578   74.7902146   4.75206e+11     1.8644e-13   6.5316e+12  -4909.27  -5612.38  22885.09    0.16838652
      0.222222222    0.0000000  -2619.272   6481.844      0.000  -7007.455  -2793.878      0.000   0.004999998     0.0000000      6978.1356       0.00002     -57.29578  112.0033412   2.00527e+11     1.2647e-13   4.3221e+12   5640.28  -6621.72  20631.35    0.15626626
      0.229166667    0.0000000  -6007.080   3609.294      0.000  -3892.539  -6440.706      0.000   0.004999998     0.0000000      6978.1356       0.00004     -57.29578  149.0009074   1.49984e+11     8.4467e-14   2.7890e+12   1474.98   6554.42  19254.53    0.13588527
      0.236111111    0.0000000  -6975.951   -718.360      0.000    774.200  -7480.413      0.000   0.005000000     0.0000000      6978.1356       0.00004     -57.29578  185.8794487   1.31587e+11     7.0324e-14   2.2142e+12  -9358.23   1796.56  20399.20    0.15662612
      0.243055556    0.0000000  -5140.327  -4756.924      0.000   5133.406  -5509.363      0.000   0.005000001     0.0000000      6978.1356       0.00004     -57.29578  222.7816104   2.82964e+11     1.4552e-13   4.8595e+12  -6696.34  -5513.24  22821.21    0.17133468
      0.250000000    0.0000000  -1231.870  -6874.623      0.000   7439.466  -1295.295      0.000   0.005000002     0.0000000      6978.1355       0.00003     -57.29578  259.8409640   6.83841e+11     3.5983e-13   1.2424e+13  -3858.67  -8328.45  26830.22    0.19898989
      0.256944444    0.0000000   3174.758  -6196.093      0.000   6726.406   3484.270      0.000   0.005000002     0.0000000      6978.1355       0.00001     -57.29578  297.1297291   1.31466e+12     7.0821e-13   2.4454e+13   4454.60  -9357.42  29867.16    0.22342172
      0.263888889    0.0000000   6276.522  -2976.612      0.000   3238.590   6866.721      0.000   0.005000002     0.0000000      6978.1355       0.00000     -57.29578  334.6275607   1.00182e+12     9.7598e-13   3.3278e+13   8827.10  -2266.41  28646.73    0.21265581
      0.270833333    0.0000000   6786.521   1470.600      0.000  -1600.618   7424.317      0.000   0.005000000     0.0000000      6978.1355       0.00001     -57.29578   12.2266176   1.19628e+12     7.2250e-13   2.4870e+13   2733.97   5221.26  26242.27    0.18793155
      0.277777778    0.0000000   4491.742   5310.674      0.000  -5770.664   4918.589      0.000   0.004999999     0.0000000      6978.1355       0.00001     -57.29578   49.7756158   5.69103e+11     3.1851e-13   1.1252e+13  -3832.07   1929.12  24438.33    0.17305676
      0.284722222    0.0000000    347.495   6967.564      0.000  -7548.578    414.262      0.000   0.004999998     0.0000000      6978.1354       0.00001     -57.29578   87.1448432   3.73600e+11     1.5962e-13   5.5535e+12  -4075.39  -4689.53  23162.25    0.16694744
      0.291666667    0.0000000  -3941.412   5782.096      0.000  -6245.059  -4219.205      0.000   0.004999998     0.0000000      6978.1354       0.00002     -57.29578  124.2806361   1.50299e+11     1.1420e-13   3.8805e+12   4982.20  -7472.92  21430.25    0.16326820
      0.298611111    0.0000000  -6638.076   2256.588      0.000  -2432.582  -7117.999      0.000   0.004999999     0.0000000      6978.1354       0.00004     -57.29578  161.2247717   1.18025e+11     7.3955e-14   2.3933e+12   4296.15   5065.84  19430.44    0.13728350
      0.305555556    0.0000000  -6664.542  -2177.608      0.000   2347.398  -7146.393      0.000   0.005000000     0.0000000      6978.1354       0.00004     -57.29578  198.0946042   1.51611e+11     8.1466e-14   2.5820e+12  -8619.62   1629.93  19682.75    0.14812390
      0.312500000    0.0000000  -4010.284  -5734.963      0.000   6193.847  -4293.379      0.000   0.005000002     0.0000000      6978.1353       0.00004     -57.29578  235.0361154   4.02406e+11     1.9936e-13   6.7636e+12  -6251.41  -7338.56  21966.83    0.16841398
      0.319444444    0.0000000    263.883  -6971.649      0.000   7552.552    323.660      0.000   0.005000003     0.0000000      6978.1353       0.00002     -57.29578  272.1676772   7.78585e+11     4.5820e-13   1.5843e+13  -1482.62  -8017.08  25354.35    0.18733974
      0.326388889    0.0000000   4427.516  -5364.754      0.000   5829.158   4848.578      0.000   0.005000002     0.0000000      6978.1353       0.00000     -57.29578  309.5327626   1.08599e+12     8.2698e-13   2.8449e+13   5760.99  -8955.77  29431.62    0.22124295
      0.333333333    0.0000000   6768.301  -1552.704      0.000   1689.958   7404.391      0.000   0.005000001     0.0000000      6978.1353       0.00001     -57.29578  347.0794343   1.33563e+12     9.4418e-13   3.2110e+13   9496.71  -1373.20  29532.39    0.22004248
      0.340277778    0.0000000   6311.926   2900.358      0.000  -3155.705   6905.416      0.000   0.005000000     0.0000000      6978.1353       0.00001     -57.29578   24.6789793   1.16657e+12     5.7124e-13   1.9856e+13   3983.43   6070.41  26981.60    0.19608216
      0.347222222    0.0000000   3249.010   6157.062      0.000  -6684.392   3565.066      0.000   0.004999999     0.0000000      6978.1352       0.00001     -57.29578   62.1799028   4.52484e+11     2.4112e-13   8.5140e+12  -3657.83   2235.07  24941.10    0.17629302
      0.354166667    0.0000000  -1149.403   6888.472      0.000  -7454.894  -1206.126      0.000   0.004999998     0.0000000      6978.1352       0.00001     -57.29578   99.4730483   2.87146e+11     1.4354e-13   4.9649e+12  -3455.37  -3966.67  23375.31    0.16631978
      0.361111111    0.0000000  -5083.118   4817.592      0.000  -5199.088  -5447.851      0.000   0.004999998     0.0000000      6978.1352       0.00003     -57.29578  136.5362691   1.42650e+11     1.0071e-13   3.3953e+12   4163.32  -7097.61  22144.84    0.16507980
      0.368055556    0.0000000  -6966.884    801.141      0.000   -863.420  -7470.690      0.000   0.005000000     0.0000000      6978.1352       0.00004     -57.29578  173.4402554   9.69087e+10     6.8732e-14   2.1825e+12   6881.75   3737.63  19931.05    0.14673779
      0.375000000    0.0000000  -6049.756  -3537.719      0.000   3815.231  -6486.532      0.000   0.005000001     0.0000000      6978.1352       0.00004     -57.29578  210.3178773   1.90927e+11     1.0478e-13   3.3926e+12  -7079.90   2519.13  19308.12    0.13959687
      0.381944444    0.0000000  -2696.678  -6450.443      0.000   6973.123  -2877.400      0.000   0.005000002     0.0000000      6978.1351       0.00003     -57.29578  247.3121338   5.25078e+11     2.6889e-13   9.2158e+12  -5524.32  -8213.95  21185.72    0.16388764
      0.388888889    0.0000000   1747.409  -6746.602      0.000   7316.533   1932.814      0.000   0.005000003     0.0000000      6978.1351       0.00001     -57.29578  284.5208573   8.99816e+11     5.7133e-13   1.9759e+13   1252.11  -8077.18  24010.73    0.17894971
      0.395833333    0.0000000   5473.884  -4283.377      0.000   4657.675   5990.003      0.000   0.005000002     0.0000000      6978.1351       0.00001     -57.29578  321.9564086   9.97216e+11     9.1895e-13   3.1462e+13   6500.85  -7823.99  28369.10    0.21283931
      0.402777778    0.0000000   6943.019    -56.065      0.000     61.029   7595.504      0.000   0.005000001     0.0000000      6978.1351       0.00002     -57.29578  359.5373267   1.27083e+12     8.4935e-13   2.8948e+13  10035.45    122.62  30084.71    0.22483407
      0.409722222    0.0000000   5541.931   4194.399      0.000  -4561.145   6064.292      0.000   0.005000000     0.0000000      6978.1350       0.00001     -57.29578   37.1201654   1.03708e+12     4.3186e-13   1.5152e+13   4765.69   6983.52  27850.78    0.20520638
      0.416666667    0.0000000   1855.190   6717.204      0.000  -7285.215   2049.856      0.000   0.004999999     0.0000000      6978.1350       0.00000     -57.29578   74.5606499   4.16608e+11     1.9237e-13   6.7617e+12  -3820.17   3142.16  25460.28    0.18029570
      0.423611111    0.0000000  -2593.399   6492.099      0.000  -7018.672  -2765.959      0.000   0.004999998     0.0000000      6978.1350       0.00001     -57.29578  111.7752398   2.04037e+11     1.3121e-13   4.5177e+12  -3123.73  -3319.79  23691.41    0.16721166
      0.430555556    0.0000000  -5992.672   3633.026      0.000  -3918.174  -6425.235      0.000   0.004999999     0.0000000      6978.1350       0.00003     -57.29578  148.7739140   1.37991e+11     8.7444e-14   2.9130e+12   3410.64  -6086.44  22612.80    0.16425700
      0.437500000    0.0000000  -6978.752   -690.759      0.000    744.451  -7483.418      0.000   0.005000000     0.0000000      6978.1350       0.00004     -57.29578  185.6527765   1.00670e+11     7.0808e-14   2.2313e+12   8423.58   2653.21  20702.77    0.15724781
      0.444444444    0.0000000  -5159.223  -4736.563      0.000   5111.365  -5529.680      0.000   0.005000002     0.0000000      6978.1349       0.00003     -57.29578  222.5543513   2.72686e+11     1.4317e-13   4.7528e+12  -4885.81   4333.21  19318.81    0.13568295
      0.451388889    0.0000000  -1259.303  -6869.789      0.000   7434.090  -1324.956      0.000   0.005000003     0.0000000      6978.1349       0.00002     -57.29578  259.6124377   6.11505e+11     3.5373e-13   1.2194e+13  -4772.07  -8265.52  20403.78    0.15696386
      0.458333333    0.0000000   3149.919  -6208.896      0.000   6740.185   3457.245      0.000   0.005000003     0.0000000      6978.1349       0.00000     -57.29578  296.8997586   1.10211e+12     6.9529e-13   2.4019e+13   3728.81  -8446.91  22978.73    0.17497952
      0.465277778    0.0000000   6264.525  -3001.917      0.000   3266.094   6853.610      0.000   0.005000002     0.0000000      6978.1349       0.00001     -57.29578  334.3965650   9.44217e+11     9.5900e-13   3.2689e+13   6897.27  -5875.69  26919.24    0.20056774
      0.472222222    0.0000000   6792.370   1443.202      0.000  -1570.804   7430.715      0.000   0.005000001     0.0000000      6978.1349       0.00002     -57.29578   11.9954543   1.08121e+12     7.1343e-13   2.4494e+13  10421.04   1716.63  30071.36    0.22590243
      0.479166667    0.0000000   4512.991   5292.489      0.000  -5750.992   4941.754      0.000   0.004999999     0.0000000      6978.1348       0.00001     -57.29578   49.5452169   8.30547e+11     3.2014e-13   1.1295e+13   4771.06   7876.97  28733.69    0.21321706
      0.486111111    0.0000000    375.335   6965.979      0.000  -7547.014    444.432      0.000   0.004999999     0.0000000      6978.1348       0.00000     -57.29578   86.9158148   4.05006e+11     1.6367e-13   5.7170e+12  -4116.48   4558.46  26034.29    0.18607319
      0.493055556    0.0000000  -3918.346   5797.612      0.000  -6261.921  -4194.362      0.000   0.004999999     0.0000000      6978.1348       0.00002     -57.29578  124.0530150   1.78418e+11     1.1852e-13   4.0622e+12  -3055.51  -2836.53  24135.18    0.16965117
      0.500000000    0.0000000  -6629.051   2282.824      0.000  -2460.880  -7108.317      0.000   0.004999999     0.0000000      6978.1348       0.00003     -57.29578  160.9980324   1.25251e+11     7.6900e-14   2.5218e+12   2854.87  -5078.53  22894.32    0.16339598
      0.506944444    0.0000000  -6673.147  -2151.233      0.000   2318.953  -7155.626      0.000   0.005000001     0.0000000      6978.1348       0.00003     -57.29578  197.8678812   1.47532e+11     8.2404e-14   2.6239e+12   8597.26   1828.23  21569.64    0.16316669
      0.513888889    0.0000000  -4033.096  -5719.082      0.000   6176.596  -4317.946      0.000   0.005000002     0.0000000      6978.1347       0.00003     -57.29578  234.8085388   3.24867e+11     1.9826e-13   6.7139e+12  -2553.08   6514.97  19670.43    0.14086416
      0.520833333    0.0000000    236.026  -6972.787      0.000   7553.635    293.477      0.000   0.005000003     0.0000000      6978.1347       0.00001     -57.29578  271.9387101   9.31493e+11     4.5434e-13   1.5713e+13  -4544.64  -7354.79  19812.01    0.14855505
      0.527777778    0.0000000   4405.982  -5382.592      0.000   5848.451   4825.106      0.000   0.005000003     0.0000000      6978.1347       0.00000     -57.29578  309.3024269   1.17627e+12     8.1745e-13   2.8165e+13   5440.04  -8471.96  22166.23    0.17202995
      0.534722222    0.0000000   6762.014  -1579.998      0.000   1719.658   7397.515      0.000   0.005000002     0.0000000      6978.1347       0.00002     -57.29578  346.8483240   1.11653e+12     9.3219e-13   3.1718e+13   7448.53  -3345.82  25373.81    0.18861388
      0.541666667    0.0000000   6323.512   2874.868      0.000  -3127.998   6918.081      0.000   0.005000001     0.0000000      6978.1346       0.00002     -57.29578   24.4480227   9.85120e+11     5.6415e-13   1.9572e+13  10228.34   3013.16  29361.22    0.22109962
      0.548611111    0.0000000   3273.635   6143.865      0.000  -6670.183   3591.862      0.000   0.004999999     0.0000000      6978.1346       0.00001     -57.29578   61.9499640   6.34767e+11     2.4111e-13   8.5078e+12   3955.80   8756.12  29445.64    0.21887493
      0.555555556    0.0000000  -1121.902   6892.864      0.000  -7459.795  -1176.388      0.000   0.004999999     0.0000000      6978.1346       0.00000     -57.29578   99.2445598   3.33546e+11     1.4610e-13   5.0730e+12  -4540.53   5941.98  26746.30    0.19397617
      0.562500000    0.0000000  -5063.905   4837.643      0.000  -5220.799  -5427.192      0.000   0.004999999     0.0000000      6978.1346       0.00002     -57.29578  136.3090685   1.85247e+11     1.0450e-13   3.5585e+12  -3479.44  -2602.86  24646.58    0.17308911
      0.569444444    0.0000000  -6963.645    828.683      0.000   -893.106  -7467.218      0.000   0.005000000     0.0000000      6978.1346       0.00003     -57.29578  173.2136721   9.77059e+10     7.1553e-14   2.3119e+12   2365.47  -4370.79  23186.52    0.16375411
      0.576388889    0.0000000  -6063.776  -3513.772      0.000   3789.369  -6501.588      0.000   0.005000002     0.0000000      6978.1345       0.00003     -57.29578  210.0910051   2.05464e+11     1.0643e-13   3.4700e+12   7728.03   1281.91  22292.94    0.16458565
      0.583333333    0.0000000  -2722.369  -6439.782      0.000   6961.470  -2905.119      0.000   0.005000003     0.0000000      6978.1345       0.00002     -57.29578  247.0841791   3.68141e+11     2.6990e-13   9.2558e+12   -580.56   8293.76  20336.72    0.15228982
      0.590277778    0.0000000   1720.416  -6753.674      0.000   7324.062   1903.506      0.000   0.005000003     0.0000000      6978.1345       0.00000     -57.29578  284.2914519   9.76482e+11     5.7091e-13   1.9773e+13  -5062.94  -5299.41  19582.58    0.14088755
      0.597222222    0.0000000   5456.665  -4305.428      0.000   4681.596   5971.207      0.000   0.005000003     0.0000000      6978.1345       0.00001     -57.29578  321.7257750   1.24518e+12     9.1518e-13   3.1413e+13   6356.51  -7890.17  21352.94    0.16656729
      0.604166667    0.0000000   6942.737    -84.071      0.000     91.514   7595.197      0.000   0.005000002     0.0000000      6978.1345       0.00002     -57.29578  359.3062070   1.24649e+12     8.4243e-13   2.8744e+13   8460.50   -738.34  24012.15    0.18050992
      0.611111111    0.0000000   5558.704   4172.005      0.000  -4536.849   6082.604      0.000   0.005000000     0.0000000      6978.1344       0.00002     -57.29578   36.8895135   9.10877e+11     4.2590e-13   1.4922e+13   9120.27   4003.90  28065.78    0.21029214
      0.618055556    0.0000000   1882.036   6709.592      0.000  -7277.100   2079.011      0.000   0.004999999     0.0000000      6978.1344       0.00001     -57.29578   74.3312199   5.28367e+11     1.9087e-13   6.7036e+12   2650.85   9687.75  29776.54    0.22186136
      0.625000000    0.0000000  -2567.501   6502.245      0.000  -7029.772  -2738.012      0.000   0.004999999     0.0000000      6978.1344       0.00000     -57.29578  111.5472725   2.67519e+11     1.3261e-13   4.5805e+12  -5179.57   6807.24  27586.10    0.20248745
      0.631944444    0.0000000  -5978.179   3656.685      0.000  -3943.732  -6409.671      0.000   0.004999999     0.0000000      6978.1344       0.00002     -57.29578  148.5470579   1.65142e+11     9.0596e-14   3.0530e+12  -4585.40  -2423.52  25198.76    0.17772594
      0.638888889    0.0000000  -6981.441   -663.164      0.000    714.710  -7486.302      0.000   0.005000001     0.0000000      6978.1343       0.00003     -57.29578  185.4262470   1.08054e+11     7.3521e-14   2.3620e+12   1865.18  -3938.79  23615.64    0.16584669
      0.645833333    0.0000000  -5178.026  -4716.139      0.000   5089.257  -5549.896      0.000   0.005000002     0.0000000      6978.1343       0.00003     -57.29578  222.3272404   2.79022e+11     1.4584e-13   4.8761e+12   6508.09   1009.14  22768.29    0.16437870
      0.652777778    0.0000000  -1286.700  -6864.849      0.000   7428.600  -1354.575      0.000   0.005000003     0.0000000      6978.1343       0.00001     -57.29578  259.3840632   4.75319e+11     3.5739e-13   1.2342e+13    739.03   9025.13  21231.18    0.16241549
      0.659722222    0.0000000   3125.046  -6221.591      0.000   6753.847   3430.183      0.000   0.005000004     0.0000000      6978.1343       0.00000     -57.29578  296.6699401   8.25737e+11     6.9949e-13   2.4219e+13  -6175.85  -2463.63  19714.30    0.13939187
      0.666666667    0.0000000   6252.433  -3027.158      0.000   3293.528   6840.396      0.000   0.005000003     0.0000000      6978.1343       0.00002     -57.29578  334.1657178   1.19464e+12     9.6218e-13   3.2906e+13   6442.98  -7147.64  20549.54    0.15868655
      0.673611111    0.0000000   6798.105   1415.798      0.000  -1540.984   7436.989      0.000   0.005000001     0.0000000      6978.1342       0.00003     -57.29578   11.7644335   1.31642e+12     7.1020e-13   2.4418e+13   9487.75   1399.38  22962.92    0.17635724
      0.680555556    0.0000000   4534.154   5274.229      0.000  -5731.238   4964.826      0.000   0.005000000     0.0000000      6978.1342       0.00002     -57.29578   49.3149550   7.64629e+11     3.1460e-13   1.1084e+13   7199.74   4985.23  26457.68    0.19658662
      0.687500000    0.0000000    403.152   6964.285      0.000  -7545.329    474.578      0.000   0.004999999     0.0000000      6978.1342       0.00001     -57.29578   86.6869205   4.13775e+11     1.6103e-13   5.6155e+12   1313.47  10396.19  29510.58    0.22077685
      0.694444444    0.0000000  -3895.233   5813.026      0.000  -6278.675  -4169.468      0.000   0.004999999     0.0000000      6978.1342       0.00001     -57.29578  123.8255286   2.18262e+11     1.1903e-13   4.0893e+12  -6046.63   6901.57  28413.52    0.20963097
      0.701388889    0.0000000  -6619.927   2309.007      0.000  -2489.123  -7098.529      0.000   0.005000000     0.0000000      6978.1342       0.00002     -57.29578  160.7714319   1.44781e+11     7.9331e-14   2.6348e+12  -6077.58  -2222.61  25852.23    0.18460877
      0.708333333    0.0000000  -6681.641  -2124.841      0.000   2290.489  -7164.740      0.000   0.005000002     0.0000000      6978.1341       0.00003     -57.29578  197.6413027   1.54716e+11     8.5045e-14   2.7562e+12   1468.74  -3866.83  24168.33    0.16944350
      0.715277778    0.0000000  -4055.830  -5703.121      0.000   6159.259  -4342.428      0.000   0.005000003     0.0000000      6978.1341       0.00002     -57.29578  234.5811120   3.99529e+11     2.0205e-13   6.8837e+12   5480.86    858.12  23114.45    0.16464458
      0.722222222    0.0000000    208.183  -6973.812      0.000   7554.596    263.310      0.000   0.005000004     0.0000000      6978.1341       0.00000     -57.29578  271.7098953   7.66942e+11     4.6080e-13   1.5969e+13   1351.48   8591.09  22138.84    0.16729416
      0.729166667    0.0000000   4384.390  -5400.332      0.000   5867.636   4801.572      0.000   0.005000004     0.0000000      6978.1341       0.00001     -57.29578  309.0722423   7.17100e+11     8.2719e-13   2.8577e+13  -7470.01    410.40  20163.75    0.14705606
      0.736111111    0.0000000   6755.620  -1607.250      0.000   1749.311   7390.523      0.000   0.005000003     0.0000000      6978.1340       0.00003     -57.29578  346.6173602   1.31502e+12     9.4153e-13   3.2152e+13   5328.82  -6674.46  19983.66    0.14945134
      0.743055556    0.0000000   6334.989   2849.348      0.000  -3100.256   6930.626      0.000   0.005000001     0.0000000      6978.1340       0.00003     -57.29578   24.2172067   1.15009e+12     5.6283e-13   1.9552e+13   9787.91   2888.37  22076.76    0.17206997
      0.750000000    0.0000000   3298.191   6130.578      0.000  -6655.875   3618.586      0.000   0.005000000     0.0000000      6978.1340       0.00002     -57.29578   61.7201609   7.23509e+11     2.3570e-13   8.2990e+12   4922.48   6353.51  24837.15    0.18429506
      0.756944444    0.0000000  -1094.401   6897.145      0.000  -7464.575  -1146.648      0.000   0.004999999     0.0000000      6978.1340       0.00001     -57.29578   99.0162053   3.47260e+11     1.4275e-13   4.9419e+12     88.59  10359.10  28578.61    0.21377383
