#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  |VxB0|_(V/m)
      0.159722222    0.0000000  -5102.263      0.000   4797.452  -5177.282     -0.000  -5468.436   0.004999998    90.0000000      6978.1358     359.99997     360.00000  136.7636056   4.93714e+10     7.8117e-14   1.9015e+12  34453.50   -546.21  -7882.06    0.22950837
      0.166666667    0.0000000  -6970.015      0.000    773.569   -833.703     -0.000  -7474.048   0.004999999    90.0000000      6978.1358     359.99996     360.00000  173.6669793   1.18612e+11     6.8529e-14   2.1167e+12  -1008.63    687.72  24182.13    0.03272749
      0.173611111    0.0000000  -6035.631     -0.000  -3561.625   3841.051     -0.000  -6471.364   0.005000000    90.0000000      6978.1358     359.99995     360.00000  210.5448959   8.72359e+10     1.0888e-13   3.7534e+12 -21410.97   3300.43  -1756.46    0.14841054
      0.180555556    0.0000000  -2670.928     -0.000  -6461.009   6984.673     -0.000  -2849.616   0.005000002    90.0000000      6978.1358     359.99996     360.00000  247.5402394   3.12351e+11     1.9951e-13   6.8945e+12 -20991.39   6689.89 -21002.73    0.21320094
      0.187500000    0.0000000   1774.390     -0.000  -6739.417   7308.882      0.000   1962.112   0.005000002    90.0000000      6978.1357     359.99998     360.00000  284.7504151   3.61050e+11     4.7942e-13   1.5736e+13  10770.08   8114.47 -44542.40    0.35210772
      0.194444444    0.0000000   5491.025     -0.000  -4261.242   4633.662      0.000   6008.714   0.005000002    90.0000000      6978.1357     360.00000     360.00000  322.1871922   3.26747e+11     7.7531e-13   2.6855e+13  38305.29   6704.24  -7040.00    0.26946915
      0.201388889    0.0000000   6943.189     -0.000    -28.042     30.524      0.000   7595.688   0.005000001    90.0000000      6978.1357       0.00001     360.00000  359.7685911   9.61813e+11     8.6064e-13   2.9427e+13   1827.56   4529.08  25612.47    0.04915868
      0.208333333    0.0000000   5525.059      0.000   4216.739  -4585.382      0.000   6045.871   0.004999999    90.0000000      6978.1357       0.00001     360.00000   37.3509560   1.84152e+11     4.9195e-13   1.7153e+13 -32062.06   2922.54     22.41    0.19631732
      0.215277778    0.0000000   1828.298      0.000   6724.714  -7293.218      0.000   2020.651   0.004999998    90.0000000      6978.1356     360.00000     360.00000   74.7902146   2.49026e+11     1.7803e-13   5.4612e+12 -17320.26   1247.14 -40495.03    0.33054663
      0.222222222    0.0000000  -2619.272      0.000   6481.844  -7007.455     -0.000  -2793.878   0.004999998    90.0000000      6978.1356     359.99998     360.00000  112.0033412   7.57638e+10     9.1555e-14   2.3613e+12  23066.30   1285.60 -33299.98    0.29810737
      0.229166667    0.0000000  -6007.080      0.000   3609.294  -3892.539     -0.000  -6440.706   0.004999998    90.0000000      6978.1356     359.99996     360.00000  149.0009074   5.24717e+10     7.5303e-14   1.9739e+12  28826.51   1462.46   8229.85    0.15526373
      0.236111111    0.0000000  -6975.951     -0.000   -718.360    774.200     -0.000  -7480.413   0.005000000    90.0000000      6978.1356     359.99996     360.00000  185.8794487   1.55515e+11     7.0924e-14   2.2866e+12 -14055.12   3689.57  16209.49    0.09978811
      0.243055556    0.0000000  -5140.327     -0.000  -4756.924   5133.406     -0.000  -5509.363   0.005000001    90.0000000      6978.1356     359.99996     360.00000  222.7816104   1.51289e+11     1.3152e-13   4.6071e+12 -19843.66   3631.10  -5605.31    0.14167673
      0.250000000    0.0000000  -1231.870     -0.000  -6874.623   7439.466     -0.000  -1295.295   0.005000002    90.0000000      6978.1355     359.99997     360.00000  259.8409640   4.24028e+11     2.6883e-13   8.9845e+12 -18626.49   3693.57 -31027.94    0.25662704
      0.256944444    0.0000000   3174.758     -0.000  -6196.093   6726.406      0.000   3484.270   0.005000002    90.0000000      6978.1355     359.99999     360.00000  297.1297291   3.95348e+11     5.8873e-13   1.9566e+13  25353.22   5311.77 -41628.53    0.37079544
      0.263888889    0.0000000   6276.522     -0.000  -2976.612   3238.590      0.000   6866.721   0.005000002    90.0000000      6978.1355       0.00000     360.00000  334.6275607   4.10842e+11     8.9054e-13   3.0654e+13  37357.79   5169.81   6953.53    0.23958365
      0.270833333    0.0000000   6786.521      0.000   1470.600  -1600.618      0.000   7424.317   0.005000000    90.0000000      6978.1355       0.00001     360.00000   12.2266176   8.61679e+11     7.2647e-13   2.5028e+13 -10852.16   2865.37  24009.43    0.05453606
      0.277777778    0.0000000   4491.742      0.000   5310.674  -5770.664      0.000   4918.589   0.004999999    90.0000000      6978.1355       0.00001     360.00000   49.7756158   1.57051e+11     3.6880e-13   1.2663e+13 -35357.25   -890.44 -14587.86    0.25833219
      0.284722222    0.0000000    347.495      0.000   6967.564  -7548.578      0.000    414.262   0.004999998    90.0000000      6978.1354     359.99999     360.00000   87.1448432   2.38475e+11     1.2959e-13   3.6288e+12  -2777.79   1058.12 -44012.99    0.33348425
      0.291666667    0.0000000  -3941.412      0.000   5782.096  -6245.059     -0.000  -4219.205   0.004999998    90.0000000      6978.1354     359.99998     360.00000  124.2806361   4.69261e+10     8.2517e-14   2.0759e+12  30754.55   3478.94 -23245.71    0.27674001
      0.298611111    0.0000000  -6638.076      0.000   2256.588  -2432.582     -0.000  -7117.999   0.004999999    90.0000000      6978.1354     359.99996     360.00000  161.2247717   6.52451e+10     7.1611e-14   2.0377e+12  17839.16   5135.19  17257.29    0.09842646
      0.305555556    0.0000000  -6664.542     -0.000  -2177.608   2347.398     -0.000  -7146.393   0.005000000    90.0000000      6978.1354     359.99996     360.00000  198.0946042   1.79948e+11     8.4683e-14   2.8346e+12 -15439.39   5524.69   9747.99    0.10011266
      0.312500000    0.0000000  -4010.284     -0.000  -5734.963   6193.847     -0.000  -4293.379   0.005000002    90.0000000      6978.1353     359.99996     360.00000  235.0361154   2.64932e+11     1.5780e-13   5.5693e+12 -21904.54   1839.53  -9147.10    0.15183756
      0.319444444    0.0000000    263.883     -0.000  -6971.649   7552.552      0.000    323.660   0.005000003    90.0000000      6978.1353     359.99998     360.00000  272.1676772   3.86491e+11     3.8038e-13   1.2111e+13  -9025.55   -668.02 -42122.46    0.31525574
      0.326388889    0.0000000   4427.516     -0.000  -5364.754   5829.158      0.000   4848.578   0.005000002    90.0000000      6978.1353     360.00000     360.00000  309.5327626   3.62380e+11     6.6855e-13   2.2785e+13  37658.24   2221.72 -31976.20    0.36983682
      0.333333333    0.0000000   6768.301     -0.000  -1552.704   1689.958      0.000   7404.391   0.005000001    90.0000000      6978.1353       0.00001     360.00000  347.0794343   4.94198e+11     9.3179e-13   3.1741e+13  28359.78   2436.53  20676.99    0.17823091
      0.340277778    0.0000000   6311.926      0.000   2900.358  -3155.705      0.000   6905.416   0.005000000    90.0000000      6978.1353       0.00001     360.00000   24.6789793   4.88530e+11     5.9512e-13   2.0637e+13 -26921.32  -1039.06  16691.19    0.13354263
      0.347222222    0.0000000   3249.010      0.000   6157.062  -6684.392      0.000   3565.066   0.004999999    90.0000000      6978.1352       0.00001     360.00000   62.1799028   2.26711e+11     2.5678e-13   8.4346e+12 -29802.36  -2089.35 -33008.25    0.32731672
      0.354166667    0.0000000  -1149.403      0.000   6888.472  -7454.894     -0.000  -1206.126   0.004999998    90.0000000      6978.1352     359.99999     360.00000   99.4730483   2.30552e+11     1.0503e-13   2.8311e+12   9332.60   2618.36 -42080.38    0.32559482
      0.361111111    0.0000000  -5083.118      0.000   4817.592  -5199.088     -0.000  -5447.851   0.004999998    90.0000000      6978.1352     359.99997     360.00000  136.5362691   7.08427e+10     7.7228e-14   1.9227e+12  35065.86   5047.46 -12728.33    0.26118058
      0.368055556    0.0000000  -6966.884      0.000    801.141   -863.420     -0.000  -7470.690   0.005000000    90.0000000      6978.1352     359.99996     360.00000  173.4402554   7.93858e+10     6.8509e-14   2.0955e+12  11394.03   5704.94  19046.24    0.08698335
      0.375000000    0.0000000  -6049.756     -0.000  -3537.719   3815.231     -0.000  -6486.532   0.005000001    90.0000000      6978.1352     359.99996     360.00000  210.3178773   1.89380e+11     1.0619e-13   3.6547e+12 -16562.82   2405.40   7796.69    0.08166958
      0.381944444    0.0000000  -2696.678     -0.000  -6450.443   6973.123     -0.000  -2877.400   0.005000002    90.0000000      6978.1351     359.99997     360.00000  247.3121338   3.36845e+11     2.0257e-13   7.0656e+12 -24068.47  -3214.45 -19745.78    0.20811315
      0.388888889    0.0000000   1747.409     -0.000  -6746.602   7316.533      0.000   1932.814   0.005000003    90.0000000      6978.1351     359.99999     360.00000  284.5208573   4.55353e+11     5.0313e-13   1.5942e+13   6740.74  -5020.49 -45991.62    0.35170847
      0.395833333    0.0000000   5473.884     -0.000  -4283.377   4657.675      0.000   5990.003   0.005000002    90.0000000      6978.1351       0.00001     360.00000  321.9564086   2.18729e+11     7.5612e-13   2.6009e+13  43646.44  -1323.27 -16156.38    0.33718822
      0.402777778    0.0000000   6943.019     -0.000    -56.065     61.029      0.000   7595.504   0.005000001    90.0000000      6978.1351       0.00002     360.00000  359.5373267   1.25646e+12     8.4973e-13   2.8958e+13  10823.45    235.07  29912.33    0.08233103
      0.409722222    0.0000000   5541.931      0.000   4194.399  -4561.145      0.000   6064.292   0.005000000    90.0000000      6978.1350       0.00001     360.00000   37.1201654   1.66053e+11     4.8103e-13   1.6652e+13 -39783.35  -1305.85  -1370.68    0.24786142
      0.416666667    0.0000000   1855.190      0.000   6717.204  -7285.215      0.000   2049.856   0.004999999    90.0000000      6978.1350       0.00000     360.00000   74.5606499   2.12554e+11     1.7670e-13   5.3531e+12 -16193.57     85.43 -42402.98    0.34216605
      0.423611111    0.0000000  -2593.399      0.000   6492.099  -7018.672     -0.000  -2765.959   0.004999998    90.0000000      6978.1350     359.99999     360.00000  111.7752398   1.49096e+11     8.8421e-14   2.3300e+12  19837.85   2579.16 -39231.63    0.33094711
      0.430555556    0.0000000  -5992.672      0.000   3633.026  -3918.174     -0.000  -6425.235   0.004999999    90.0000000      6978.1350     359.99997     360.00000  148.7739140   6.20998e+10     7.5343e-14   1.9680e+12  36231.18   2596.20  -1722.99    0.24147814
      0.437500000    0.0000000  -6978.752     -0.000   -690.759    744.451     -0.000  -7483.418   0.005000000    90.0000000      6978.1350     359.99996     360.00000  185.6527765   1.04370e+11     7.0830e-14   2.2858e+12   2645.80    158.49  21110.68    0.03748556
      0.444444444    0.0000000  -5159.223     -0.000  -4736.563   5111.365     -0.000  -5529.680   0.005000002    90.0000000      6978.1349     359.99997     360.00000  222.5543513   2.13764e+11     1.3207e-13   4.6392e+12 -23403.15  -3951.81    641.47    0.12847738
      0.451388889    0.0000000  -1259.303     -0.000  -6869.789   7434.090     -0.000  -1324.956   0.005000003    90.0000000      6978.1349     359.99998     360.00000  259.6124377   3.17096e+11     2.7996e-13   9.3920e+12 -16843.90  -8188.83 -34427.27    0.28485258
      0.458333333    0.0000000   3149.919     -0.000  -6208.896   6740.185      0.000   3457.245   0.005000003    90.0000000      6978.1349     360.00000     360.00000  296.8997586   3.78578e+11     5.8356e-13   1.9244e+13  21737.94  -8906.36 -38648.83    0.34244138
      0.465277778    0.0000000   6264.525     -0.000  -3001.917   3266.094      0.000   6853.610   0.005000002    90.0000000      6978.1349       0.00001     360.00000  334.3965650   2.81797e+11     8.6701e-13   2.9641e+13  39477.62  -4209.01   1730.66    0.26642772
      0.472222222    0.0000000   6792.370      0.000   1443.202  -1570.804      0.000   7430.715   0.005000001    90.0000000      6978.1349       0.00002     360.00000   11.9954543   8.66955e+11     7.0924e-13   2.4372e+13 -11020.98   -720.29  28935.40    0.03778057
      0.479166667    0.0000000   4512.991      0.000   5292.489  -5750.992      0.000   4941.754   0.004999999    90.0000000      6978.1348       0.00001     360.00000   49.5452169   1.71733e+11     3.7158e-13   1.2719e+13 -38492.79   1018.26 -20537.56    0.30889399
      0.486111111    0.0000000    375.335      0.000   6965.979  -7547.014      0.000    444.432   0.004999999    90.0000000      6978.1348       0.00000     360.00000   86.9158148   1.59424e+11     1.2812e-13   3.6362e+12  -3988.98    998.17 -43769.78    0.33219276
      0.493055556    0.0000000  -3918.346      0.000   5797.612  -6261.921     -0.000  -4194.362   0.004999999    90.0000000      6978.1348     359.99998     360.00000  124.0530150   6.16525e+10     7.7844e-14   1.9402e+12  31224.92   -729.23 -31819.09    0.33046939
      0.500000000    0.0000000  -6629.051      0.000   2282.824  -2460.880     -0.000  -7108.317   0.004999999    90.0000000      6978.1348     359.99997     360.00000  160.9980324   4.38184e+10     7.3802e-14   2.1247e+12  28447.03  -2393.59  12361.39    0.17232427
      0.506944444    0.0000000  -6673.147     -0.000  -2151.233   2318.953     -0.000  -7155.626   0.005000001    90.0000000      6978.1348     359.99997     360.00000  197.8678812   1.24004e+11     8.1759e-14   2.7372e+12 -13134.52  -4102.77  17574.46    0.05723823
      0.513888889    0.0000000  -4033.096     -0.000  -5719.082   6176.596     -0.000  -4317.946   0.005000002    90.0000000      6978.1347     359.99997     360.00000  234.8085388   1.50714e+11     1.6790e-13   5.9496e+12 -28535.58  -8179.43 -15389.68    0.22584199
      0.520833333    0.0000000    236.026     -0.000  -6972.787   7553.635      0.000    293.477   0.005000003    90.0000000      6978.1347     359.99999     360.00000  271.9387101   3.71524e+11     3.8447e-13   1.2555e+13   -587.00 -11104.62 -40544.88    0.31740148
      0.527777778    0.0000000   4405.982     -0.000  -5382.592   5848.451      0.000   4825.106   0.005000003    90.0000000      6978.1347       0.00001     360.00000  309.3024269   3.26108e+11     6.3151e-13   2.1469e+13  28443.45 -10316.24 -22115.60    0.27735170
      0.534722222    0.0000000   6762.014     -0.000  -1579.998   1719.658      0.000   7397.515   0.005000002    90.0000000      6978.1347       0.00002     360.00000  346.8483240   4.88628e+11     9.1674e-13   3.1161e+13  25312.74  -4303.47  16274.56    0.16111481
      0.541666667    0.0000000   6323.512      0.000   2874.868  -3127.998      0.000   6918.081   0.005000001    90.0000000      6978.1346       0.00002     360.00000   24.4480227   5.21449e+11     5.9106e-13   2.0408e+13 -28764.00     72.72  16010.08    0.14972985
      0.548611111    0.0000000   3273.635      0.000   6143.865  -6670.183      0.000   3591.862   0.004999999    90.0000000      6978.1346       0.00001     360.00000   61.9499640   2.22308e+11     2.7085e-13   8.9814e+12 -28710.62   2225.65 -32300.37    0.31931227
      0.555555556    0.0000000  -1121.902      0.000   6892.864  -7459.795     -0.000  -1176.388   0.004999999    90.0000000      6978.1346     360.00000     360.00000   99.2445598   2.59326e+11     9.7834e-14   2.6697e+12   7787.25   -873.87 -43461.78    0.33346018
      0.562500000    0.0000000  -5063.905      0.000   4837.643  -5220.799     -0.000  -5427.192   0.004999999    90.0000000      6978.1346     359.99998     360.00000  136.3090685   3.95041e+10     7.4838e-14   1.8143e+12  36712.08  -4326.37 -14517.16    0.27669011
      0.569444444    0.0000000  -6963.645      0.000    828.683   -893.106     -0.000  -7467.218   0.005000000    90.0000000      6978.1346     359.99997     360.00000  173.2136721   8.50774e+10     7.2021e-14   2.2505e+12  11907.03  -3893.68  21546.36    0.07203634
      0.576388889    0.0000000  -6063.776     -0.000  -3513.772   3789.369     -0.000  -6501.588   0.005000002    90.0000000      6978.1345     359.99997     360.00000  210.0910051   1.62963e+11     1.0304e-13   3.5495e+12 -27240.66  -5997.39   7070.24    0.15490421
      0.583333333    0.0000000  -2722.369     -0.000  -6439.782   6961.470     -0.000  -2905.119   0.005000003    90.0000000      6978.1345     359.99998     360.00000  247.0841791   2.01200e+11     2.2045e-13   7.7047e+12 -23071.09  -9842.94 -33391.03    0.30824408
      0.590277778    0.0000000   1720.416     -0.000  -6753.674   7324.062      0.000   1903.506   0.005000003    90.0000000      6978.1345     360.00000     360.00000  284.2914519   4.26426e+11     4.7521e-13   1.5773e+13  15260.05 -11040.95 -32999.12    0.28313160
      0.597222222    0.0000000   5456.665     -0.000  -4305.428   4681.596      0.000   5971.207   0.005000003    90.0000000      6978.1345       0.00001     360.00000  321.7257750   3.21182e+11     7.1694e-13   2.4552e+13  25117.38  -6990.96  -6539.48    0.18734593
      0.604166667    0.0000000   6942.737     -0.000    -84.071     91.514      0.000   7595.197   0.005000002    90.0000000      6978.1345       0.00002     360.00000  359.3062070   1.20017e+12     8.4253e-13   2.8746e+13   9346.67   -739.96  23688.80    0.06927354
      0.611111111    0.0000000   5558.704      0.000   4172.005  -4536.849      0.000   6082.604   0.005000000    90.0000000      6978.1344       0.00002     360.00000   36.8895135   2.11163e+11     4.9372e-13   1.7066e+13 -35402.29   1073.70   -435.12    0.21825311
      0.618055556    0.0000000   1882.036      0.000   6709.592  -7277.100      0.000   2079.011   0.004999999    90.0000000      6978.1344       0.00001     360.00000   74.3312199   1.83884e+11     1.8789e-13   5.9395e+12 -17719.84   1207.38 -38862.89    0.31985813
      0.625000000    0.0000000  -2567.501      0.000   6502.245  -7029.772     -0.000  -2738.012   0.004999999    90.0000000      6978.1344     359.99999     360.00000  111.5472725   1.15019e+11     8.0059e-14   2.0265e+12  22101.51  -3267.10 -37414.84    0.32447177
      0.631944444    0.0000000  -5978.179      0.000   3656.685  -3943.732     -0.000  -6409.671   0.004999999    90.0000000      6978.1344     359.99998     360.00000  148.5470579   3.86278e+10     7.5673e-14   1.9883e+12  30867.20  -4342.92   3480.98    0.18602837
      0.638888889    0.0000000  -6981.441     -0.000   -663.164    714.710     -0.000  -7486.302   0.005000001    90.0000000      6978.1343     359.99997     360.00000  185.4262470   1.11001e+11     7.2302e-14   2.3633e+12  -6086.92  -4364.88  23482.47    0.03546827
      0.645833333    0.0000000  -5178.026     -0.000  -4716.139   5089.257     -0.000  -5549.896   0.005000002    90.0000000      6978.1343     359.99997     360.00000  222.3272404   1.58064e+11     1.3477e-13   4.7387e+12 -35515.96  -7060.56 -10196.42    0.25369539
      0.652777778    0.0000000  -1286.700     -0.000  -6864.849   7428.600     -0.000  -1354.575   0.005000003    90.0000000      6978.1343     359.99999     360.00000  259.3840632   2.73742e+11     2.8987e-13   9.9322e+12  -6685.55  -9346.66 -43322.64    0.33837442
      0.659722222    0.0000000   3125.046     -0.000  -6221.591   6753.847      0.000   3430.183   0.005000004    90.0000000      6978.1343       0.00000     360.00000  296.6699401   3.14139e+11     5.2904e-13   1.8003e+13  21545.90  -7310.04 -18682.19    0.20705157
      0.666666667    0.0000000   6252.433     -0.000  -3027.158   3293.528      0.000   6840.396   0.005000003    90.0000000      6978.1343       0.00002     360.00000  334.1657178   3.11729e+11     8.4445e-13   2.8851e+13  22472.02  -2987.52    773.76    0.15249781
      0.673611111    0.0000000   6798.105      0.000   1415.798  -1540.984      0.000   7436.989   0.005000001    90.0000000      6978.1342       0.00003     360.00000   11.7644335   8.30953e+11     7.1937e-13   2.4706e+13  -7086.95   -567.86  24785.60    0.01680959
      0.680555556    0.0000000   4534.154      0.000   5274.229  -5731.238      0.000   4964.826   0.005000000    90.0000000      6978.1342       0.00002     360.00000   49.3149550   2.31241e+11     3.9678e-13   1.3624e+13 -34050.17     85.90 -15325.14    0.25719565
      0.687500000    0.0000000    403.152      0.000   6964.285  -7545.329      0.000    474.578   0.004999999    90.0000000      6978.1342       0.00001     360.00000   86.6869205   3.05150e+11     1.2822e-13   3.8508e+12  -5032.19   -683.07 -43276.22    0.32896343
      0.694444444    0.0000000  -3895.233      0.000   5813.026  -6278.675     -0.000  -4169.468   0.004999999    90.0000000      6978.1342     359.99999     360.00000  123.8255286   6.35508e+10     7.3694e-14   1.6929e+12  32000.42  -2655.17 -22547.03    0.27564918
      0.701388889    0.0000000  -6619.927      0.000   2309.007  -2489.123     -0.000  -7098.529   0.005000000    90.0000000      6978.1342     359.99998     360.00000  160.7714319   6.22437e+10     7.6407e-14   2.2637e+12  20138.53  -3641.79  16107.08    0.10443966
      0.708333333    0.0000000  -6681.641     -0.000  -2124.841   2290.489     -0.000  -7164.740   0.005000002    90.0000000      6978.1341     359.99997     360.00000  197.6413027   1.66781e+11     8.0866e-14   2.7189e+12 -25288.96  -5363.71  16950.94    0.14552477
      0.715277778    0.0000000  -4055.830     -0.000  -5703.121   6159.259     -0.000  -4342.428   0.005000003    90.0000000      6978.1341     359.99998     360.00000  234.5811120   1.91947e+11     1.7482e-13   6.1460e+12 -33265.21  -6774.59 -30226.00    0.33436318
      0.722222222    0.0000000    208.183     -0.000  -6973.812   7554.596      0.000    263.310   0.005000004    90.0000000      6978.1341     359.99999     360.00000  271.7098953   3.61992e+11     3.5864e-13   1.2309e+13  11484.10  -5721.46 -39173.50    0.30205462
      0.729166667    0.0000000   4384.390     -0.000  -5400.332   5867.636      0.000   4801.572   0.005000004    90.0000000      6978.1341       0.00001     360.00000  309.0722423   2.66521e+11     5.9173e-13   2.0343e+13  20575.55  -3814.62  -9157.73    0.15481038
      0.736111111    0.0000000   6755.620     -0.000  -1607.250   1749.311      0.000   7390.523   0.005000003    90.0000000      6978.1340       0.00003       0.00000  346.6173602   5.57370e+11     9.0822e-13   3.1029e+13  18973.44  -4100.97  10582.12    0.12429144
      0.743055556    0.0000000   6334.989      0.000   2849.348  -3100.256      0.000   6930.626   0.005000001    90.0000000      6978.1340       0.00003       0.00000   24.2172067   5.32754e+11     6.1396e-13   2.1241e+13 -23150.56  -2358.71  15773.74    0.11196373
      0.750000000    0.0000000   3298.191      0.000   6130.578  -6655.875      0.000   3618.586   0.005000000    90.0000000      6978.1340       0.00002     360.00000   61.7201609   2.34509e+11     2.9576e-13   9.9472e+12 -27801.15  -2218.48 -28624.07    0.29161272
