#                  NOMINAL TIMING        EARLY TIMING       LATE TIMING
#    mo. yr.  mean +2sig -2sig ap mean +2sig -2sig ap mean +2sig -2sig ap

      8 2036    69   71   69    8   69   71   67    8   74   74   74    8
      9 2036    69   71   67    8   69   71   67    8   73   73   73    8
     10 2036    69   71   67    8   69   71   67    8   72   72   72    8
     11 2036    69   71   67    8   69   71   67    8   71   71   71    8
     12 2036    69   71   67    8   69   71   67    8   70   71   71    8
      1 2037    69   71   67    8   69   71   67    8   69   71   70    8
      2 2037    69   71   67    8   69   71   67    8   69   71   69    8
      3 2037    69   71   67    8   69   71   67    8   69   71   69    8
      4 2037    69   71   67    8   69   71   67    8   69   71   67    8
      5 2037    69   71   67    8   69   71   67    8   69   71   67    8
      6 2037    69   71   67    8   69   71   67    8   69   71   67    8
      7 2037    69   71   67    8   69   71   67    8   69   71   67    8
      8 2037    69   71   67    8   69   72   67    8   69   71   67    8
      9 2037    69   71   67    8   70   75   67    8   69   71   67    8
     10 2037    69   71   67    8   72   79   67    8   69   71   67    8
     11 2037    69   71   67    8   74   83   67    8   69   71   67    8
     12 2037    69   71   67    8   77   86   67    8   69   71   67    8
      1 2038    77   84   67    8  102  117   80   10   69   71   67    8
      2 2038    80   88   68    8  106  124   82   10   69   71   67    8
      3 2038    83   93   69    9  110  130   85   11   69   71   67    8
      4 2038    87   97   72    9  115  135   87   11   69   71   67    8
      5 2038    90  103   73    9  119  141   89   11   70   74   67    8
      6 2038    94  108   74    9  123  146   92   12   72   77   67    8
      7 2038    98  112   77   10  127  153   94   12   74   81   67    8
      8 2038   102  118   79   10  132  158   96   12   77   84   67    8
      9 2038   106  125   82   10  136  164   98   13   80   88   68    8
     10 2038   110  130   84   11  140  169  101   13   83   93   69    9
     11 2038   115  135   86   11  144  173  103   13   87   97   72    9
     12 2038   119  141   89   11  148  179  104   13   90  103   73    9
      1 2039   123  147   91   12  152  185  107   14   94  109   74    9
      2 2039   127  154   93   12  155  189  109   14   98  113   76   10
      3 2039   132  159   95   12  159  193  112   14  102  118   79   10
      4 2039   136  164   98   13  162  198  113   14  106  125   81   10
      5 2039   140  170  100   13  165  201  116   15  110  131   84   11
      6 2039   144  174  102   13  168  206  117   15  115  136   86   11
      7 2039   148  180  103   13  171  209  119   15  119  141   88   11
      8 2039   152  185  106   14  174  212  120   15  123  147   90   12
      9 2039   155  190  109   14  176  214  122   15  127  154   93   12
     10 2039   159  194  111   14  178  217  124   16  132  159   95   12
     11 2039   162  199  112   14  180  220  126   16  136  165   97   13
     12 2039   165  202  115   15  182  222  126   16  140  170   99   13
      1 2040   168  206  116   15  183  223  128   16  144  175  102   13
      2 2040   171  209  118   15  185  223  129   16  148  180  102   13
      3 2040   174  212  119   15  186  224  129   16  152  186  105   14
      4 2040   176  215  121   15  187  226  130   16  155  190  108   14
      5 2040   178  218  123   16  187  227  132   16  159  195  110   14
      6 2040   180  220  125   16  188  227  133   16  162  199  111   14
      7 2040   182  222  125   16  188  227  132   16  165  202  114   15
      8 2040   183  224  127   16  188  225  134   16  168  207  115   15
      9 2040   185  224  128   16  188  226  134   16  171  210  117   15
     10 2040   186  225  128   16  187  225  134   16  174  213  118   15
     11 2040   187  226  129   16  187  223  134   16  176  215  120   15
     12 2040   187  228  131   16  186  222  134   16  178  219  122   16
      1 2041   188  228  132   16  185  220  135   16  180  221  124   16
      2 2041   188  228  131   16  184  217  134   16  182  223  124   16
      3 2041   188  226  133   16  182  217  135   16  183  224  126   16
      4 2041   188  226  133   16  181  214  134   16  185  225  126   16
      5 2041   187  225  133   16  179  211  133   16  186  226  127   16
      6 2041   187  224  133   16  178  208  132   16  187  227  128   16
      7 2041   186  223  134   16  176  205  132   15  187  229  130   16
      8 2041   185  220  134   16  174  203  131   15  188  228  130   16
      9 2041   184  218  133   16  172  199  131   15  188  228  130   16
     10 2041   182  218  134   16  169  196  131   15  188  227  132   16
     11 2041   181  215  133   16  167  193  129   15  188  227  132   16
     12 2041   179  211  132   16  165  189  128   15  187  226  132   16
      1 2042   178  209  131   16  162  186  127   14  187  224  132   16
      2 2042   176  205  131   15  160  183  126   14  186  224  133   16
      3 2042   174  203  130   15  157  178  125   14  185  221  133   16
      4 2042   172  200  130   15  154  175  124   14  184  218  132   16
      5 2042   169  197  130   15  152  172  123   14  182  218  133   16
      6 2042   167  193  128   15  149  167  122   13  181  216  132   16
      7 2042   165  190  128   15  146  164  120   13  179  212  132   16
      8 2042   162  187  126   14  143  161  119   13  178  209  130   16
      9 2042   160  183  126   14  141  156  117   13  176  206  130   15
     10 2042   157  178  124   14  138  153  116   13  174  204  130   15
     11 2042   154  175  123   14  135  150  114   12  172  200  129   15
     12 2042   152  172  123   14  132  145  113   12  169  197  129   15
      1 2043   149  167  121   13  130  141  111   12  167  194  127   15
      2 2043   146  164  120   13  127  138  109   12  165  190  127   15
      3 2043   143  161  119   13  124  135  108   12  162  187  126   14
      4 2043   141  156  117   13  122  130  106   12  160  183  125   14
      5 2043   138  153  115   13  119  127  106   11  157  179  124   14
      6 2043   135  150  114   12  116  124  105   11  154  176  123   14
      7 2043   132  145  113   12  114  120  103   11  152  172  122   14
      8 2043   130  142  110   12  111  119  102   11  149  168  121   13
      9 2043   127  139  109   12  109  115  100   11  146  165  120   13
     10 2043   124  136  108   12  107  112   98   10  143  162  118   13
     11 2043   122  130  106   12  104  110   97   10  141  156  116   13
     12 2043   119  127  106   11  102  107   96   10  138  153  115   13
      1 2044   116  124  105   11  100  105   94   10  135  150  114   12
      2 2044   114  121  103   11   98  101   92   10  132  146  112   12
      3 2044   111  119  102   11   96   99   90   10  130  142  110   12
      4 2044   109  116  100   11   94   97   90    9  127  139  109   12
      5 2044   107  112   98   10   92   95   88    9  124  136  108   12
      6 2044   104  111   96   10   90   93   88    9  122  130  106   12
      7 2044   102  107   96   10   88   91   86    9  119  127  106   11
      8 2044   100  105   94   10   87   88   85    9  116  124  105   11
      9 2044    98  101   92   10   85   86   83    9  114  121  103   11
     10 2044    96   99   90   10   84   85   82    9  111  119  102   11
     11 2044    94   97   90    9   82   83   82    9  109  116  100   11
     12 2044    92   95   88    9   81   82   81    8  107  112   98   10
      1 2045    90   93   88    9   79   80   79    8  104  111   96   10
      2 2045    88   91   86    9   78   79   78    8  102  107   96   10
      3 2045    87   88   85    9   77   78   77    8  100  105   94   10
      4 2045    85   86   83    9   76   76   76    8   98  101   92   10
      5 2045    84   85   82    9   75   75   75    8   96   99   90   10
      6 2045    82   83   82    9   74   74   74    8   94   97   90    9
      7 2045    81   82   81    8   73   73   73    8   92   95   88    9
      8 2045    79   80   79    8   72   72   72    8   90   93   88    9
      9 2045    78   79   78    8   71   71   71    8   88   91   86    9
     10 2045    77   78   77    8   70   71   71    8   87   88   85    9
     11 2045    76   76   76    8   69   71   70    8   85   86   83    9
     12 2045    75   75   75    8   69   71   69    8   84   85   82    9
      1 2046    74   74   74    8   69   71   69    8   82   83   82    9
      2 2046    73   73   73    8   69   71   67    8   81   82   81    8
      3 2046    72   72   72    8   69   71   67    8   79   80   79    8
      4 2046    71   71   71    8   69   71   67    8   78   79   78    8
      5 2046    70   71   71    8   69   71   67    8   77   78   77    8
      6 2046    69   71   70    8   69   71   67    8   76   76   76    8
      7 2046    69   71   69    8   69   71   67    8   75   75   75    8
      8 2046    69   71   69    8   69   71   67    8   74   74   74    8
      9 2046    69   71   67    8   69   71   67    8   73   73   73    8
     10 2046    69   71   67    8   69   71   67    8   72   72   72    8
     11 2046    69   71   67    8   69   71   67    8   71   71   71    8
     12 2046    69   71   67    8   69   71   67    8   70   71   71    8
      1 2047    69   71   67    8   69   71   67    8   69   71   70    8
      2 2047    69   71   67    8   69   71   67    8   69   71   69    8
      3 2047    69   71   67    8   69   71   67    8   69   71   69    8
      4 2047    69   71   67    8   69   71   67    8   69   71   67    8
      5 2047    69   71   67    8   69   71   67    8   69   71   67    8
      6 2047    69   71   67    8   69   71   67    8   69   71   67    8
      7 2047    69   71   67    8   69   71   67    8   69   71   67    8
      8 2047    69   71   67    8   69   72   67    8   69   71   67    8
      9 2047    69   71   67    8   70   75   67    8   69   71   67    8
     10 2047    69   71   67    8   72   79   67    8   69   71   67    8
     11 2047    69   71   67    8   74   83   67    8   69   71   67    8
     12 2047    69   71   67    8   77   86   67    8   69   71   67    8
      1 2048    77   84   67    8  102  117   80   10   69   71   67    8
      2 2048    80   88   68    8  106  124   82   10   69   71   67    8
      3 2048    83   93   69    9  110  130   85   11   69   71   67    8
      4 2048    87   97   72    9  115  135   87   11   69   71   67    8
      5 2048    90  103   73    9  119  141   89   11   70   74   67    8
      6 2048    94  108   74    9  123  146   92   12   72   77   67    8
      7 2048    98  112   77   10  127  153   94   12   74   81   67    8
      8 2048   102  118   79   10  132  158   96   12   77   84   67    8
      9 2048   106  125   82   10  136  164   98   13   80   88   68    8
     10 2048   110  130   84   11  140  169  101   13   83   93   69    9
     11 2048   115  135   86   11  144  173  103   13   87   97   72    9
     12 2048   119  141   89   11  148  179  104   13   90  103   73    9
      1 2049   123  147   91   12  152  185  107   14   94  109   74    9
      2 2049   127  154   93   12  155  189  109   14   98  113   76   10
      3 2049   132  159   95   12  159  193  112   14  102  118   79   10
      4 2049   136  164   98   13  162  198  113   14  106  125   81   10
      5 2049   140  170  100   13  165  201  116   15  110  131   84   11
      6 2049   144  174  102   13  168  206  117   15  115  136   86   11
      7 2049   148  180  103   13  171  209  119   15  119  141   88   11
      8 2049   152  185  106   14  174  212  120   15  123  147   90   12
      9 2049   155  190  109   14  176  214  122   15  127  154   93   12
     10 2049   159  194  111   14  178  217  124   16  132  159   95   12
     11 2049   162  199  112   14  180  220  126   16  136  165   97   13
     12 2049   165  202  115   15  182  222  126   16  140  170   99   13
      1 2050   168  206  116   15  183  223  128   16  144  175  102   13
      2 2050   171  209  118   15  185  223  129   16  148  180  102   13
      3 2050   174  212  119   15  186  224  129   16  152  186  105   14
      4 2050   176  215  121   15  187  226  130   16  155  190  108   14
      5 2050   178  218  123   16  187  227  132   16  159  195  110   14
      6 2050   180  220  125   16  188  227  133   16  162  199  111   14
      7 2050   182  222  125   16  188  227  132   16  165  202  114   15
      8 2050   183  224  127   16  188  225  134   16  168  207  115   15
      9 2050   185  224  128   16  188  226  134   16  171  210  117   15
     10 2050   186  225  128   16  187  225  134   16  174  213  118   15
     11 2050   187  226  129   16  187  223  134   16  176  215  120   15
     12 2050   187  228  131   16  186  222  134   16  178  219  122   16
      1 2051   188  228  132   16  185  220  135   16  180  221  124   16
      2 2051   188  228  131   16  184  217  134   16  182  223  124   16
      3 2011   188  226  133   16  182  217  135   16  183  224  126   16
      4 2051   188  226  133   16  181  214  134   16  185  225  126   16
      5 2051   187  225  133   16  179  211  133   16  186  226  127   16
      6 2051   187  224  133   16  178  208  132   16  187  227  128   16
      7 2051   186  223  134   16  176  205  132   15  187  229  130   16
      8 2051   185  220  134   16  174  203  131   15  188  228  130   16
      9 2051   184  218  133   16  172  199  131   15  188  228  130   16
     10 2051   182  218  134   16  169  196  131   15  188  227  132   16
     11 2051   181  215  133   16  167  193  129   15  188  227  132   16
     12 2051   179  211  132   16  165  189  128   15  187  226  132   16
      1 2052   178  209  131   16  162  186  127   14  187  224  132   16
      2 2052   176  205  131   15  160  183  126   14  186  224  133   16
      3 2052   174  203  130   15  157  178  125   14  185  221  133   16
      4 2052   172  200  130   15  154  175  124   14  184  218  132   16
      5 2052   169  197  130   15  152  172  123   14  182  218  133   16
      6 2052   167  193  128   15  149  167  122   13  181  216  132   16
      7 2052   165  190  128   15  146  164  120   13  179  212  132   16
      8 2052   162  187  126   14  143  161  119   13  178  209  130   16
      9 2052   160  183  126   14  141  156  117   13  176  206  130   15
     10 2052   157  178  124   14  138  153  116   13  174  204  130   15
     11 2052   154  175  123   14  135  150  114   12  172  200  129   15
     12 2052   152  172  123   14  132  145  113   12  169  197  129   15
      1 2053   149  167  121   13  130  141  111   12  167  194  127   15
      2 2053   146  164  120   13  127  138  109   12  165  190  127   15
      3 2053   143  161  119   13  124  135  108   12  162  187  126   14
      4 2053   141  156  117   13  122  130  106   12  160  183  125   14
      5 2053   138  153  115   13  119  127  106   11  157  179  124   14
      6 2053   135  150  114   12  116  124  105   11  154  176  123   14
      7 2053   132  145  113   12  114  120  103   11  152  172  122   14
      8 2053   130  142  110   12  111  119  102   11  149  168  121   13
      9 2053   127  139  109   12  109  115  100   11  146  165  120   13
     10 2053   124  136  108   12  107  112   98   10  143  162  118   13
     11 2053   122  130  106   12  104  110   97   10  141  156  116   13
     12 2053   119  127  106   11  102  107   96   10  138  153  115   13
      1 2054   116  124  105   11  100  105   94   10  135  150  114   12
      2 2054   114  121  103   11   98  101   92   10  132  146  112   12
      3 2054   111  119  102   11   96   99   90   10  130  142  110   12
      4 2054   109  116  100   11   94   97   90    9  127  139  109   12
      5 2054   107  112   98   10   92   95   88    9  124  136  108   12
      6 2054   104  111   96   10   90   93   88    9  122  130  106   12
      7 2054   102  107   96   10   88   91   86    9  119  127  106   11
      8 2054   100  105   94   10   87   88   85    9  116  124  105   11
      9 2054    98  101   92   10   85   86   83    9  114  121  103   11
     10 2054    96   99   90   10   84   85   82    9  111  119  102   11
     11 2054    94   97   90    9   82   83   82    9  109  116  100   11
     12 2054    92   95   88    9   81   82   81    8  107  112   98   10
      1 2055    90   93   88    9   79   80   79    8  104  111   96   10
      2 2055    88   91   86    9   78   79   78    8  102  107   96   10
      3 2055    87   88   85    9   77   78   77    8  100  105   94   10
      4 2055    85   86   83    9   76   76   76    8   98  101   92   10
      5 2055    84   85   82    9   75   75   75    8   96   99   90   10
      6 2055    82   83   82    9   74   74   74    8   94   97   90    9
      7 2055    81   82   81    8   73   73   73    8   92   95   88    9
      8 2055    79   80   79    8   72   72   72    8   90   93   88    9
      9 2055    78   79   78    8   71   71   71    8   88   91   86    9
     10 2055    77   78   77    8   70   71   71    8   87   88   85    9
     11 2055    76   76   76    8   69   71   70    8   85   86   83    9
     12 2055    75   75   75    8   69   71   69    8   84   85   82    9
      1 2056    74   74   74    8   69   71   69    8   82   83   82    9
      2 2056    73   73   73    8   69   71   67    8   81   82   81    8
      3 2056    72   72   72    8   69   71   67    8   79   80   79    8
      4 2056    71   71   71    8   69   71   67    8   78   79   78    8
      5 2056    70   71   71    8   69   71   67    8   77   78   77    8
      6 2056    69   71   70    8   69   71   67    8   76   76   76    8
      7 2056    69   71   69    8   69   71   67    8   75   75   75    8
      8 2056    69   71   69    8   69   71   67    8   74   74   74    8
      9 2056    69   71   67    8   69   71   67    8   73   73   73    8
     10 2056    69   71   67    8   69   71   67    8   72   72   72    8
     11 2056    69   71   67    8   69   71   67    8   71   71   71    8
     12 2056    69   71   67    8   69   71   67    8   70   71   71    8
      1 2057    69   71   67    8   69   71   67    8   69   71   70    8
      2 2057    69   71   67    8   69   71   67    8   69   71   69    8
      3 2057    69   71   67    8   69   71   67    8   69   71   69    8
      4 2057    69   71   67    8   69   71   67    8   69   71   67    8
      5 2057    69   71   67    8   69   71   67    8   69   71   67    8
      6 2057    69   71   67    8   69   71   67    8   69   71   67    8
      7 2057    69   71   67    8   69   71   67    8   69   71   67    8
      8 2057    69   71   67    8   69   72   67    8   69   71   67    8
      9 2057    69   71   67    8   70   75   67    8   69   71   67    8
     10 2057    69   71   67    8   72   79   67    8   69   71   67    8
     11 2057    69   71   67    8   74   83   67    8   69   71   67    8
     12 2057    69   71   67    8   77   86   67    8   69   71   67    8
      1 2058    77   84   67    8  102  117   80   10   69   71   67    8
      2 2058    80   88   68    8  106  124   82   10   69   71   67    8
      3 2058    83   93   69    9  110  130   85   11   69   71   67    8
      4 2058    87   97   72    9  115  135   87   11   69   71   67    8
      5 2058    90  103   73    9  119  141   89   11   70   74   67    8
      6 2058    94  108   74    9  123  146   92   12   72   77   67    8
      7 2058    98  112   77   10  127  153   94   12   74   81   67    8
      8 2058   102  118   79   10  132  158   96   12   77   84   67    8
      9 2058   106  125   82   10  136  164   98   13   80   88   68    8
     10 2058   110  130   84   11  140  169  101   13   83   93   69    9
     11 2058   115  135   86   11  144  173  103   13   87   97   72    9
     12 2058   119  141   89   11  148  179  104   13   90  103   73    9
      1 2059   123  147   91   12  152  185  107   14   94  109   74    9
      2 2059   127  154   93   12  155  189  109   14   98  113   76   10
      3 2059   132  159   95   12  159  193  112   14  102  118   79   10
      4 2059   136  164   98   13  162  198  113   14  106  125   81   10
      5 2059   140  170  100   13  165  201  116   15  110  131   84   11
      6 2059   144  174  102   13  168  206  117   15  115  136   86   11
      7 2059   148  180  103   13  171  209  119   15  119  141   88   11
      8 2059   152  185  106   14  174  212  120   15  123  147   90   12
      9 2059   155  190  109   14  176  214  122   15  127  154   93   12
     10 2059   159  194  111   14  178  217  124   16  132  159   95   12
     11 2059   162  199  112   14  180  220  126   16  136  165   97   13
     12 2059   165  202  115   15  182  222  126   16  140  170   99   13
      1 2060   168  206  116   15  183  223  128   16  144  175  102   13
      2 2060   171  209  118   15  185  223  129   16  148  180  102   13
      3 2060   174  212  119   15  186  224  129   16  152  186  105   14
      4 2060   176  215  121   15  187  226  130   16  155  190  108   14
      5 2060   178  218  123   16  187  227  132   16  159  195  110   14
      6 2060   180  220  125   16  188  227  133   16  162  199  111   14
      7 2060   182  222  125   16  188  227  132   16  165  202  114   15
      8 2060   183  224  127   16  188  225  134   16  168  207  115   15
      9 2060   185  224  128   16  188  226  134   16  171  210  117   15
     10 2060   186  225  128   16  187  225  134   16  174  213  118   15
     11 2060   187  226  129   16  187  223  134   16  176  215  120   15
     12 2060   187  228  131   16  186  222  134   16  178  219  122   16
      1 2061   188  228  132   16  185  220  135   16  180  221  124   16
      2 2061   188  228  131   16  184  217  134   16  182  223  124   16
      3 2061   188  226  133   16  182  217  135   16  183  224  126   16
      4 2061   188  226  133   16  181  214  134   16  185  225  126   16
      5 2061   187  225  133   16  179  211  133   16  186  226  127   16
      6 2061   187  224  133   16  178  208  132   16  187  227  128   16
      7 2061   186  223  134   16  176  205  132   15  187  229  130   16
      8 2061   185  220  134   16  174  203  131   15  188  228  130   16
      9 2061   184  218  133   16  172  199  131   15  188  228  130   16
     10 2061   182  218  134   16  169  196  131   15  188  227  132   16
     11 2061   181  215  133   16  167  193  129   15  188  227  132   16
     12 2061   179  211  132   16  165  189  128   15  187  226  132   16
      1 2062   178  209  131   16  162  186  127   14  187  224  132   16
      2 2062   176  205  131   15  160  183  126   14  186  224  133   16
      3 2062   174  203  130   15  157  178  125   14  185  221  133   16
      4 2062   172  200  130   15  154  175  124   14  184  218  132   16
      5 2062   169  197  130   15  152  172  123   14  182  218  133   16
      6 2062   167  193  128   15  149  167  122   13  181  216  132   16
      7 2062   165  190  128   15  146  164  120   13  179  212  132   16
      8 2062   162  187  126   14  143  161  119   13  178  209  130   16
      9 2062   160  183  126   14  141  156  117   13  176  206  130   15
     10 2062   157  178  124   14  138  153  116   13  174  204  130   15
     11 2062   154  175  123   14  135  150  114   12  172  200  129   15
     12 2062   152  172  123   14  132  145  113   12  169  197  129   15
      1 2063   149  167  121   13  130  141  111   12  167  194  127   15
      2 2063   146  164  120   13  127  138  109   12  165  190  127   15
      3 2063   143  161  119   13  124  135  108   12  162  187  126   14
      4 2063   141  156  117   13  122  130  106   12  160  183  125   14
      5 2063   138  153  115   13  119  127  106   11  157  179  124   14
      6 2063   135  150  114   12  116  124  105   11  154  176  123   14
      7 2063   132  145  113   12  114  120  103   11  152  172  122   14
      8 2063   130  142  110   12  111  119  102   11  149  168  121   13
      9 2063   127  139  109   12  109  115  100   11  146  165  120   13
     10 2063   124  136  108   12  107  112   98   10  143  162  118   13
     11 2063   122  130  106   12  104  110   97   10  141  156  116   13
     12 2063   119  127  106   11  102  107   96   10  138  153  115   13
      1 2064   116  124  105   11  100  105   94   10  135  150  114   12
      2 2064   114  121  103   11   98  101   92   10  132  146  112   12
      3 2064   111  119  102   11   96   99   90   10  130  142  110   12
      4 2064   109  116  100   11   94   97   90    9  127  139  109   12
      5 2064   107  112   98   10   92   95   88    9  124  136  108   12
      6 2064   104  111   96   10   90   93   88    9  122  130  106   12
      7 2064   102  107   96   10   88   91   86    9  119  127  106   11
      8 2064   100  105   94   10   87   88   85    9  116  124  105   11
      9 2064    98  101   92   10   85   86   83    9  114  121  103   11
     10 2064    96   99   90   10   84   85   82    9  111  119  102   11
     11 2064    94   97   90    9   82   83   82    9  109  116  100   11
     12 2064    92   95   88    9   81   82   81    8  107  112   98   10
      1 2065    90   93   88    9   79   80   79    8  104  111   96   10
      2 2065    88   91   86    9   78   79   78    8  102  107   96   10
      3 2065    87   88   85    9   77   78   77    8  100  105   94   10
      4 2065    85   86   83    9   76   76   76    8   98  101   92   10
      5 2065    84   85   82    9   75   75   75    8   96   99   90   10
      6 2065    82   83   82    9   74   74   74    8   94   97   90    9
      7 2065    81   82   81    8   73   73   73    8   92   95   88    9
      8 2065    79   80   79    8   72   72   72    8   90   93   88    9
      9 2065    78   79   78    8   71   71   71    8   88   91   86    9
     10 2065    77   78   77    8   70   71   71    8   87   88   85    9
     11 2065    76   76   76    8   69   71   70    8   85   86   83    9
     12 2065    75   75   75    8   69   71   69    8   84   85   82    9
      1 2066    74   74   74    8   69   71   69    8   82   83   82    9
      2 2066    73   73   73    8   69   71   67    8   81   82   81    8
      3 2066    72   72   72    8   69   71   67    8   79   80   79    8
      4 2066    71   71   71    8   69   71   67    8   78   79   78    8
      5 2066    70   71   71    8   69   71   67    8   77   78   77    8
      6 2066    69   71   70    8   69   71   67    8   76   76   76    8
      7 2066    69   71   69    8   69   71   67    8   75   75   75    8
      8 2066    69   71   69    8   69   71   67    8   74   74   74    8
      9 2066    69   71   67    8   69   71   67    8   73   73   73    8
     10 2066    69   71   67    8   69   71   67    8   72   72   72    8
     11 2066    69   71   67    8   69   71   67    8   71   71   71    8
     12 2066    69   71   67    8   69   71   67    8   70   71   71    8
      1 2067    69   71   67    8   69   71   67    8   69   71   70    8
      2 2067    69   71   67    8   69   71   67    8   69   71   69    8
      3 2067    69   71   67    8   69   71   67    8   69   71   69    8
      4 2067    69   71   67    8   69   71   67    8   69   71   67    8
      5 2067    69   71   67    8   69   71   67    8   69   71   67    8
      6 2067    69   71   67    8   69   71   67    8   69   71   67    8
      7 2067    69   71   67    8   69   71   67    8   69   71   67    8
      8 2067    69   71   67    8   69   72   67    8   69   71   67    8
      9 2067    69   71   67    8   70   75   67    8   69   71   67    8
     10 2067    69   71   67    8   72   79   67    8   69   71   67    8
     11 2067    69   71   67    8   74   83   67    8   69   71   67    8
     12 2067    69   71   67    8   77   86   67    8   69   71   67    8
      1 2068    77   84   67    8  102  117   80   10   69   71   67    8
      2 2068    80   88   68    8  106  124   82   10   69   71   67    8
      3 2068    83   93   69    9  110  130   85   11   69   71   67    8
      4 2068    87   97   72    9  115  135   87   11   69   71   67    8
      5 2068    90  103   73    9  119  141   89   11   70   74   67    8
      6 2068    94  108   74    9  123  146   92   12   72   77   67    8
      7 2068    98  112   77   10  127  153   94   12   74   81   67    8
      8 2068   102  118   79   10  132  158   96   12   77   84   67    8
      9 2068   106  125   82   10  136  164   98   13   80   88   68    8
     10 2068   110  130   84   11  140  169  101   13   83   93   69    9
     11 2068   115  135   86   11  144  173  103   13   87   97   72    9
     12 2068   119  141   89   11  148  179  104   13   90  103   73    9
      1 2069   123  147   91   12  152  185  107   14   94  109   74    9
      2 2069   127  154   93   12  155  189  109   14   98  113   76   10
      3 2069   132  159   95   12  159  193  112   14  102  118   79   10
      4 2069   136  164   98   13  162  198  113   14  106  125   81   10
      5 2069   140  170  100   13  165  201  116   15  110  131   84   11
      6 2069   144  174  102   13  168  206  117   15  115  136   86   11
      7 2069   148  180  103   13  171  209  119   15  119  141   88   11
      8 2069   152  185  106   14  174  212  120   15  123  147   90   12
      9 2069   155  190  109   14  176  214  122   15  127  154   93   12
     10 2069   159  194  111   14  178  217  124   16  132  159   95   12
     11 2069   162  199  112   14  180  220  126   16  136  165   97   13
     12 2069   165  202  115   15  182  222  126   16  140  170   99   13
      1 2070   168  206  116   15  183  223  128   16  144  175  102   13
      2 2070   171  209  118   15  185  223  129   16  148  180  102   13
      3 2070   174  212  119   15  186  224  129   16  152  186  105   14
      4 2070   176  215  121   15  187  226  130   16  155  190  108   14
      5 2070   178  218  123   16  187  227  132   16  159  195  110   14
      6 2070   180  220  125   16  188  227  133   16  162  199  111   14
      7 2070   182  222  125   16  188  227  132   16  165  202  114   15
      8 2070   183  224  127   16  188  225  134   16  168  207  115   15
      9 2070   185  224  128   16  188  226  134   16  171  210  117   15
     10 2070   186  225  128   16  187  225  134   16  174  213  118   15
     11 2070   187  226  129   16  187  223  134   16  176  215  120   15
     12 2070   187  228  131   16  186  222  134   16  178  219  122   16
      1 2071   188  228  132   16  185  220  135   16  180  221  124   16
      2 2071   188  228  131   16  184  217  134   16  182  223  124   16
      3 2071   188  226  133   16  182  217  135   16  183  224  126   16
      4 2071   188  226  133   16  181  214  134   16  185  225  126   16
      5 2071   187  225  133   16  179  211  133   16  186  226  127   16
      6 2071   187  224  133   16  178  208  132   16  187  227  128   16
      7 2071   186  223  134   16  176  205  132   15  187  229  130   16
      8 2071   185  220  134   16  174  203  131   15  188  228  130   16
      9 2071   184  218  133   16  172  199  131   15  188  228  130   16
     10 2071   182  218  134   16  169  196  131   15  188  227  132   16
     11 2071   181  215  133   16  167  193  129   15  188  227  132   16
     12 2071   179  211  132   16  165  189  128   15  187  226  132   16
      1 2072   178  209  131   16  162  186  127   14  187  224  132   16
      2 2072   176  205  131   15  160  183  126   14  186  224  133   16
      3 2072   174  203  130   15  157  178  125   14  185  221  133   16
      4 2072   172  200  130   15  154  175  124   14  184  218  132   16
      5 2072   169  197  130   15  152  172  123   14  182  218  133   16
      6 2072   167  193  128   15  149  167  122   13  181  216  132   16
      7 2072   165  190  128   15  146  164  120   13  179  212  132   16
      8 2072   162  187  126   14  143  161  119   13  178  209  130   16
      9 2072   160  183  126   14  141  156  117   13  176  206  130   15
     10 2072   157  178  124   14  138  153  116   13  174  204  130   15
     11 2072   154  175  123   14  135  150  114   12  172  200  129   15
     12 2072   152  172  123   14  132  145  113   12  169  197  129   15
      1 2073   149  167  121   13  130  141  111   12  167  194  127   15
      2 2073   146  164  120   13  127  138  109   12  165  190  127   15
      3 2073   143  161  119   13  124  135  108   12  162  187  126   14
      4 2073   141  156  117   13  122  130  106   12  160  183  125   14
      5 2073   138  153  115   13  119  127  106   11  157  179  124   14
      6 2073   135  150  114   12  116  124  105   11  154  176  123   14
      7 2073   132  145  113   12  114  120  103   11  152  172  122   14
      8 2073   130  142  110   12  111  119  102   11  149  168  121   13
      9 2073   127  139  109   12  109  115  100   11  146  165  120   13
     10 2073   124  136  108   12  107  112   98   10  143  162  118   13
     11 2073   122  130  106   12  104  110   97   10  141  156  116   13
     12 2073   119  127  106   11  102  107   96   10  138  153  115   13
      1 2074   116  124  105   11  100  105   94   10  135  150  114   12
      2 2074   114  121  103   11   98  101   92   10  132  146  112   12
      3 2074   111  119  102   11   96   99   90   10  130  142  110   12
      4 2074   109  116  100   11   94   97   90    9  127  139  109   12
      5 2074   107  112   98   10   92   95   88    9  124  136  108   12
      6 2074   104  111   96   10   90   93   88    9  122  130  106   12
      7 2074   102  107   96   10   88   91   86    9  119  127  106   11
      8 2074   100  105   94   10   87   88   85    9  116  124  105   11
      9 2074    98  101   92   10   85   86   83    9  114  121  103   11
     10 2074    96   99   90   10   84   85   82    9  111  119  102   11
     11 2074    94   97   90    9   82   83   82    9  109  116  100   11
     12 2074    92   95   88    9   81   82   81    8  107  112   98   10
      1 2075    90   93   88    9   79   80   79    8  104  111   96   10
      2 2075    88   91   86    9   78   79   78    8  102  107   96   10
      3 2075    87   88   85    9   77   78   77    8  100  105   94   10
